chr_replace,chr_replace_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome_fasta,genome_fasta_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chr_replace,parameters.chr_replace.values,parameters.chr_replace|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.decode_url,parameters.expose,parameters.filtering,parameters.full_gff_attribute_preservation,parameters.gffs.__current_case__,parameters.gffs.ensembl,parameters.gffs.gff_fmt,parameters.gffs.output_cmd,parameters.gffs.tname,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.maxintron,parameters.merging.__current_case__,parameters.merging.merge_cmd,parameters.merging.merge_options,parameters.merging.merge_sel,parameters.reference_genome.__current_case__,parameters.reference_genome.fa_outputs,parameters.reference_genome.fasta_indexes,parameters.reference_genome.genome_fasta,parameters.reference_genome.genome_fasta.values,parameters.reference_genome.ref_filtering,parameters.reference_genome.source,parameters.region.__current_case__,parameters.region.discard_partial,parameters.region.range,parameters.region.region_filter,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2018-03-05 19:24:27.126374,slurm_normal,1520277908.0,0,7680.0,1.0,77025453.0,fasta,main_w3_handler0,3446812,18614384,False,,420176398,gff3,12710165,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,test,,"[{'src': 'hda', 'id': 34206199}]",,"""""",,,,,,,,,,,,0,,,none,32.0,,44232074.0,1520277875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-03-05 19:25:10.240889,122679.0,33.0
,,,,2018-01-10 09:29:42.013515,slurm_normal,1515576601.0,0,,1.0,,,main_w4_handler0,3377429,17990302,False,,26706242,gff3,12066911,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,Refseq,,"[{'src': 'hda', 'id': 33104089}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43105481.0,1515576592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-10 09:30:04.819012,118609.0,9.0
,,,,2018-01-10 06:49:27.113823,slurm_normal,1515566989.0,0,,1.0,,,main_w4_handler1,3377429,17989294,False,,14722886,gff3,12065943,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,ensembl,,"[{'src': 'hda', 'id': 33241642}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43105481.0,1515566980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-10 06:49:59.857959,118609.0,9.0
,,,,2018-01-10 06:55:48.389233,slurm_normal,1515567360.0,0,,1.0,,,main_w3_handler1,3377429,17989368,False,,14722886,gff3,12066032,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 33241642}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43105481.0,1515567352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-10 06:56:02.669198,118609.0,8.0
,,,,2018-01-11 11:52:22.311446,slurm_normal,1515671571.0,0,,1.0,,,main_w4_handler1,3388792,18002353,False,,243521854,gff3,12079319,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""true""",2,,gtf,-T -o output.gtf,Gnomon,,"[{'src': 'hda', 'id': 33262724}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43132087.0,1515671546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-11 11:52:52.206050,109647.0,25.0
,,,,2018-03-05 21:22:06.750013,slurm_normal,1520284942.0,0,7680.0,1.0,,,main_w4_handler0,3452901,18615569,False,,29872321,gff3,12711408,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""true""",0,,none,,,,"[{'src': 'hda', 'id': 34225422}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,44355385.0,1520284937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-03-05 21:22:24.722999,,5.0
,,,,2018-03-05 21:31:37.973610,slurm_normal,1520285509.0,0,7680.0,1.0,,,main_w3_handler1,3452901,18615623,False,,29872321,gff3,12711487,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 34225422}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,44355385.0,1520285505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-03-05 21:31:51.819952,,4.0
,,,,2017-11-08 15:57:41.014549,slurm_normal,1510156683.0,0,,1.0,,,main_w4_handler1,3263662,17382061,False,,8644,gff3,11443768,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""true""",2,,gtf,-T -o output.gtf,NCBI,,"[{'src': 'hda', 'id': 32153832}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41669315.0,1510156679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-08 15:58:07.674806,94233.0,4.0
,,,,2017-11-08 11:36:35.179155,slurm_normal,1510141081.0,0,,1.0,,,main_w3_handler1,3316503,17379701,False,,1016645470,gff3,11441192,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,conversion,,"[{'src': 'hda', 'id': 32146617}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41844571.0,1510141020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-08 11:38:05.989300,115555.0,61.0
,,,,2018-03-05 23:58:45.963140,slurm_normal,1520294340.0,0,7680.0,1.0,95052673.0,fasta,main_w3_handler0,3444940,18616707,False,,5024447,gff3,12712770,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""true""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 34099129}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,44157385.0,1520294335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-03-05 23:59:02.981906,100303.0,5.0
,,,,2018-01-10 16:13:36.876203,slurm_normal,1515600825.0,0,,1.0,,,main_w3_handler1,3384213,17994328,False,,4836493,gff3,12071040,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 33247878}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43115996.0,1515600819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-10 16:13:46.354019,119227.0,6.0
,,,,2018-01-10 16:27:40.019572,slurm_normal,1515601704.0,0,,1.0,,,main_w4_handler0,3365314,17994420,False,,218613367,gff3,12071116,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""true""",2,,gtf,-T -o output.gtf,Gnomon,,"[{'src': 'hda', 'id': 32928897}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43117540.0,1515601680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-10 16:28:30.056878,109647.0,24.0
,,,,2018-01-10 16:28:15.087556,slurm_normal,1515601725.0,0,,1.0,,,main_w3_handler1,3365314,17994423,False,,243521854,gff3,12071118,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""true""",2,,gtf,-T -o output.gtf,Gnomon,,"[{'src': 'hda', 'id': 32928896}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43117540.0,1515601699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-10 16:28:47.207588,109647.0,26.0
,,,,2018-01-10 19:25:24.144980,slurm_normal,1515612363.0,0,,1.0,2648949579.0,fasta,main_w4_handler0,3373447,17995809,False,,81330983,gtf,12072560,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 33245730}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,43112556.0,1515612330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-10 19:26:04.352799,86660.0,33.0
,,,,2018-01-10 19:51:15.006181,slurm_normal,1515613892.0,0,,1.0,,,main_w3_handler0,3387969,17996048,False,,26706242,gff3,12072811,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""true""",2,,gtf,-T -o output.gtf,Refseq,,"[{'src': 'hda', 'id': 33251936}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43121069.0,1515613881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-10 19:51:35.833093,109646.0,11.0
,,,,2017-11-09 11:40:54.156161,slurm_normal,1510227683.0,0,,1.0,,,main_w4_handler1,3299510,17395159,False,,42411,gtf,11457058,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""","[""-U"", ""-C"", ""-G"", ""-O"", ""--no-pseudo""]","""false""",0,,none,,,,"[{'src': 'hda', 'id': 32188262}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41717281.0,1510227679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-09 11:41:27.084954,89476.0,4.0
,,,,2017-11-14 18:00:19.906732,slurm_normal,1510682534.0,0,,1.0,3258737314.0,fasta,main_w3_handler0,3324704,17456903,False,,161384320,gtf,11514730,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""true""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 32314071}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,41958141.0,1510682429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-14 18:02:16.835693,40070.0,105.0
,,,,2018-01-11 11:28:07.716734,slurm_normal,1515670100.0,0,,1.0,,,main_w4_handler1,3388785,18002164,False,,26706242,gff3,12079099,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""true""",2,,gtf,-T -o output.gtf,Refseq,,"[{'src': 'hda', 'id': 33262489}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43131997.0,1515670090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-11 11:28:21.824439,118609.0,10.0
,,,,2017-11-13 12:07:37.264240,slurm_normal,1510574876.0,0,,1.0,,,main_w4_handler1,3304491,17436870,False,,142063633,gtf,11495543,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""",,"""false""",1,true,gff,-o output.gff3,,,"[{'src': 'hda', 'id': 32280263}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41729167.0,1510574859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-13 12:07:57.824499,83750.0,17.0
,,,,2018-01-11 11:59:28.236026,slurm_normal,1515671996.0,0,,1.0,,,main_w4_handler1,3388792,18002459,False,,218613367,gff3,12079421,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""true""",2,,gtf,-T -o output.gtf,Gnomon,,"[{'src': 'hda', 'id': 33262761}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43132087.0,1515671973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-11 11:59:57.947920,109647.0,23.0
190684702.0,tabular,,,2018-01-11 12:06:21.391057,slurm_normal,1515672435.0,0,,1.0,,,main_w4_handler0,3373447,18002523,False,,81330983,gtf,12079480,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33262949}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 33245730}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,43081411.0,1515672402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-11 12:07:17.418222,86660.0,33.0
,,,,2018-01-11 12:08:36.775060,slurm_normal,1515672531.0,0,,1.0,193025736.0,fasta,main_w3_handler0,3373447,18002536,False,,81330983,gtf,12079488,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 33245730}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,43081411.0,1515672521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-11 12:08:52.351011,86660.0,10.0
,,,,2018-01-11 12:19:53.322476,slurm_normal,1515673238.0,0,,1.0,2648949579.0,fasta,main_w3_handler1,3373447,18002636,False,,40662722,gtf,12079574,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 33144391}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,43081411.0,1515673203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-11 12:20:40.964976,86660.0,35.0
,,,,2017-11-14 10:47:20.758808,slurm_normal,1510656514.0,0,,1.0,2648949579.0,fasta,main_w4_handler1,3267119,17451228,False,,346594892,gff3,11508782,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 32298222}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,41960003.0,1510656447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-14 10:48:36.589234,88622.0,67.0
,,,,2017-11-14 10:47:21.237163,slurm_normal,1510656521.0,0,,1.0,2648949579.0,fasta,main_w3_handler1,3267119,17451229,False,,346626046,gff3,11508781,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 32302832}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,41960003.0,1510656445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-14 10:48:43.361786,88622.0,76.0
,,,,2017-11-15 09:43:39.909013,slurm_normal,1510739058.0,0,,1.0,,,main_w4_handler0,3325814,17465151,False,,388967558,gtf,11523801,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""true""",,"""false""",1,false,gff,-o output.gff3,Galaxy,,"[{'src': 'hda', 'id': 32326763}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41958141.0,1510739034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-15 09:44:24.988913,40070.0,24.0
,,,,2017-11-15 09:42:32.104180,slurm_normal,1510739024.0,0,,1.0,3126873374.0,fasta,main_w4_handler1,3325814,17465144,False,,388967558,gtf,11523793,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""true""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 32326763}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,41958141.0,1510738958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-15 09:43:45.855783,40070.0,66.0
,,,,2017-11-17 10:32:30.658242,slurm_normal,1510914758.0,0,,1.0,,,main_w4_handler1,3328779,17491818,False,,159448,gff3,11550154,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 32370916}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,42062502.0,1510914755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-17 10:32:39.578542,,3.0
,,,,2017-11-15 23:57:48.575281,slurm_normal,1510790301.0,0,,1.0,,,main_w3_handler0,3281411,17476219,False,,82863271,gff3,11533408,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 32340439}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41454450.0,1510790294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-15 23:58:26.363495,107152.0,7.0
159448.0,gff3,,,2017-11-17 10:33:32.697107,slurm_normal,1510914821.0,0,,1.0,,,main_w4_handler1,3328779,17491827,False,,159448,gff3,11550164,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 32370916}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 32370916}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,42062502.0,1510914817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-17 10:33:42.450341,,4.0
,,,,2017-11-15 23:44:28.014967,slurm_normal,1510789493.0,0,,1.0,,,main_w4_handler0,3281411,17476043,False,,82863271,gff3,11533215,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 32340439}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41454450.0,1510789486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-15 23:44:57.872583,107152.0,7.0
,,,,2017-11-16 12:11:32.232561,slurm_normal,1510834329.0,0,,1.0,,,main_w4_handler1,3327524,17480870,False,,10832488,gff3,11538833,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 32351700}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,42034931.0,1510834325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-16 12:12:17.349485,,4.0
,,,,2017-11-16 12:09:43.909013,slurm_normal,1510834203.0,0,,1.0,,,main_w4_handler1,3327524,17480859,False,,10832488,gff3,11538818,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 32351700}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,42034931.0,1510834199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-16 12:10:10.036080,,4.0
,,,,2017-11-17 03:58:11.752051,slurm_normal,1510891106.0,0,,1.0,74083135.0,fasta,main_w4_handler1,3281411,17488547,False,,82863271,gff3,11546641,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 32340439}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,41454450.0,1510891098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-17 03:58:32.763413,107152.0,8.0
,,,,2017-11-16 19:16:21.153733,slurm_normal,1510860621.0,0,,1.0,1529808895.0,fasta,main_w4_handler1,1015569,17485876,False,,23201603,gtf,11543410,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""true""",,"""true""",2,,gtf,-T -o output.gtf,galaxy,,"[{'src': 'hda', 'id': 32360358}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,42044910.0,1510859832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-16 19:30:28.081651,18296.0,789.0
,,,,2017-11-16 19:09:17.111067,slurm_normal,1510860186.0,0,,1.0,1529808895.0,fasta,main_w4_handler0,1015569,17485851,False,,23201603,gtf,11543364,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""true""",,"""true""",2,,gtf,-T -o output.gtf,galaxy,,"[{'src': 'hda', 'id': 32360358}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,42044910.0,1510859413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-16 19:23:08.494956,18296.0,773.0
,,,,2017-11-17 04:15:51.506432,slurm_normal,1510892189.0,0,,1.0,,,main_w4_handler0,3281411,17488626,False,,69990196,gtf,11546739,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",1,false,gff,-o output.gff3,,,"[{'src': 'hda', 'id': 32366713}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41454450.0,1510892177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-17 04:16:35.437361,107152.0,12.0
,,,,2017-11-17 03:55:45.371970,slurm_normal,1510890982.0,0,,1.0,,,main_w4_handler0,3281411,17488537,False,,82863271,gff3,11546632,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 32340439}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41454450.0,1510890974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-17 03:56:28.186912,107152.0,8.0
,,,,2017-11-17 04:16:47.030589,slurm_normal,1510892241.0,0,,1.0,,,main_w4_handler0,3281411,17488632,False,,82863271,gff3,11546745,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,M,,"[{'src': 'hda', 'id': 32340439}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,41454450.0,1510892227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-17 04:17:29.344931,107152.0,14.0
,,,,2018-01-12 06:42:47.068900,slurm_normal,1515739388.0,0,,1.0,,,main_w3_handler0,3372708,18011080,False,,109525328,gtf,12088212,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""false""",,"""false""",1,true,gff,-o output.gff3,,,"[{'src': 'hda', 'id': 33235498}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,42804966.0,1515739372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2018-01-12 06:43:10.963779,119007.0,16.0
,,,,2017-11-22 13:22:48.242654,slurm_normal,1511356989.0,0,,1.0,,,main_w4_handler0,1015569,17549315,False,,102514050,gff3,11609446,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""true""",,"""false""",2,,gtf,-T -o output.gtf,galaxy,,"[{'src': 'hda', 'id': 32459040}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,42044910.0,1511356973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-11-22 13:23:11.181470,18296.0,16.0
