bamInput,bamInput_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,extraSampling,extraSampling_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.fragmentLength,parameters.image_format,parameters.region,parameters.source.__current_case__,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1678762232,bam,,,,,2017-06-09 00:31:54.447678,slurm_multi,1496969831.0,0,,,,6.0,main_w3_handler2,2879702,16059018,False,,,,10148298,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29959101}]",,"""/galaxy-repl/localdata/chrom/bosTau5.len""","""bosTau5""",2,,2451960000,"""75""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1496968717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-09 00:57:13.618497,2621,1114.0
1473382516,bam,,,,,2017-06-09 00:33:56.521656,slurm_multi,1496971250.0,0,,,,6.0,main_w3_handler2,2879702,16059028,False,,,,10148354,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29960967}]",,"""/galaxy-repl/localdata/chrom/bosTau5.len""","""bosTau5""",2,,2451960000,"""75""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1496970086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-09 01:20:52.936680,2621,1164.0
2252839137,bam,,,,,2017-05-05 17:41:09.736855,slurm_multi,1494011747.0,0,,,,6.0,main_w4_handler2,3097326,15760596,False,,,,9868883,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29480215}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""100""","""png""","""""",0,,mm10,cached,32.0,,37747051.0,1494009260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-05 19:17:26.559828,105172,2487.0
2750886906,bam,,,,,2017-05-05 17:41:08.937745,slurm_multi,1494008587.0,0,,,,6.0,main_w3_handler2,3097326,15760594,False,,,,9868517,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29480214}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""100""","""png""","""""",0,,mm10,cached,32.0,,37747051.0,1494006122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-05 18:23:28.204783,105172,2465.0
1401075928,bam,,,,,2017-06-09 18:32:39.510945,slurm_multi,1497035068.0,0,,,,6.0,main_w3_handler2,2879702,16067443,False,,,,10155982,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29971167}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""75""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1497033731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-09 19:04:30.161975,2621,1337.0
1066267807,bam,,,,,2017-05-09 14:37:09.364129,slurm_multi,1494341600.0,0,,,,6.0,main_w3_handler2,3040230,15794489,False,,,,9900266,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29382676}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,37853645.0,1494340638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-09 14:53:21.940144,102500,962.0
1022256799,bam,,,,,2017-06-13 20:07:38.634109,slurm_multi,1497387429.0,0,526281.0,bed,,6.0,main_w3_handler2,3098567,16093995,False,,,,10179719,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29474066}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497387422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 20:57:42.064210,83791,7.0
984751829,bam,,,,,2017-06-13 20:07:38.045876,slurm_multi,1497387790.0,0,526281.0,bed,,6.0,main_w4_handler2,3098567,16093994,False,,,,10179785,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29474061}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497387782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 21:03:11.083996,83791,8.0
993649343,bam,,,,,2017-06-13 20:07:39.195496,slurm_multi,1497388549.0,0,526281.0,bed,,6.0,main_w4_handler2,3098567,16093996,False,,,,10179852,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29474070}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497388542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 21:15:51.143529,83791,7.0
1190311129,bam,,,,,2017-06-13 20:07:42.066297,slurm_multi,1497389208.0,0,526281.0,bed,,6.0,main_w4_handler2,3098567,16094000,False,,,,10179880,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29482752}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497389202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 21:26:49.310719,83791,6.0
1371262124,bam,,,,,2017-06-13 20:07:40.652677,slurm_multi,1497389758.0,0,526281.0,bed,,6.0,main_w3_handler2,3098567,16093998,False,,,,10179947,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29475458}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497389752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 21:36:00.006441,83791,6.0
1503762225,bam,,,,,2017-06-13 20:07:39.927281,slurm_multi,1497389479.0,0,526281.0,bed,,6.0,main_w3_handler2,3098567,16093997,False,,,,10179928,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29474093}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497389472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 21:32:20.532925,83791,7.0
1084943996,bam,,,,,2017-06-13 20:07:43.933414,slurm_multi,1497389640.0,0,526281.0,bed,,6.0,main_w4_handler2,3098567,16094003,False,,,,10179942,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29486563}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497389632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 21:34:00.977432,83791,8.0
1310487189,bam,,,,,2017-06-13 20:07:44.806739,slurm_multi,1497390090.0,0,526281.0,bed,,6.0,main_w4_handler2,3098567,16094005,False,,,,10179962,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29486767}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497390082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 21:41:31.025857,83791,8.0
1207902766,bam,,,,,2017-06-13 20:07:41.401590,slurm_multi,1497390238.0,0,526281.0,bed,,6.0,main_w3_handler2,3098567,16093999,False,,,,10179974,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29482746}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497390232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 21:43:59.257499,83791,6.0
1261837212,bam,,,,,2017-06-13 20:07:43.338955,slurm_multi,1497394813.0,0,526281.0,bed,,6.0,main_w3_handler2,3098567,16094002,False,Job output deleted by user before job completed.,,,10180230,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29486534}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""300""","""png""","""""",0,,eschColi_K12,cached,32.0,,38063413.0,1497394807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-13 23:02:19.346585,83791,6.0
225193667,bam,,,,,2017-05-16 15:55:13.287382,slurm_multi,1494950275.0,0,,,,6.0,main_w4_handler2,3081638,15855640,False,,,,9955789,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29627662}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""150""","""pdf""","""chr11""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,37473067.0,1494950188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-16 15:57:57.603777,91999,87.0
225193667,bam,,,,,2017-05-16 16:03:44.274518,slurm_multi,1494950668.0,0,,,,6.0,main_w4_handler2,3081638,15855756,False,,,,9955901,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29627662}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""150""","""pdf""","""chr11:1900000:3200000""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,37473067.0,1494950648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-16 16:04:31.777895,91999,20.0
69437651,bam,,,,,2017-05-17 10:37:31.968355,slurm_multi,1495017786.0,0,,,,6.0,main_w3_handler2,3081638,15866251,False,,,,9966508,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29645971}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""150""","""pdf""","""chr11:1900000:3200000""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,37473067.0,1495017756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-17 10:43:08.133701,91999,30.0
3655635414,bam,,,,,2017-05-18 20:47:21.480490,slurm_multi,1495142784.0,0,,,,6.0,main_w4_handler2,2339672,15883822,False,,,,9983923,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29443096}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""pdf""","""""",0,,mm10,cached,32.0,,37716563.0,1495141050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-18 21:26:27.266728,2621,1734.0
172271898,bam,,,,,2017-05-25 00:41:35.190150,slurm_multi,1495674641.0,0,,,,6.0,main_w3_handler2,3125808,15932901,False,,,,10031286,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29759531}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,37618592.0,1495673750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-25 01:10:45.212398,104857,891.0
2431294501,bam,,,,,2017-06-19 08:41:35.831784,slurm_multi,1497868103.0,0,,,,6.0,main_w4_handler2,3154999,16130087,False,,,,10210901,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30076497}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""pdf""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,38663649.0,1497867206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-19 10:28:26.019870,107669,897.0
984841884,bam,,,,,2017-06-19 08:42:35.325483,slurm_multi,1497865300.0,0,,,,6.0,main_w3_handler2,3154999,16130095,False,,,,10210579,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30076503}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""pdf""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,38663649.0,1497864605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-19 09:41:43.705942,107669,695.0
1723090267,bam,,,,,2017-06-20 15:56:24.777642,slurm_multi,1497976361.0,0,,,,6.0,main_w3_handler2,2879702,16144854,False,,,,10224042,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30098267}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""300""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1497975244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-20 16:36:15.380442,2621,1117.0
1615067127,bam,,,,,2017-06-20 18:34:20.238613,slurm_multi,1497986187.0,0,,,,6.0,main_w3_handler2,2879702,16146271,False,,,,10225428,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30099831}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""300""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1497985122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-20 19:16:28.630528,2621,1065.0
1662782903,bam,,,,,2017-06-20 18:34:19.619097,slurm_multi,1497987648.0,0,,,,6.0,main_w4_handler2,2879702,16146270,False,,,,10225658,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30099620}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""300""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1497986572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-20 19:40:50.917542,2621,1076.0
1656421758,bam,,,,,2017-06-20 18:34:20.823873,slurm_multi,1497989467.0,0,,,,6.0,main_w4_handler2,2879702,16146272,False,,,,10226083,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30100499}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""300""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1497988128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-20 20:11:08.920988,2621,1339.0
1245543111,bam,,,,,2017-06-21 01:27:35.517738,slurm_multi,1498010605.0,0,,,,6.0,main_w4_handler2,2879702,16149391,False,,,,10228422,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 30104840}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""300""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1498009518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-21 02:03:26.808234,2621,1087.0
1401075928,bam,,,,,2017-06-21 02:25:03.423672,slurm_multi,1498015222.0,0,,,,6.0,main_w4_handler2,2879702,16149629,False,,,,10228748,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30105305}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""75""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1498014206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-21 03:20:24.747593,2621,1016.0
1588208230,bam,,,,,2017-06-21 01:39:30.773411,slurm_multi,1498012192.0,0,,,,6.0,main_w4_handler2,2879702,16149415,False,,,,10228538,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30104951}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""300""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1498011075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-21 02:29:54.219857,2621,1117.0
1813881389,bam,,,,,2017-06-21 01:58:05.972480,slurm_multi,1498013475.0,0,,,,6.0,main_w3_handler2,2879702,16149507,False,,,,10228608,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30105089}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""300""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1498012367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-21 02:52:03.594253,2621,1108.0
1351403394,bam,,,,,2017-06-21 02:25:03.903332,slurm_multi,1498017009.0,0,,,,6.0,main_w4_handler2,2879702,16149630,False,,,,10228841,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30105415}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""75""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1498015782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-21 03:50:11.645216,2621,1227.0
1361155,bam,,,,,2017-06-26 23:22:22.525979,slurm_multi,1498519378.0,0,,,,6.0,main_w4_handler2,2173945,16193724,False,,,,10270037,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30163219}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,Araly1,cached,32.0,,38816933.0,1498519351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-26 23:22:59.684768,58288,27.0
2614907379,bam,,,,,2017-06-30 06:00:46.786963,slurm_multi,1498803467.0,0,,,,6.0,main_w4_handler2,3165365,16228181,False,,,,10304215,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30150649}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,39014671.0,1498802461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-30 06:17:49.445601,59907,1006.0
3147404757,bam,,,,,2017-06-30 06:01:25.644448,slurm_multi,1498804496.0,0,,,,6.0,main_w3_handler2,3165365,16228182,False,,,,10304265,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30150652}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,39014671.0,1498803474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-30 06:34:58.536202,59907,1022.0
2540271573,bam,,,,,2017-06-30 06:04:01.521383,slurm_multi,1498805439.0,0,,,,6.0,main_w3_handler2,3165365,16228188,False,,,,10304329,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30150666}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,39014671.0,1498804505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-30 06:50:40.687198,59907,934.0
2639004779,bam,,,,,2017-06-30 06:02:01.671604,slurm_multi,1498808754.0,0,,,,6.0,main_w4_handler2,3165365,16228183,False,,,,10304721,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30150653}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,39014671.0,1498807819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-30 07:45:56.490313,59907,935.0
2779137006,bam,,,,,2017-06-30 06:02:36.702219,slurm_multi,1498809719.0,0,,,,6.0,main_w4_handler2,3165365,16228184,False,,,,10304832,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30150656}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,39014671.0,1498808761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-30 08:02:00.155887,59907,958.0
2684600953,bam,,,,,2017-06-30 06:03:11.789609,slurm_multi,1498810732.0,0,,,,6.0,main_w4_handler2,3165365,16228186,False,,,,10305059,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30150657}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,39014671.0,1498809749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-30 08:18:53.536326,59907,983.0
2688395627,bam,,,,,2017-06-30 06:03:37.502392,slurm_multi,1498811683.0,0,,,,6.0,main_w4_handler2,3165365,16228187,False,,,,10305202,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30150659}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,39014671.0,1498810742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-30 08:34:47.863639,59907,941.0
2684600953,bam,,,,,2017-07-05 03:59:21.799566,slurm_multi,1499232291.0,0,,,,6.0,main_w3_handler2,3165365,16258848,False,,,,10330952,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30150657}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,39100791.0,1499231356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-07-05 05:24:52.719492,59907,935.0
2639004779,bam,,,,,2017-07-05 03:59:21.125516,slurm_multi,1499228312.0,0,,,,6.0,main_w3_handler2,3165365,16258846,False,,,,10330642,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30150653}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,39100791.0,1499227317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-07-05 04:18:34.658839,59907,995.0
