create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.col,parameters.dbkey,parameters.legend.__current_case__,parameters.legend.leg_pos,parameters.legend.leg_title,parameters.legend.status,parameters.lty,parameters.lwd,parameters.main,parameters.series,parameters.xlab,parameters.ylab,processor_count,runner_name,series_0|input,series_0|input_filetype,series_1|input,series_1|input_filetype,series_2|input,series_2|input_filetype,series_3|input,series_3|input_filetype,series_4|input,series_4|input_filetype,series_5|input,series_5|input_filetype,series_6|input,series_6|input_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-19 14:33:04.295943,slurm_normal,1474295639.0,0,1.0,main_w4_handler0,2824910,13884126,False,,8107577.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""New de novo L1 Dataset""","[{""fpch"": ""15"", ""leg_text"": ""New de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5034cd5ca671c72f3""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,61497,bed,,,,,,,,,,,,,31887632,1474295602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 14:34:00.954023,52630.0,37.0
2016-11-10 13:42:48.535741,slurm_normal,1478785428.0,0,1.0,main_w3_handler0,2889259,14306414,False,,8514462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,top,,yes,"""1""","""2.0""","""TEST""","[{""fpch"": ""3"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d3144c7e508a3a77""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""chromosome""","""Position""",32.0,,11688,bed,,,,,,,,,,,,,32402329,1478785382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-11-10 13:43:51.243588,30421.0,46.0
2016-11-10 13:36:33.116981,slurm_normal,1478785168.0,0,1.0,main_w4_handler0,2889259,14306346,False,,8514384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,top,,yes,"""1""","""1.0""","""Test""","[{""fpch"": ""1"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d3144c7e508a3a77""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""1"", ""fcex"": ""1.0""}]","""Chr""","""Prosition""",32.0,,11688,bed,,,,,,,,,,,,,32402329,1478784996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-11-10 13:39:29.708895,30421.0,172.0
2016-11-10 14:05:22.341384,slurm_normal,1478786742.0,0,1.0,main_w3_handler1,2889455,14306634,False,,8514713.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,top,,yes,"""1""","""2.0""","""test""","[{""fpch"": ""3"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b596576974494ed081""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}, {""fpch"": ""3"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b535cf9c9a154002eb""}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""1.0""}, {""fpch"": ""3"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58d27814285c41e79""}]}, ""__index__"": 2, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}, {""fpch"": ""3"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dc44342ce3057a29""}]}, ""__index__"": 3, ""chrcolumn"": ""1"", ""fcol"": ""5"", ""fcex"": ""1.0""}, {""fpch"": ""3"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5aa0800de40858ec1""}]}, ""__index__"": 4, ""chrcolumn"": ""1"", ""fcol"": ""7"", ""fcex"": ""1.0""}]","""Chromosome""","""position""",32.0,,150,bed,448.0,bed,188.0,bed,596.0,bed,66.0,bed,,,,,32402329,1478786731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-11-10 14:05:46.998941,30421.0,11.0
2017-01-17 23:42:10.510262,slurm_normal,1484696546.0,0,1.0,main_w3_handler1,2840571,14794664,False,,8957291.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""1.0""","""""","[{""fpch"": ""17"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26705661}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""1"", ""fcex"": ""0.05""}]","""""","""""",32.0,,477830,tabular,,,,,,,,,,,,,35246820,1484696534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-17 23:42:30.086072,48605.0,12.0
2017-01-17 23:48:30.395077,slurm_normal,1484696923.0,0,1.0,main_w3_handler0,2840571,14794686,False,,8957346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""5.0""","""""","[{""fpch"": ""1"", ""leg_text"": ""Random"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693518}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""0.5""}, {""fpch"": ""1"", ""leg_text"": ""10e4 TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693524}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""0.5""}, {""fpch"": ""1"", ""leg_text"": ""10e3 TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693521}]}, ""__index__"": 2, ""chrcolumn"": ""1"", ""fcol"": ""5"", ""fcex"": ""0.5""}]","""chromosomes""","""""",32.0,,244603,bed,197838.0,bed,29881.0,bed,,,,,,,,,35246820,1484696914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-17 23:48:47.031145,48605.0,9.0
2017-01-17 23:40:34.403076,slurm_normal,1484696449.0,0,1.0,main_w4_handler0,2840571,14794663,False,,8957285.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""1.0""","""""","[{""fpch"": ""17"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26705661}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""1"", ""fcex"": ""1.0""}]","""""","""""",32.0,,477830,tabular,,,,,,,,,,,,,35246820,1484696439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-17 23:40:51.582069,48605.0,10.0
2017-01-17 23:44:08.343234,slurm_normal,1484696660.0,0,1.0,main_w4_handler0,2840571,14794671,False,,8957315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""1.0""","""""","[{""fpch"": ""17"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26705661}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""1"", ""fcex"": ""0.25""}]","""""","""""",32.0,,477830,tabular,,,,,,,,,,,,,35246820,1484696652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-17 23:44:23.649375,48605.0,8.0
2017-01-17 23:56:35.754139,slurm_normal,1484697408.0,0,1.0,main_w3_handler1,2840571,14794720,False,,8957393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""10.0""","""""","[{""fpch"": ""1"", ""leg_text"": ""Random"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693518}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""0.5""}, {""fpch"": ""1"", ""leg_text"": ""10e4 TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693524}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""0.5""}, {""fpch"": ""1"", ""leg_text"": ""10e3 TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693521}]}, ""__index__"": 2, ""chrcolumn"": ""1"", ""fcol"": ""5"", ""fcex"": ""0.5""}]","""chromosomes""","""""",32.0,,244603,bed,197838.0,bed,29881.0,bed,,,,,,,,,35246820,1484697399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-17 23:56:51.310298,48605.0,9.0
2017-01-18 00:01:00.146041,slurm_normal,1484697673.0,0,1.0,main_w3_handler1,2840571,14794742,False,,8957414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""15.0""","""""","[{""fpch"": ""1"", ""leg_text"": ""10e4 TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693666}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""0.4""}]","""chromosomes""","""""",32.0,,197838,tabular,,,,,,,,,,,,,35246820,1484697665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-18 00:01:15.695160,48605.0,8.0
2017-01-18 00:02:48.725388,slurm_normal,1484697779.0,0,1.0,main_w4_handler0,2840571,14794753,False,,8957421.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""10.0""","""""","[{""fpch"": ""1"", ""leg_text"": ""10e4 TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693666}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""0.5""}]","""chromosomes""","""""",32.0,,197838,tabular,,,,,,,,,,,,,35246820,1484697772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-18 00:03:00.418430,48605.0,7.0
2017-01-18 00:24:56.400820,slurm_normal,1484699109.0,0,1.0,main_w3_handler0,2840571,14794842,False,,8957519.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""10.0""","""""","[{""fpch"": ""1"", ""leg_text"": ""10e4 LVV TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693666}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""0.5""}, {""fpch"": ""1"", ""leg_text"": ""Random"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 27970297}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""0.25""}]","""chromosomes""","""""",32.0,,197838,tabular,196922.0,interval,,,,,,,,,,,35246820,1484699102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-18 00:25:12.023727,48605.0,7.0
2017-01-18 00:23:42.817887,slurm_normal,1484699034.0,0,1.0,main_w4_handler0,2840571,14794839,False,,8957515.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""10.0""","""""","[{""fpch"": ""1"", ""leg_text"": ""10e4 LVV TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693666}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""0.5""}, {""fpch"": ""1"", ""leg_text"": ""Random"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 27970297}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""0.5""}]","""chromosomes""","""""",32.0,,197838,tabular,196922.0,interval,,,,,,,,,,,35246820,1484699027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-18 00:23:57.916754,48605.0,7.0
2017-01-18 00:29:51.467955,slurm_normal,1484699401.0,0,1.0,main_w4_handler0,2840571,14794869,False,,8957548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""8""","""?""",0,top,,yes,"""1""","""10.0""","""""","[{""fpch"": ""1"", ""leg_text"": ""10e4 LVV TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693666}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""0.5""}, {""fpch"": ""1"", ""leg_text"": ""Random"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 27970297}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""0.1""}]","""chromosomes""","""""",32.0,,197838,tabular,196922.0,interval,,,,,,,,,,,35246820,1484699395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-18 00:30:05.374248,48605.0,6.0
2017-01-18 00:26:51.318888,slurm_normal,1484699221.0,0,1.0,main_w4_handler0,2840571,14794855,False,,8957533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""10.0""","""""","[{""fpch"": ""1"", ""leg_text"": ""10e4 LVV TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693666}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""0.5""}, {""fpch"": ""1"", ""leg_text"": ""Random"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 27970297}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""0.1""}]","""chromosomes""","""""",32.0,,197838,tabular,196922.0,interval,,,,,,,,,,,35246820,1484699215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-18 00:27:04.584229,48605.0,6.0
2017-01-18 00:53:21.201586,slurm_normal,1484700817.0,0,1.0,main_w3_handler1,2840571,14795046,False,,8957715.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""10.0""","""""","[{""fpch"": ""1"", ""leg_text"": ""10e4 LVV TU"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 26693666}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""0.5""}, {""fpch"": ""1"", ""leg_text"": ""Random"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 27970297}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""0.1""}]","""chromosomes""","""Chromosome length (bp)""",32.0,,197838,tabular,196922.0,interval,,,,,,,,,,,35246820,1484700804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2017-01-18 00:53:42.118723,48605.0,13.0
2016-12-12 16:50:06.625838,slurm_normal,1481561431.0,0,1.0,main_w4_handler0,2927503,14553711,False,,8733796.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,top,,yes,"""1""","""1.0""","""Non-overlapping regions between bowtie2 & WT""","[{""fpch"": ""1"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 27598705}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""1"", ""fcex"": ""1.0""}]","""""","""""",32.0,,1790846,bed,,,,,,,,,,,,,33988944,1481561409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-12-12 16:50:33.798164,52630.0,22.0
2015-02-09 16:13:42.665127,rodeo_normal,1423506387.0,0,1.0,main_w1_handler1,2186362,8687533,False,,2689944.roundup,slurm,,132112168.0,corral-repl,,"""9b556deeb07611e4b980005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,topright,States of HMMfit,yes,"""1""","""1.0""","""Karyotype plotting Hg19""","[{""fpch"": ""15"", ""leg_text"": ""HMM state==1"", ""startcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""2""}, ""endcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""3""}, ""input"": 18450961, ""__index__"": 0, ""chrcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""1""}, ""fcol"": ""6"", ""fcex"": ""1.0""}, {""fpch"": ""15"", ""leg_text"": ""HMM state==2"", ""startcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""2""}, ""endcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""3""}, ""input"": 18450962, ""__index__"": 1, ""chrcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""1""}, ""fcol"": ""4"", ""fcex"": ""1.0""}, {""fpch"": ""15"", ""leg_text"": ""HMM state==3"", ""startcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""2""}, ""endcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""3""}, ""input"": 18450963, ""__index__"": 2, ""chrcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""1""}, ""fcol"": ""5"", ""fcex"": ""1.0""}, {""fpch"": ""15"", ""leg_text"": ""HMM state==4"", ""startcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""2""}, ""endcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""3""}, ""input"": 18450965, ""__index__"": 3, ""chrcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""1""}, ""fcol"": ""3"", ""fcex"": ""1.0""}, {""fpch"": ""15"", ""leg_text"": ""HMM state==5"", ""startcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""2""}, ""endcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""3""}, ""input"": 18450966, ""__index__"": 4, ""chrcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""1""}, ""fcol"": ""7"", ""fcex"": ""1.0""}, {""fpch"": ""15"", ""leg_text"": ""HMM state==6"", ""startcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""2""}, ""endcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""3""}, ""input"": 18450967, ""__index__"": 5, ""chrcolumn"": {""__class__"": ""UnvalidatedValue"", ""value"": ""1""}, ""fcol"": ""2"", ""fcex"": ""1.0""}]","""Chromosomes""","""Position on cur""",32.0,,17761,tabular,10754.0,tabular,21183.0,tabular,10847.0,tabular,4820.0,tabular,3107.0,tabular,,,20694302,1423506377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-02-09 18:26:30.917979,53950.0,10.0
2015-01-26 15:54:37.744808,rodeo_normal,1422287697.0,0,1.0,main_w2_handler0,2169022,8607964,False,,837546.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""1.0""","""""","[{""fpch"": ""1"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 18302694, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""1"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 18302695, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""1"", ""fcex"": ""1.0""}]","""""","""""",2.0,,5545,tabular,26079.0,tabular,,,,,,,,,,,20607397,1422287691.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-01-26 15:54:59.826740,21457.0,6.0
2015-02-12 10:44:32.725237,rodeo_normal,1423737894.0,0,1.0,main_w1_handler1,2175738,8710936,False,,2733008.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",1,,,no,"""1""","""1.0""","""100 YPD""","[{""fpch"": ""16"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 18486961, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,8698,bed,,,,,,,,,,,,,21219121,1423737890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-02-12 10:44:55.038743,18058.0,4.0
2015-01-28 16:28:35.340924,rodeo_normal,1422462540.0,0,1.0,main_w2_handler1,2187269,8623197,False,,856024.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,top,,yes,"""1""","""1.0""","""Karyotype plot HMM Mutations rates""","[{""fpch"": ""1"", ""leg_text"": ""State 1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 18326825, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": ""State 2"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 18326827, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": ""State 3"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 18326828, ""__index__"": 2, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": ""State 4"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 18326829, ""__index__"": 3, ""chrcolumn"": ""1"", ""fcol"": ""5"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": ""State 5"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 18326831, ""__index__"": 4, ""chrcolumn"": ""1"", ""fcol"": ""6"", ""fcex"": ""1.0""}]","""""","""""",2.0,,767,bed,4707.0,bed,11602.0,bed,14643.0,bed,27462.0,bed,,,,,20559881,1422462532.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-01-28 16:29:06.259043,54213.0,8.0
2015-01-28 16:47:13.820388,rodeo_normal,1422463678.0,0,1.0,main_w1_handler1,2187269,8623639,False,,2589287.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,top,,yes,"""1""","""1.0""","""Karyotype plot HMM Mutations rates""","[{""fpch"": ""17"", ""leg_text"": ""State 1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 18326825, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,767,bed,,,,,,,,,,,,,20559881,1422463655.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-01-28 16:48:02.938113,54213.0,23.0
