chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.find_pattern,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.replace_pattern,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-11 08:32:19.809939,slurm_normal,1494491713.0,0,1.0,main_w3_handler0,3105460,15810541,False,3207444,tabular,,9914818.roundup,slurm,,132112168.0,corral-repl,,"""33ad45aa362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561188}]",,"""_""",32.0,,,1494491704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:35:18.701092,3641.0,9.0
,,2017-05-11 08:31:53.117294,slurm_normal,1494491589.0,0,1.0,main_w3_handler0,3105460,15810499,False,3357151,tabular,,9914759.roundup,slurm,,132112168.0,corral-repl,,"""3231f860362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561146}]",,"""_""",32.0,,,1494491582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:33:16.052649,3641.0,7.0
,,2017-05-11 08:32:49.640624,slurm_normal,1494491846.0,0,1.0,main_w4_handler1,3105460,15810584,False,3232755,tabular,,9914875.roundup,slurm,,132112168.0,corral-repl,,"""351450c8362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561232}]",,"""_""",32.0,,,1494491838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:37:29.505536,3641.0,8.0
,,2017-05-11 08:31:22.870293,slurm_normal,1494491579.0,0,1.0,main_w3_handler1,3105460,15810447,False,3207811,tabular,,9914754.roundup,slurm,,132112168.0,corral-repl,,"""30760a5c362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561093}]",,"""_""",32.0,,,1494491572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:33:05.233952,3641.0,7.0
,,2017-05-11 08:35:45.462848,slurm_normal,1494492167.0,0,1.0,main_w4_handler0,3105460,15810839,False,2732129,tabular,,9915013.roundup,slurm,,132112168.0,corral-repl,,"""3bb8edf8362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561494}]",,"""_""",32.0,,,1494492160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:42:55.674228,3641.0,7.0
,,2017-05-11 08:33:21.091798,slurm_normal,1494492042.0,0,1.0,main_w3_handler1,3105460,15810639,False,3362963,tabular,,9914957.roundup,slurm,,132112168.0,corral-repl,,"""361c22fc362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561287}]",,"""_""",32.0,,,1494492034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:40:45.109519,3641.0,8.0
,,2017-05-11 08:37:01.495091,slurm_normal,1494492062.0,0,1.0,main_w4_handler0,3105460,15810927,False,3608374,tabular,,9914964.roundup,slurm,,132112168.0,corral-repl,,"""3fc41472362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561582}]",,"""_""",32.0,,,1494492054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:41:06.981908,3641.0,8.0
,,2017-05-11 08:35:12.447417,slurm_normal,1494492656.0,0,1.0,main_w4_handler0,3105460,15810796,False,3259540,tabular,,9915193.roundup,slurm,,132112168.0,corral-repl,,"""3a156e22362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561449}]",,"""_""",32.0,,,1494492648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:51:06.124509,3641.0,8.0
,,2017-05-11 08:37:28.943791,slurm_normal,1494492417.0,0,1.0,main_w3_handler1,3105460,15810971,False,2937660,tabular,,9915108.roundup,slurm,,132112168.0,corral-repl,,"""41adc36e362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561625}]",,"""_""",32.0,,,1494492410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:47:03.927070,3641.0,7.0
,,2017-05-11 08:39:29.188296,slurm_normal,1494492592.0,0,1.0,main_w3_handler1,3105460,15811140,False,3139980,tabular,,9915169.roundup,slurm,,132112168.0,corral-repl,,"""47565bd2362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561796}]",,"""_""",32.0,,,1494492584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:49:56.045321,3641.0,8.0
,,2017-05-11 08:36:14.526656,slurm_normal,1494492152.0,0,1.0,main_w4_handler1,3105460,15810884,False,3427517,tabular,,9915005.roundup,slurm,,132112168.0,corral-repl,,"""3e125e4a362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561539}]",,"""_""",32.0,,,1494492143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:42:33.354624,3641.0,9.0
,,2017-05-11 08:34:39.663503,slurm_normal,1494492196.0,0,1.0,main_w4_handler1,3105460,15810741,False,3112782,tabular,,9915027.roundup,slurm,,132112168.0,corral-repl,,"""38950558362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561394}]",,"""_""",32.0,,,1494492184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:43:18.924349,3641.0,12.0
,,2017-05-11 08:34:00.587371,slurm_normal,1494492223.0,0,1.0,main_w4_handler1,3105460,15810696,False,2952151,tabular,,9915036.roundup,slurm,,132112168.0,corral-repl,,"""3761892c362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561337}]",,"""_""",32.0,,,1494492215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 08:43:46.813607,3641.0,8.0
,,2017-05-11 08:37:58.527885,slurm_normal,1494493359.0,0,1.0,main_w4_handler0,3105460,15811016,False,3212928,tabular,,9915485.roundup,slurm,,132112168.0,corral-repl,,"""43041830362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561670}]",,"""_""",32.0,,,1494493351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:02:45.623568,3641.0,8.0
,,2017-05-11 08:39:58.275475,slurm_normal,1494493349.0,0,1.0,main_w3_handler1,3105460,15811182,False,3368265,tabular,,9915482.roundup,slurm,,132112168.0,corral-repl,,"""492141f2362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561838}]",,"""_""",32.0,,,1494493341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:02:31.637122,3641.0,8.0
,,2017-05-11 08:40:26.405876,slurm_normal,1494493634.0,0,1.0,main_w3_handler0,3105460,15811238,False,2162908,tabular,,9915591.roundup,slurm,,132112168.0,corral-repl,,"""4ad41164362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561896}]",,"""_""",32.0,,,1494493627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:07:21.704567,3641.0,7.0
,,2017-05-11 08:41:30.428818,slurm_normal,1494493652.0,0,1.0,main_w3_handler0,3105460,15811322,False,3714345,tabular,,9915598.roundup,slurm,,132112168.0,corral-repl,,"""4e649d4e362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561985}]",,"""_""",32.0,,,1494493643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:07:39.753219,3641.0,9.0
,,2017-05-11 08:39:00.023890,slurm_normal,1494493757.0,0,1.0,main_w3_handler1,3105460,15811099,False,3237512,tabular,,9915643.roundup,slurm,,132112168.0,corral-repl,,"""45dd75ec362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561754}]",,"""_""",32.0,,,1494493747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:09:25.700230,3641.0,10.0
,,2017-05-11 08:43:49.199456,slurm_normal,1494493806.0,0,1.0,main_w3_handler0,3105460,15811511,False,3267259,tabular,,9915669.roundup,slurm,,132112168.0,corral-repl,,"""5764381e362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562186}]",,"""_""",32.0,,,1494493799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:10:14.378697,3641.0,7.0
,,2017-05-11 08:38:28.783543,slurm_normal,1494493834.0,0,1.0,main_w3_handler0,3105460,15811057,False,2826561,tabular,,9915682.roundup,slurm,,132112168.0,corral-repl,,"""44647f08362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29561712}]",,"""_""",32.0,,,1494493826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:10:38.497130,3641.0,8.0
,,2017-05-11 08:44:20.976868,slurm_normal,1494493840.0,0,1.0,main_w3_handler0,3105460,15811553,False,3265464,tabular,,9915684.roundup,slurm,,132112168.0,corral-repl,,"""58f79c98362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562230}]",,"""_""",32.0,,,1494493832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:10:46.975840,3641.0,8.0
,,2017-05-11 08:42:04.962292,slurm_normal,1494493859.0,0,1.0,main_w3_handler1,3105460,15811370,False,3269657,tabular,,9915693.roundup,slurm,,132112168.0,corral-repl,,"""5062b662362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562041}]",,"""_""",32.0,,,1494493851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:11:03.846037,3641.0,8.0
,,2017-05-11 08:42:52.144912,slurm_normal,1494494135.0,0,1.0,main_w3_handler0,3105460,15811425,False,3330594,tabular,,9915776.roundup,slurm,,132112168.0,corral-repl,,"""52b11224362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562099}]",,"""_""",32.0,,,1494494126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:15:43.461573,3641.0,9.0
,,2017-05-11 08:55:18.065813,slurm_normal,1494494236.0,0,1.0,main_w4_handler1,3105460,15812475,False,3562870,tabular,,9915822.roundup,slurm,,132112168.0,corral-repl,,"""821fad18362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29563159}]",,"""_""",32.0,,,1494494227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:17:19.499084,3641.0,9.0
,,2017-05-11 10:05:12.221617,slurm_normal,1494498545.0,0,1.0,main_w4_handler0,3105460,15813920,False,3112782,tabular,,9917590.roundup,slurm,,132112168.0,corral-repl,,"""e956f21e363011e786b3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29564930}]",,"""_""",32.0,,,1494498536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 10:29:13.266486,3641.0,9.0
,,2017-05-11 08:50:17.796922,slurm_normal,1494494344.0,0,1.0,main_w3_handler0,3105460,15812065,False,2662718,tabular,,9915879.roundup,slurm,,132112168.0,corral-repl,,"""6ffa35ea362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562748}]",,"""_""",32.0,,,1494494337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:19:09.528129,3641.0,7.0
,,2017-05-11 08:48:18.269645,slurm_normal,1494494418.0,0,1.0,main_w4_handler0,3105460,15811898,False,2920030,tabular,,9915906.roundup,slurm,,132112168.0,corral-repl,,"""67b791de362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562581}]",,"""_""",32.0,,,1494494411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:20:22.220299,3641.0,7.0
,,2017-05-11 08:45:19.803119,slurm_normal,1494494426.0,0,1.0,main_w3_handler0,3105460,15811637,False,3337654,tabular,,9915910.roundup,slurm,,132112168.0,corral-repl,,"""5bf4902c362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562314}]",,"""_""",32.0,,,1494494418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:20:29.348889,3641.0,8.0
,,2017-05-11 08:45:48.190022,slurm_normal,1494494438.0,0,1.0,main_w4_handler0,3105460,15811688,False,3144366,tabular,,9915914.roundup,slurm,,132112168.0,corral-repl,,"""5df56766362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562367}]",,"""_""",32.0,,,1494494431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:20:42.889276,3641.0,7.0
,,2017-05-11 08:53:12.724182,slurm_normal,1494494511.0,0,1.0,main_w3_handler1,3105460,15812286,False,3522419,tabular,,9915941.roundup,slurm,,132112168.0,corral-repl,,"""7b470040362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562974}]",,"""_""",32.0,,,1494494503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:21:54.272432,3641.0,8.0
,,2017-05-11 08:44:53.737527,slurm_normal,1494494560.0,0,1.0,main_w4_handler0,3105460,15811596,False,3262597,tabular,,9915965.roundup,slurm,,132112168.0,corral-repl,,"""5a54b2d8362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562273}]",,"""_""",32.0,,,1494494552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:22:42.084809,3641.0,8.0
,,2017-05-11 08:48:45.563088,slurm_normal,1494494622.0,0,1.0,main_w3_handler1,3105460,15811938,False,2964019,tabular,,9915994.roundup,slurm,,132112168.0,corral-repl,,"""6a504648362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562621}]",,"""_""",32.0,,,1494494614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:23:44.942181,3641.0,8.0
,,2017-05-11 08:47:25.055288,slurm_normal,1494494635.0,0,1.0,main_w4_handler1,3105460,15811815,False,3001245,tabular,,9915999.roundup,slurm,,132112168.0,corral-repl,,"""64f10890362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562498}]",,"""_""",32.0,,,1494494627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:23:58.746091,3641.0,8.0
,,2017-05-11 08:46:20.174722,slurm_normal,1494494740.0,0,1.0,main_w3_handler1,3105460,15811729,False,3462928,tabular,,9916048.roundup,slurm,,132112168.0,corral-repl,,"""6109866c362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562408}]",,"""_""",32.0,,,1494494731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:25:42.502228,3641.0,9.0
,,2017-05-11 08:47:50.622771,slurm_normal,1494494840.0,0,1.0,main_w3_handler1,3105460,15811857,False,3083301,tabular,,9916112.roundup,slurm,,132112168.0,corral-repl,,"""66399ffa362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562540}]",,"""_""",32.0,,,1494494832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:27:25.783469,3641.0,8.0
,,2017-05-11 08:57:27.149629,slurm_normal,1494494799.0,0,1.0,main_w3_handler0,3105460,15812652,False,3042536,tabular,,9916088.roundup,slurm,,132112168.0,corral-repl,,"""8a2529b6362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29563343}]",,"""_""",32.0,,,1494494791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:26:47.218672,3641.0,8.0
,,2017-05-11 08:59:09.145937,slurm_normal,1494494816.0,0,1.0,main_w3_handler0,3105460,15812785,False,2991330,tabular,,9916099.roundup,slurm,,132112168.0,corral-repl,,"""8fb6d8b6362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29563476}]",,"""_""",32.0,,,1494494809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:27:04.784831,3641.0,7.0
,,2017-05-11 08:49:16.008334,slurm_normal,1494494944.0,0,1.0,main_w4_handler0,3105460,15811980,False,2744914,tabular,,9916159.roundup,slurm,,132112168.0,corral-repl,,"""6c59f272362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562663}]",,"""_""",32.0,,,1494494936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:29:09.253605,3641.0,8.0
,,2017-05-11 09:01:59.241529,slurm_normal,1494494982.0,0,1.0,main_w4_handler1,3105460,15813005,False,3026645,tabular,,9916174.roundup,slurm,,132112168.0,corral-repl,,"""9b92e49a362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29563699}]",,"""_""",32.0,,,1494494974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:29:46.252860,3641.0,8.0
,,2017-05-11 08:51:59.369052,slurm_normal,1494494997.0,0,1.0,main_w4_handler0,3105460,15812196,False,3214697,tabular,,9916180.roundup,slurm,,132112168.0,corral-repl,,"""7617369e362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562880}]",,"""_""",32.0,,,1494494989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:29:58.908052,3641.0,8.0
,,2017-05-11 08:50:54.868726,slurm_normal,1494495001.0,0,1.0,main_w4_handler0,3105460,15812110,False,2960019,tabular,,9916182.roundup,slurm,,132112168.0,corral-repl,,"""724a24b8362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562793}]",,"""_""",32.0,,,1494494994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:30:03.943696,3641.0,7.0
,,2017-05-11 08:54:18.540187,slurm_normal,1494495010.0,0,1.0,main_w4_handler0,3105460,15812370,False,2826345,tabular,,9916188.roundup,slurm,,132112168.0,corral-repl,,"""7f0e427e362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29563058}]",,"""_""",32.0,,,1494495002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:30:13.142050,3641.0,8.0
,,2017-05-11 08:56:58.676889,slurm_normal,1494495099.0,0,1.0,main_w3_handler1,3105460,15812609,False,3068038,tabular,,9916237.roundup,slurm,,132112168.0,corral-repl,,"""88480366362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29563300}]",,"""_""",32.0,,,1494495091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:31:40.367780,3641.0,8.0
,,2017-05-11 08:58:02.606735,slurm_normal,1494495360.0,0,1.0,main_w3_handler0,3105460,15812696,False,2730244,tabular,,9916357.roundup,slurm,,132112168.0,corral-repl,,"""8be1a374362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29563387}]",,"""_""",32.0,,,1494495352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:36:06.971507,3641.0,8.0
,,2017-05-11 08:49:46.229863,slurm_normal,1494495423.0,0,1.0,main_w3_handler0,3105460,15812022,False,2895006,tabular,,9916385.roundup,slurm,,132112168.0,corral-repl,,"""6e5f8744362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562705}]",,"""_""",32.0,,,1494495415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:37:07.984777,3641.0,8.0
,,2017-05-11 09:00:10.935395,slurm_normal,1494495429.0,0,1.0,main_w4_handler0,3105460,15812872,False,2765941,tabular,,9916388.roundup,slurm,,132112168.0,corral-repl,,"""92fdb472362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29563565}]",,"""_""",32.0,,,1494495422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:37:15.094195,3641.0,7.0
,,2017-05-11 10:03:42.672448,slurm_normal,1494497527.0,0,1.0,main_w3_handler1,3105460,15813798,False,3232755,tabular,,9917135.roundup,slurm,,132112168.0,corral-repl,,"""e5969e0e363011e786b3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29564809}]",,"""_""",32.0,,,1494497519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 10:12:13.021284,3641.0,8.0
,,2017-05-11 08:51:31.292512,slurm_normal,1494495714.0,0,1.0,main_w4_handler0,3105460,15812153,False,2917245,tabular,,9916502.roundup,slurm,,132112168.0,corral-repl,,"""74195426362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562838}]",,"""_""",32.0,,,1494495707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:41:55.939332,3641.0,7.0
,,2017-05-11 09:01:25.947018,slurm_normal,1494495703.0,0,1.0,main_w4_handler0,3105460,15812961,False,3035895,tabular,,9916497.roundup,slurm,,132112168.0,corral-repl,,"""99cdb8a6362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29563654}]",,"""_""",32.0,,,1494495696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:41:51.335360,3641.0,7.0
,,2017-05-11 08:52:37.304748,slurm_normal,1494495707.0,0,1.0,main_w4_handler0,3105460,15812243,False,3182078,tabular,,9916498.roundup,slurm,,132112168.0,corral-repl,,"""790818b4362411e79dbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 29562932}]",,"""_""",32.0,,,1494495699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-05-11 09:41:51.609708,3641.0,8.0
