chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.max,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-28 11:11:48.464369,rodeo_normal,1425122892.0,0.0,1.0,main_w2_handler1,2201111,8832859,False,,495278060,bam,2953201.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18677220,,,"""""",32.0,,21416631.0,1425122237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-02-28 11:28:13.553816,14873.0,655.0
,,2015-02-28 13:58:08.487046,rodeo_normal,1425132971.0,0.0,1.0,main_w2_handler0,1351289,8833147,False,,5539779285,bam,2953790.roundup,slurm,,132112168.0,corral-repl,,"""d2eeacb8bf5111e4b510005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",10380916,,,"""""",32.0,,21513817.0,1425131896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-02-28 14:16:12.867023,32309.0,1075.0
,,2015-02-28 14:36:22.290145,rodeo_normal,1425134753.0,0.0,1.0,main_w2_handler1,2222811,8833234,False,,324400040,bam,2953921.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18677657,,,"""""",32.0,,21438385.0,1425134188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-02-28 14:45:55.652536,22347.0,565.0
,,2015-03-03 12:24:35.542894,rodeo_normal,1425385588.0,0.0,1.0,main_w2_handler0,2225337,8850362,False,,646458490,bam,2986530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18707409,,,"""""",32.0,,21199985.0,1425385487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-03 12:26:30.122553,58185.0,101.0
,,2015-03-05 03:33:35.770115,rodeo_normal,1425526435.0,0.0,1.0,main_w2_handler0,2064747,8868649,False,,178254807,bam,3021083.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18736538,,,"""""",32.0,,21544322.0,1425526421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-05 03:33:59.036029,48055.0,14.0
,,2015-03-09 23:38:56.830795,rodeo_normal,1425944792.0,0.0,1.0,main_w1_handler1,1834223,8902992,False,,264306,bed,3082053.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18795756,,,"""""",32.0,,21679130.0,1425944364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-09 23:46:35.972903,46269.0,428.0
,,2015-03-10 12:26:31.435252,rodeo_normal,1425990917.0,0.0,1.0,main_w1_handler1,2232748,8906974,False,,56939429,bam,3089915.roundup,slurm,,132112168.0,corral-repl,,"""ae388e3ac72011e4a261005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18801329,,,"""200""",32.0,,21470398.0,1425990397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-10 12:35:21.571622,45153.0,520.0
,,2015-03-10 17:07:18.173211,rodeo_normal,1426008048.0,0.0,1.0,main_w2_handler1,2226125,8909860,False,,40804034,bam,3094734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18791448,,,"""""",32.0,,21654543.0,1426007249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-10 17:20:56.000268,60663.0,799.0
,,2015-03-11 07:24:35.982881,rodeo_normal,1426059932.0,0.0,1.0,main_w1_handler0,2233695,8914456,False,,4359963703,bam,3105455.roundup,slurm,,132112168.0,corral-repl,,"""a9ba07d6c7bf11e48fed005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18812854,,,"""80""",32.0,,21199985.0,1426059708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-11 07:45:34.206902,58185.0,224.0
,,2015-03-11 07:24:59.041840,rodeo_normal,1426070681.0,0.0,1.0,main_w1_handler0,2233695,8914473,False,,4192872981,bam,3107189.roundup,slurm,,132112168.0,corral-repl,,"""a9ba07d6c7bf11e48fed005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18812872,,,"""80""",32.0,,21199985.0,1426070499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-11 10:44:43.743680,58185.0,182.0
,,2015-03-11 10:17:12.643047,rodeo_normal,1426069346.0,0.0,1.0,main_w2_handler0,2231704,8915334,False,,103644500,bam,3106934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18813543,,,"""""",32.0,,21689417.0,1426069039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-11 10:22:28.598191,60719.0,307.0
,,2015-03-11 17:51:33.218680,rodeo_normal,1426096414.0,0.0,1.0,main_w2_handler1,2157205,8918392,False,,1237468732,bam,3112164.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18140260,,,"""""",32.0,,21014651.0,1426096306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-11 17:53:40.146099,54241.0,108.0
,,2015-03-11 20:40:50.705007,rodeo_normal,1426106608.0,0.0,1.0,main_w2_handler0,2146214,8920119,False,,605205679,bam,3115264.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""",18740050,,,"""""",32.0,,21730955.0,1426106456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-11 20:43:30.783695,57365.0,152.0
,,2015-03-11 22:21:46.132621,rodeo_normal,1426112533.0,0.0,1.0,main_w2_handler0,2232630,8921132,False,,35862756,bam,3116951.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/646/dataset_10646899.dat""","""T_actinia""",18821861,,,"""""",32.0,,21732831.0,1426112519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-11 22:22:18.165153,60724.0,14.0
,,2015-03-12 09:49:17.861422,rodeo_normal,1426154450.0,0.0,1.0,main_w2_handler0,2225499,8925440,False,,136115604,bam,3124573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18786024,,,"""""",32.0,,20588020.0,1426153772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 10:00:53.047754,47971.0,678.0
,,2015-03-12 09:49:18.852086,rodeo_normal,1426154544.0,0.0,1.0,main_w2_handler1,2225499,8925441,False,,464382485,bam,3124575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18786026,,,"""""",32.0,,20588020.0,1426153773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 10:02:32.083258,47971.0,771.0
,,2015-03-12 09:49:19.992900,rodeo_normal,1426154572.0,0.0,1.0,main_w2_handler0,2225499,8925442,False,,833956499,bam,3124577.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18786028,,,"""""",32.0,,20588020.0,1426153775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 10:02:55.052609,47971.0,797.0
,,2015-03-12 09:49:21.063974,rodeo_normal,1426155282.0,0.0,1.0,main_w1_handler0,2225499,8925443,False,,344174994,bam,3125047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18786030,,,"""""",32.0,,20588020.0,1426154563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 10:14:47.812083,47971.0,719.0
,,2015-03-12 09:49:22.409593,rodeo_normal,1426155173.0,0.0,1.0,main_w2_handler0,2225499,8925444,False,,747395806,bam,3124985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18786032,,,"""""",32.0,,20588020.0,1426154462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 10:12:57.769084,47971.0,711.0
,,2015-03-12 15:47:28.219000,rodeo_normal,1426175307.0,0.0,1.0,main_w1_handler0,2233178,8933442,False,,612919768,bam,3139752.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""",18807379,,,"""""",32.0,,21730955.0,1426175266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 15:48:30.472655,57365.0,41.0
,,2015-03-12 15:47:50.352961,rodeo_normal,1426175330.0,0.0,1.0,main_w2_handler1,2233197,8933492,False,,688533284,bam,3139780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""",18807577,,,"""""",32.0,,21730955.0,1426175287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 15:48:52.911355,57365.0,43.0
,,2015-03-12 15:49:30.000324,rodeo_normal,1426175849.0,0.0,1.0,main_w2_handler0,2235634,8933564,False,,79684025,bam,3139882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18836641,,,"""""",32.0,,21406038.0,1426175382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 15:57:33.758130,1848.0,467.0
,,2015-03-12 16:02:03.585461,rodeo_normal,1426176184.0,0.0,1.0,main_w2_handler1,2233198,8933926,False,,700069084,bam,3140694.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""",18807600,,,"""""",32.0,,21730955.0,1426176139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 16:03:10.264691,57365.0,45.0
,,2015-03-12 20:04:54.984682,rodeo_normal,1426190758.0,0.0,1.0,main_w1_handler0,2234375,8935712,False,,680816731,bam,3145288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""",18817520,,,"""""",32.0,,21730955.0,1426190707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 20:06:02.598590,57365.0,51.0
,,2015-03-12 20:05:16.394946,rodeo_normal,1426190776.0,0.0,1.0,main_w1_handler0,2234376,8935714,False,,604184127,bam,3145298.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""",18817532,,,"""""",32.0,,21730955.0,1426190727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-12 20:06:17.603209,57365.0,49.0
,,2015-03-13 10:26:00.425474,rodeo_normal,1426242822.0,0.0,1.0,main_w2_handler1,2235533,8941718,False,,3620116,bam,3155213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18833317,,,"""""",32.0,,21749657.0,1426242371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-13 10:33:44.228054,,451.0
,,2015-03-13 15:14:53.969777,rodeo_normal,1426259733.0,0.0,1.0,main_w2_handler1,2233672,8943254,False,,285133669,bam,3157957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18812740,,,"""""",32.0,,21199985.0,1426259705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-13 15:15:37.710437,58185.0,28.0
,,2015-03-13 15:15:17.841331,rodeo_normal,1426259819.0,0.0,1.0,main_w2_handler0,2233672,8943257,False,,1421951057,bam,3157964.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18848495,,,"""""",32.0,,21199985.0,1426259728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-13 15:17:02.058548,58185.0,91.0
,,2015-03-13 20:02:21.868098,rodeo_normal,1426277015.0,0.0,1.0,main_w2_handler0,2233672,8945230,False,,1053687904,bam,3161143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18848533,,,"""""",32.0,,21199985.0,1426276951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-13 20:03:40.274673,58185.0,64.0
,,2015-03-13 22:02:23.021276,rodeo_normal,1426284246.0,0.0,1.0,main_w1_handler0,2233672,8946150,False,,1053687904,bam,3162426.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18848533,,,"""50""",32.0,,21199985.0,1426284152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-13 22:04:08.590949,58185.0,94.0
,,2017-05-10 13:27:56.449189,slurm_normal,1494423237.0,0.0,1.0,main_w4_handler1,2412434,15801961,False,,4056546086,bam,9906955.roundup,slurm,,132112168.0,corral-repl,,"""7907bd2e358411e7a3e2005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 25684654}]",,"""""",32.0,,,1494422880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2017-05-10 13:33:59.316746,67943.0,357.0
,,2017-05-10 14:26:00.358933,slurm_normal,1494426555.0,0.0,1.0,main_w4_handler0,2412434,15803031,False,,1686309039,bam,9907852.roundup,slurm,,132112168.0,corral-repl,,"""959e38b6358c11e797b5005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27599941}]",,"""""",32.0,,,1494426369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2017-05-10 14:29:18.582566,67943.0,186.0
,,2017-08-29 00:44:02.250584,slurm_normal,1503968019.0,0.0,1.0,main_w4_handler1,3219898,16678133,False,,73460757,bam,10750410.roundup,slurm,,132112168.0,corral-repl,,"""252b9a748c5311e78f16005056ba55fb""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31022364}]",,"""""",32.0,,,1503967449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2017-08-29 00:53:42.968438,78150.0,570.0
,,2015-03-14 16:59:18.111558,rodeo_normal,1426352973.0,0.0,1.0,main_w1_handler0,2188504,8948737,False,,5704603,bed,3167419.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18837192,,,"""""",32.0,,21800689.0,1426352371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-14 17:09:35.719748,58942.0,602.0
,,2015-05-04 18:20:10.718364,slurm_normal,1430764215.0,0.0,1.0,main_w1_handler1,2264922,9389877,False,,186819,bed,3722679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19564655,,,"""""",32.0,,22676591.0,1430763668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-05-04 18:30:17.298924,30313.0,547.0
,,2015-03-15 21:09:29.631192,rodeo_normal,1426453814.0,0.0,1.0,main_w2_handler0,2237978,8953577,False,,276638470,bam,3175843.roundup,slurm,,132112168.0,corral-repl,,"""916e0362cb5711e4abc7005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18848530,,,"""""",32.0,,21199985.0,1426453784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-15 21:10:16.528195,58185.0,30.0
,,2015-03-15 21:09:26.077026,rodeo_normal,1426453849.0,0.0,1.0,main_w1_handler0,2237977,8953569,False,,1421951057,bam,3175841.roundup,slurm,,132112168.0,corral-repl,,"""8f5de9f2cb5711e4abc7005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18848495,,,"""""",32.0,,21199985.0,1426453775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-15 21:10:50.720465,58185.0,74.0
,,2015-03-16 12:51:47.841177,rodeo_normal,1426510358.0,0.0,1.0,main_w1_handler0,2217025,8957010,False,,33016,bed,3182071.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",18867579,,,"""""",32.0,,21416823.0,1426510324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-16 12:52:40.488865,,34.0
,,2015-03-16 20:03:16.672309,rodeo_normal,1426536848.0,0.0,1.0,main_w1_handler1,2220989,8960276,False,,1819811,bed,3187825.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18873687,,,"""""",32.0,,21483393.0,1426536204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-16 20:14:10.429362,,644.0
,,2015-03-16 20:54:16.308995,rodeo_normal,1426540253.0,0.0,1.0,main_w2_handler1,2236863,8960811,False,,4585000804,bed,3189570.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18853111,,,"""""",32.0,,21786080.0,1426539276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-16 21:10:57.199319,50986.0,977.0
,,2015-03-17 13:15:39.241921,rodeo_normal,1426598170.0,0.0,1.0,main_w2_handler1,2239489,8966370,False,,50830374,bam,3200497.roundup,slurm,,132112168.0,corral-repl,,"""b46f720acca711e49e53005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880345,,,"""""",32.0,,21829099.0,1426598151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 13:16:16.365212,58185.0,19.0
,,2015-03-17 10:16:58.278980,rodeo_normal,1426587561.0,0.0,1.0,main_w1_handler0,2239503,8964933,False,,196255289,bam,3197808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18880475,,,"""""",32.0,,20933346.0,1426587547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 10:19:23.283537,59071.0,14.0
,,2015-03-17 10:46:51.732113,rodeo_normal,1426589351.0,0.0,1.0,main_w2_handler1,2239489,8965189,False,,1504936844,bam,3198119.roundup,slurm,,132112168.0,corral-repl,,"""eb4ee7cacc9211e48edb005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880394,,,"""""",32.0,,21829099.0,1426589272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 10:49:14.801471,58185.0,79.0
,,2015-03-17 10:46:58.179247,rodeo_normal,1426589437.0,0.0,1.0,main_w1_handler0,2239489,8965198,False,,826788963,bam,3198133.roundup,slurm,,132112168.0,corral-repl,,"""ef23ee54cc9211e48edb005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880506,,,"""""",32.0,,21829099.0,1426589365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 10:50:41.814307,58185.0,72.0
,,2015-03-17 10:17:37.042890,rodeo_normal,1426587497.0,0.0,1.0,main_w2_handler1,2239503,8964938,False,,375184,bam,3197802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18880480,,,"""""",32.0,,20933346.0,1426587494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 10:18:19.923576,59071.0,3.0
,,2015-03-17 10:46:45.716418,rodeo_normal,1426589245.0,0.0,1.0,main_w2_handler1,2239489,8965180,False,,200855906,bam,3198103.roundup,slurm,,132112168.0,corral-repl,,"""e70d7df2cc9211e48edb005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880387,,,"""""",32.0,,21829099.0,1426589221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 10:47:27.942723,58185.0,24.0
,,2015-03-17 10:47:03.860557,rodeo_normal,1426589423.0,0.0,1.0,main_w2_handler0,2239489,8965206,False,,3001133240,bam,3198111.roundup,slurm,,132112168.0,corral-repl,,"""f27a32accc9211e48edb005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880510,,,"""""",32.0,,21829099.0,1426589254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 10:50:26.752931,58185.0,169.0
,,2015-03-17 10:46:38.744989,rodeo_normal,1426589256.0,0.0,1.0,main_w1_handler1,2239489,8965171,False,,477545518,bam,3198099.roundup,slurm,,132112168.0,corral-repl,,"""e37da324cc9211e48edb005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880374,,,"""""",32.0,,21829099.0,1426589207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 10:47:38.164440,58185.0,49.0
,,2015-03-17 11:16:17.859272,rodeo_normal,1426591016.0,0.0,1.0,main_w2_handler1,2239489,8965490,False,,200855906,bam,3198774.roundup,slurm,,132112168.0,corral-repl,,"""08030db6cc9711e49f0e005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880387,,,"""""",32.0,,21829099.0,1426590992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 11:17:03.049218,58185.0,24.0
,,2015-03-17 11:16:31.983429,rodeo_normal,1426591045.0,0.0,1.0,main_w1_handler0,2239489,8965511,False,,826788963,bam,3198784.roundup,slurm,,132112168.0,corral-repl,,"""1070790ccc9711e49f0e005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880506,,,"""""",32.0,,21829099.0,1426591002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 11:17:26.939607,58185.0,43.0
,,2015-03-17 11:16:11.432778,rodeo_normal,1426591037.0,0.0,1.0,main_w1_handler1,2239489,8965481,False,,477545518,bam,3198766.roundup,slurm,,132112168.0,corral-repl,,"""03f25aa6cc9711e49f0e005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880374,,,"""""",32.0,,21829099.0,1426590988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 11:17:18.687398,58185.0,49.0
,,2015-03-17 11:16:25.605514,rodeo_normal,1426591106.0,0.0,1.0,main_w2_handler1,2239489,8965502,False,,1504936844,bam,3198814.roundup,slurm,,132112168.0,corral-repl,,"""0c86f352cc9711e49f0e005056a51846""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18880394,,,"""""",32.0,,21829099.0,1426591030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-03-17 11:18:30.369385,58185.0,76.0
