chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-01-01 12:16:04.542949,slurm_normal,1483273147.0,0,1.0,main_w4_handler0,2860300,14671669,False,,8843180.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Purples'],,25.0,7.5,black,false,,,,,yes,descend,max,,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27782396}]",1,500,pdf,false,false,yes,32.0,,33813806.0,1483273106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-01 12:19:09.061311,73080,41.0
,,2017-01-01 12:16:04.198065,slurm_normal,1483273091.0,0,1.0,main_w4_handler1,2860300,14671668,False,,8843179.roundup,slurm,,154184,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Purples'],,25.0,7.5,black,false,,,,,yes,descend,max,,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27782395}]",1,500,pdf,false,false,yes,32.0,,33813806.0,1483273058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-01 12:18:13.294568,73080,33.0
,,2017-01-01 12:20:47.865317,slurm_normal,1483273353.0,0,1.0,main_w3_handler0,2860300,14671674,False,,8843186.roundup,slurm,,3036514,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Greens'],,25.0,7.5,black,false,,,,,yes,descend,max,,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27782398}]",1,500,pdf,false,false,yes,32.0,,33813806.0,1483273308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-01 12:22:34.729448,73080,45.0
,,2017-01-01 14:11:20.713219,slurm_normal,1483280025.0,0,1.0,main_w4_handler0,2942418,14672003,False,,8843472.roundup,slurm,,13809825,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Spectral'],Peak End,30.0,10.0,black,false,,Peak,,,yes,no,mean,Peak Start,0.0,0.0,kmeans,10,,no,heatmap and colorbar,bp,,1.0,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27784330}]",1,200,png,true,true,yes,32.0,,35122488.0,1483279979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-01 14:13:46.557497,76755,46.0
,,2017-01-01 14:11:04.854087,slurm_normal,1483280015.0,0,1.0,main_w4_handler1,2942418,14672001,False,,8843471.roundup,slurm,,13809825,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Spectral'],Peak End,30.0,10.0,black,false,,Peak,,,yes,no,mean,Peak Start,0.0,0.0,kmeans,8,,no,heatmap and colorbar,bp,,1.0,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27784330}]",1,200,png,true,true,yes,32.0,,35122488.0,1483279967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-01 14:13:36.811192,76755,48.0
,,2017-01-01 14:19:16.114200,slurm_normal,1483280502.0,0,1.0,main_w4_handler1,2942418,14672020,False,,8843483.roundup,slurm,,13809825,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Spectral'],Peak End,30.0,10.0,black,false,,Peak,,,yes,no,mean,Peak Start,0.0,0.0,kmeans,8,,no,heatmap and colorbar,bp,,,,1,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27784330}]",1,200,png,true,true,yes,32.0,,35122488.0,1483280461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-01 14:21:44.543436,76755,41.0
,,2017-01-01 14:03:02.871871,slurm_normal,1483279610.0,0,1.0,main_w4_handler1,2942418,14671985,False,,8843461.roundup,slurm,,13809825,deeptools_compute_matrix_archive,132111800.0,corral-repl,,,1,1.0,mean,,['Spectral'],Peak End,30.0,10.0,black,false,,Peak,,,yes,no,mean,Peak Start,0.0,0.0,kmeans,8,,no,heatmap and colorbar,bp,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27784330}]",1,200,png,true,true,yes,32.0,,35122488.0,1483279546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-01 14:06:52.300366,76755,64.0
,,2017-01-01 14:21:15.141998,slurm_normal,1483280649.0,0,1.0,main_w4_handler1,2942418,14672023,False,,8843488.roundup,slurm,,13809825,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Spectral'],Peak End,30.0,10.0,black,false,,Peak,,,yes,no,mean,Peak Start,0.0,0.0,kmeans,10,,no,heatmap and colorbar,bp,,1.0,,1,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27784330}]",1,200,png,true,true,yes,32.0,,35122488.0,1483280597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-01 14:24:10.889637,76755,52.0
,,2017-01-02 01:19:52.175042,slurm_normal,1483320113.0,0,1.0,main_w4_handler0,2815454,14673065,False,,8844347.roundup,slurm,,3550556,deeptools_compute_matrix_archive,132111800.0,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27786280}]",1,200,png,false,false,yes,32.0,,35140799.0,1483320096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-02 01:21:54.846735,48783,17.0
,,2017-01-03 12:11:19.829344,slurm_normal,1483445614.0,0,1.0,main_w4_handler1,2860547,14680258,False,,8850498.roundup,slurm,,11164644,deeptools_compute_matrix_archive,132111800.0,corral-repl,,"""bb48e57cd1ad11e6aecc005056a52a46""",0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27798423}]",0,,,,,no,32.0,,,1483445563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-03 12:13:36.412877,92519,51.0
,,2017-02-21 22:08:50.020481,slurm_normal,1487716701.0,0,1.0,main_w3_handler1,1647869,15100010,False,,9255483.roundup,slurm,,1585421,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,black,false,,,,,yes,descend,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28451611}]",0,,,,,no,32.0,,36069555.0,1487716672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-21 22:38:23.537003,38120,29.0
,,2017-02-26 01:56:21.339603,slurm_normal,1488074321.0,0,1.0,main_w4_handler1,2788464,15144895,False,,9297589.roundup,slurm,,124697,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28519446}]",0,,,,,no,32.0,,35333241.0,1488074281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-26 01:58:43.704121,66832,40.0
,,2017-01-25 09:46:39.909459,slurm_normal,1485337922.0,0,1.0,main_w3_handler1,2819046,14864409,False,,9023953.roundup,slurm,,2739998,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 Asynch -Tam,,,,yes,no,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28073713}]",1,200,png,false,false,yes,32.0,,35275832.0,1485337904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 09:52:05.216626,51642,18.0
,,2017-01-25 09:08:49.233751,slurm_normal,1485335471.0,0,1.0,main_w3_handler0,2819046,14864084,False,,9023612.roundup,slurm,,2741175,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 Asynch -Tam,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28073138}]",1,200,png,false,false,yes,32.0,,35275832.0,1485335457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 09:11:12.983113,51642,14.0
,,2017-01-03 12:24:11.879186,slurm_normal,1483447175.0,0,1.0,main_w4_handler1,2860547,14680356,False,,8850668.roundup,slurm,,6881436,deeptools_compute_matrix_archive,132112168.0,corral-repl,,"""8659b7c2d1af11e680c6005056a51846""",0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27798798}]",0,,,,,no,32.0,,,1483447092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-03 12:39:38.387998,92519,83.0
,,2017-01-25 10:01:11.270143,slurm_normal,1485338601.0,0,1.0,main_w4_handler0,2819046,14864570,False,,9024051.roundup,slurm,,2739998,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 Asynch -Tam,,,,yes,descend,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28073713}]",1,200,png,false,false,yes,32.0,,35275832.0,1485338587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 10:03:24.923900,51642,14.0
,,2017-01-25 09:50:08.034923,slurm_normal,1485338650.0,0,1.0,main_w4_handler0,2739523,14864428,False,,9024059.roundup,slurm,,408378,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,T33center,,T33BMDM,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from T33center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28073968}]",1,200,png,false,true,yes,32.0,,35166140.0,1485338628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 10:04:12.109012,36650,22.0
,,2017-01-04 02:45:44.174052,slurm_normal,1483498153.0,0,1.0,main_w4_handler0,2945860,14684706,False,,8854763.roundup,slurm,,2079891,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,Heat Map of Gene Expression Primary Vs Metastatsis,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27804615}]",1,600,png,false,false,yes,32.0,,35170100.0,1483498048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-04 02:49:17.011533,93923,105.0
,,2017-01-04 04:22:53.548113,slurm_normal,1483504078.0,0,1.0,main_w4_handler1,2945860,14685271,False,,8855297.roundup,slurm,,2734945,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27805385}]",1,200,png,true,false,yes,32.0,,35170100.0,1483503835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-04 04:28:03.464625,93923,243.0
,,2017-01-25 12:13:32.514430,slurm_normal,1485346555.0,0,1.0,main_w3_handler1,2819046,14865552,False,,9025117.roundup,slurm,,2388401,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 F14/15 +Tam,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28075624}]",1,200,png,false,false,yes,32.0,,35275832.0,1485346539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 12:15:56.800928,51642,16.0
,,2017-01-25 12:30:16.727608,slurm_normal,1485347618.0,0,1.0,main_w4_handler0,2819046,14865615,False,,9025203.roundup,slurm,,2259419,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 Asynch +Tam,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28073623}]",1,200,png,false,false,yes,32.0,,35275832.0,1485347602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 12:33:39.961582,51642,16.0
,,2017-01-25 12:48:28.415973,slurm_normal,1485348636.0,0,1.0,main_w4_handler0,2819046,14865784,False,,9025337.roundup,slurm,,2762963,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 Asynch -Tam,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28075808}]",1,200,png,false,false,yes,32.0,,35275832.0,1485348618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 12:50:38.189014,51642,18.0
,,2017-02-22 14:40:31.341645,slurm_normal,1487774566.0,0,1.0,main_w4_handler1,1647869,15107738,False,,9262707.roundup,slurm,,2186872,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,black,false,,,,,yes,no,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28461627}]",0,,,,,no,32.0,,36069555.0,1487774532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-22 14:42:51.577880,38120,34.0
,,2017-01-25 13:07:21.207355,slurm_normal,1485349795.0,0,1.0,main_w3_handler1,2819046,14865930,False,,9025475.roundup,slurm,,2356069,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 F14/15 -Tam,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28076058}]",1,200,png,false,false,yes,32.0,,35275832.0,1485349770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 13:09:56.540559,51642,25.0
,,2017-01-25 13:20:35.865026,slurm_normal,1485350635.0,0,1.0,main_w4_handler1,2819046,14866050,False,,9025577.roundup,slurm,,1355471,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 F12 +Tam,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28076303}]",1,200,png,false,false,yes,32.0,,35275832.0,1485350620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 13:23:56.994131,51642,15.0
,,2017-01-04 16:58:55.759961,slurm_normal,1483549230.0,0,1.0,main_w3_handler0,2931452,14690778,False,,8860665.roundup,slurm,,18020,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,max,,['RdYlBu_r'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,max,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27813158}]",1,200,png,false,false,yes,32.0,,34873677.0,1483549210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-04 17:00:33.743363,96957,20.0
,,2017-01-04 17:04:38.170035,slurm_normal,1483549615.0,0,1.0,main_w3_handler0,2931452,14690817,False,,8860692.roundup,slurm,,18020,deeptools_compute_matrix_archive,132111800.0,corral-repl,,,1,1.0,max,,['RdYlBu_r'],TES,10.0,5.0,black,false,,TSS,,,yes,descend,max,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,1500,-1500,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27813158}]",1,200,png,false,false,yes,32.0,,34873677.0,1483549548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-04 17:06:59.174988,96957,67.0
,,2017-01-04 17:05:10.322237,slurm_normal,1483549622.0,0,1.0,main_w4_handler0,2931452,14690819,False,,8860697.roundup,slurm,,20335,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,max,,['RdYlBu_r'],TES,10.0,5.0,black,false,,TSS,,,yes,descend,max,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,1500,-1500,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27719701}]",1,200,png,false,false,yes,32.0,,34873677.0,1483549608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-04 17:07:05.800967,96957,14.0
,,2017-01-25 13:29:54.656868,slurm_normal,1485351128.0,0,1.0,main_w4_handler1,2819046,14866165,False,,9025666.roundup,slurm,,2311334,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 F12 -Tam,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28076482}]",1,200,png,false,false,yes,32.0,,35275832.0,1485351115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 13:32:09.805031,51642,13.0
,,2017-01-25 13:43:39.891818,slurm_normal,1485351929.0,0,1.0,main_w3_handler0,2819046,14866282,False,,9025801.roundup,slurm,,1473447,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 F19 +Tam,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28076615}]",1,200,png,false,false,yes,32.0,,35275832.0,1485351913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 13:45:31.896330,51642,16.0
,,2017-01-25 14:00:35.868187,slurm_normal,1485352945.0,0,1.0,main_w3_handler1,2819046,14866487,False,,9026002.roundup,slurm,,1406752,deeptools_compute_matrix_archive,132111800.0,corral-repl,,,1,1.0,mean,,['Oranges'],,25.0,7.5,black,false,Oct4 F19 -Tam,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,8.0,,14,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28076788}]",1,200,png,false,false,yes,32.0,,35275832.0,1485352926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 14:02:29.366549,51642,19.0
,,2017-01-25 14:12:36.636459,slurm_normal,1485353807.0,0,1.0,main_w4_handler1,2966847,14866604,False,,9026120.roundup,slurm,,49172131,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28075807}]",1,200,png,false,false,yes,32.0,,35307271.0,1485353681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 14:16:50.158557,75824,126.0
,,2017-03-24 10:24:05.141448,slurm_normal,1490372898.0,0,1.0,main_w4_handler0,3035655,15384439,False,,9524436.roundup,slurm,,25534,deeptools_compute_matrix_archive,132112168.0,corral-repl,,"""00a54f9a107c11e78e5c005056a51846""",1,1.0,mean,,['YlOrRd'],,6.0,7.5,black,false,,,,,yes,descend,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28906255}]",1,200,png,false,false,yes,32.0,,,1490372778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-24 16:28:24.012435,75177,120.0
,,2017-01-25 14:41:34.913449,slurm_normal,1485355799.0,0,1.0,main_w3_handler0,2958727,14866890,False,,9026382.roundup,slurm,,2184247,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28076783}]",1,200,png,false,false,yes,32.0,,35583305.0,1485355490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-25 14:50:03.089873,7729,309.0
