chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.vcf_input,parameters.vcf_input.values,parameters.vcf_input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input,vcf_input_filetype,runtime
,,2016-09-08 23:10:45.397613,slurm_normal,1473376464.0,0,,1.0,main_w4_handler0,2814794,13812127,False,,8033330.roundup,slurm,,132112168.0,corral-repl,,"""787eb5a4761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59dd60922e5f96d1e'}]",,32.0,,32721262,1473376459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:14:27.748019,89365.0,4090,vcf,5.0
,,2016-09-08 23:11:36.153713,slurm_normal,1473376472.0,0,,1.0,main_w4_handler1,2814839,13812172,False,,8033333.roundup,slurm,,132112168.0,corral-repl,,"""96a62a58761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6371b2216f812ab'}]",,32.0,,32721262,1473376468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:14:36.213925,89365.0,4278,vcf,4.0
,,2016-09-08 23:11:59.588738,slurm_normal,1473376557.0,0,,1.0,main_w4_handler1,2814861,13812194,False,,8033349.roundup,slurm,,132112168.0,corral-repl,,"""a4aa5b10761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9ac590bfd7687b5'}]",,32.0,,32721262,1473376506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:01.503602,89365.0,5647,vcf,51.0
,,2016-09-08 23:11:42.521706,slurm_normal,1473376472.0,0,,1.0,main_w4_handler1,2814845,13812178,False,,8033334.roundup,slurm,,132112168.0,corral-repl,,"""9a7bc62e761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b32e60e8b76aa67'}]",,32.0,,32721262,1473376468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:14:36.531474,89365.0,4283,vcf,4.0
,,2016-09-08 23:11:05.590752,slurm_normal,1473376524.0,0,,1.0,main_w4_handler0,2814811,13812145,False,,8033341.roundup,slurm,,132112168.0,corral-repl,,"""84686afe761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9d4a75d6ae1660c'}]",,32.0,,32721262,1473376485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:15:27.746876,89365.0,4301,vcf,39.0
,,2016-09-08 23:10:50.528718,slurm_normal,1473376476.0,0,,1.0,main_w4_handler0,2814799,13812132,False,,8033335.roundup,slurm,,132112168.0,corral-repl,,"""7b2d18cc761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5248f70516c3ec4ff'}]",,32.0,,32721262,1473376472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:14:39.827827,89365.0,4081,vcf,4.0
,,2016-09-08 23:11:49.395071,slurm_normal,1473376492.0,0,,1.0,main_w4_handler1,2814852,13812185,False,,8033339.roundup,slurm,,132112168.0,corral-repl,,"""9e375d78761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2ae86aaf3c5838d'}]",,32.0,,32721262,1473376481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:14:55.793215,89365.0,4070,vcf,11.0
,,2016-09-08 23:12:26.884782,slurm_normal,1473376605.0,0,,1.0,main_w4_handler1,2814884,13812220,False,,8033368.roundup,slurm,,132112168.0,corral-repl,,"""b4d5b7d2761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f4e5a562c9ecc6b'}]",,32.0,,32721262,1473376583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:47.040883,89365.0,4848,vcf,22.0
,,2016-09-08 23:11:13.145024,slurm_normal,1473376495.0,0,,1.0,main_w4_handler0,2814818,13812152,False,,8033342.roundup,slurm,,132112168.0,corral-repl,,"""8917004c761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50595fa3b036e3f4a'}]",,32.0,,32721262,1473376485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:14:57.702406,89365.0,5097,vcf,10.0
,,2016-09-08 23:11:55.183234,slurm_normal,1473376495.0,0,,1.0,main_w4_handler1,2814857,13812190,False,,8033344.roundup,slurm,,132112168.0,corral-repl,,"""a1ddb0d0761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d47f84cb6a6f080'}]",,32.0,,32721262,1473376491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:14:58.087228,89365.0,4270,vcf,4.0
,,2016-09-08 23:12:17.118687,slurm_normal,1473376573.0,0,,1.0,main_w4_handler1,2814876,13812212,False,,8033360.roundup,slurm,,132112168.0,corral-repl,,"""af177524761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503f23a35feac5dc5'}]",,32.0,,32721262,1473376552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:15.247953,89365.0,4286,vcf,21.0
,,2016-09-08 23:12:06.232808,slurm_normal,1473376531.0,0,,1.0,main_w4_handler1,2814867,13812202,False,,8033354.roundup,slurm,,132112168.0,corral-repl,,"""a8710a5a761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d0518caa4627028'}]",,32.0,,32721262,1473376524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:15:33.825549,89365.0,3892,vcf,7.0
,,2016-09-08 23:11:21.822329,slurm_normal,1473376539.0,0,,1.0,main_w4_handler0,2814828,13812161,False,,8033357.roundup,slurm,,132112168.0,corral-repl,,"""8df75d46761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a92066e4873a3e74'}]",,32.0,,32721262,1473376535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:15:41.602321,89365.0,4272,vcf,4.0
,,2016-09-08 23:12:21.809267,slurm_normal,1473376578.0,0,,1.0,main_w4_handler1,2814880,13812216,False,,8033364.roundup,slurm,,132112168.0,corral-repl,,"""b1ba8640761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503309b61c8a2671a'}]",,32.0,,32721262,1473376566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:20.057473,89365.0,4270,vcf,12.0
,,2016-09-08 23:11:13.882351,slurm_normal,1473376548.0,0,,1.0,main_w4_handler0,2814819,13812153,False,,8033345.roundup,slurm,,132112168.0,corral-repl,,"""8976f65a761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515d36b6a27ca56d8'}]",,32.0,,32721262,1473376505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:15:50.975658,89365.0,4912,vcf,43.0
,,2016-09-08 23:11:15.440028,slurm_normal,1473376506.0,0,,1.0,main_w3_handler1,2814821,13812155,False,,8033346.roundup,slurm,,132112168.0,corral-repl,,"""8a4b972a761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5a3cdaced3a86db'}]",,32.0,,32721262,1473376503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:15:08.377164,89365.0,4111,vcf,3.0
,,2016-09-08 23:11:47.714120,slurm_normal,1473376589.0,0,,1.0,main_w3_handler1,2814851,13812184,False,,8033367.roundup,slurm,,132112168.0,corral-repl,,"""9d9131a0761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513cc14a821069c35'}]",,32.0,,32721262,1473376582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:33.046539,89365.0,5089,vcf,7.0
,,2016-09-08 23:11:44.958133,slurm_normal,1473376609.0,0,,1.0,main_w4_handler0,2814848,13812181,False,,8033372.roundup,slurm,,132112168.0,corral-repl,,"""9c0c0922761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528ebf25c5a946b79'}]",,32.0,,32721262,1473376591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:53.601658,89365.0,4104,vcf,18.0
,,2016-09-08 23:12:04.899225,slurm_normal,1473376593.0,0,,1.0,main_w3_handler1,2814866,13812201,False,,8033371.roundup,slurm,,132112168.0,corral-repl,,"""a7d7fc2a761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53206ed5903309531'}]",,32.0,,32721262,1473376591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:35.004504,89365.0,4084,vcf,2.0
,,2016-09-08 23:12:07.491113,slurm_normal,1473376605.0,0,,1.0,main_w3_handler1,2814868,13812203,False,,8033375.roundup,slurm,,132112168.0,corral-repl,,"""a94173ac761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589cb9689eef4a0b6'}]",,32.0,,32721262,1473376602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:47.238530,89365.0,4258,vcf,3.0
,,2016-09-08 23:12:18.011007,slurm_normal,1473376627.0,0,,1.0,main_w3_handler1,2814877,13812213,False,,8033380.roundup,slurm,,132112168.0,corral-repl,,"""afa19966761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a8746804ec4377a'}]",,32.0,,32721262,1473376624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:17:12.399872,89365.0,4280,vcf,3.0
,,2016-09-08 23:12:19.153946,slurm_normal,1473376627.0,0,,1.0,main_w3_handler1,2814878,13812214,False,,8033381.roundup,slurm,,132112168.0,corral-repl,,"""b03a64c0761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d12be3394212dc89'}]",,32.0,,32721262,1473376624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:17:12.769768,89365.0,4069,vcf,3.0
,,2016-09-08 23:11:46.675212,slurm_normal,1473376602.0,0,,1.0,main_w4_handler0,2814850,13812183,False,,8033373.roundup,slurm,,132112168.0,corral-repl,,"""9ceaba96761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571a513cff889d965'}]",,32.0,,32721262,1473376599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:46.581929,89365.0,3880,vcf,3.0
,,2016-09-08 23:12:04.144321,slurm_normal,1473376614.0,0,,1.0,main_w4_handler0,2814865,13812200,False,,8033376.roundup,slurm,,132112168.0,corral-repl,,"""a753845e761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5775eb31d9f7c4255'}]",,32.0,,32721262,1473376611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:58.495593,89365.0,2156,vcf,3.0
,,2016-09-08 23:11:53.960613,slurm_normal,1473376615.0,0,,1.0,main_w4_handler0,2814856,13812189,False,,8033374.roundup,slurm,,132112168.0,corral-repl,,"""a14a4af2761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e4df330d684cafe'}]",,32.0,,32721262,1473376603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:58.514085,89365.0,4280,vcf,12.0
,,2016-09-08 23:12:14.825623,slurm_normal,1473376615.0,0,,1.0,main_w4_handler0,2814874,13812210,False,,8033377.roundup,slurm,,132112168.0,corral-repl,,"""adc0991c761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534b6ea0543cf5700'}]",,32.0,,32721262,1473376611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:16:59.165157,89365.0,3878,vcf,4.0
,,2016-09-08 23:12:16.135219,slurm_normal,1473376618.0,0,,1.0,main_w3_handler1,2814875,13812211,False,,8033378.roundup,slurm,,132112168.0,corral-repl,,"""ae611266761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55aa20a08391f7018'}]",,32.0,,32721262,1473376611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:17:01.738118,89365.0,4088,vcf,7.0
,,2016-09-08 23:12:25.785977,slurm_normal,1473376625.0,0,,1.0,main_w4_handler0,2814883,13812219,False,,8033379.roundup,slurm,,132112168.0,corral-repl,,"""b420dc90761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f03bca89eb48a63d'}]",,32.0,,32721262,1473376621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:17:06.893536,89365.0,4852,vcf,4.0
,,2016-09-08 23:12:23.093997,slurm_normal,1473376640.0,0,,1.0,main_w3_handler1,2814881,13812217,False,,8033383.roundup,slurm,,132112168.0,corral-repl,,"""b289b2c6761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e97e3bb40dab3fe'}]",,32.0,,32721262,1473376636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:17:22.050578,89365.0,4850,vcf,4.0
,,2016-02-24 16:10:58.496638,slurm_normal,1456330310.0,0,,1.0,main_w1_handler0,2608497,11930251,False,,6159022.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23474041,,,32.0,,28547966,1456330300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-02-24 16:11:52.780997,79114.0,23192,vcf,10.0
,,2016-02-25 01:21:23.580897,slurm_normal,1456365212.0,0,,1.0,main_w1_handler0,2611747,11934494,False,,6163923.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23505843,,,32.0,,28407251,1456365208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-02-25 01:53:36.726151,67417.0,856182,vcf,4.0
,,2016-02-25 01:36:56.742293,slurm_normal,1456365359.0,0,,1.0,main_w1_handler2,2611747,11934535,False,,6163940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23505887,,,32.0,,28407251,1456365354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-02-25 01:56:02.963582,67417.0,748955,vcf,5.0
,,2016-02-25 16:54:21.642912,slurm_normal,1456420454.0,0,,1.0,main_w2_handler1,2612097,11942835,False,,6172294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23509167,,,32.0,,28559863,1456420373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-02-25 17:14:19.762229,79179.0,85599859,vcf,81.0
,,2016-02-25 16:54:25.850638,slurm_normal,1456420243.0,0,,1.0,main_w1_handler1,2612097,11942836,False,,6172225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23509168,,,32.0,,28559863,1456420192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-02-25 17:10:46.825916,79179.0,83121388,vcf,51.0
,,2016-02-25 16:54:15.984612,slurm_normal,1456420165.0,0,,1.0,main_w2_handler0,2612097,11942834,False,,6172219.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23509166,,,32.0,,28559863,1456420134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-02-25 17:09:28.444997,79179.0,95204454,vcf,31.0
,,2016-06-21 00:38:02.976575,slurm_normal,1466469559.0,0,,1.0,main_w1_handler0,2745139,13217824,False,,7402318.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f626d2fc4b6f2a71'}]",,32.0,,30980597,1466469496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-06-21 00:39:22.263208,,360316929,vcf,63.0
,,2016-02-29 17:22:01.400825,slurm_normal,1456766730.0,0,,1.0,main_w1_handler1,2593425,11973455,False,,6201808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23559505,,,32.0,,28396863,1456766721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-02-29 17:25:33.618603,70496.0,2961184,vcf,9.0
,,2016-06-22 13:24:00.247421,slurm_normal,1466601868.0,0,,1.0,main_w1_handler1,2745893,13236120,False,,7421479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596346e31217191eb'}]",,32.0,,30928896,1466601866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-06-22 13:24:31.834132,85846.0,860,vcf,2.0
,,2016-09-09 22:42:18.625325,slurm_normal,1473461097.0,0,,1.0,main_w4_handler0,2815839,13819176,False,,8040793.roundup,slurm,,132112168.0,corral-repl,,"""a8916a1e76de11e68dfc005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553ded8244b1db9fa'}]",,32.0,,32721262,1473461091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-09 22:44:59.122609,89365.0,4701,vcf,6.0
,,2016-09-09 22:38:57.309675,slurm_normal,1473460866.0,0,,1.0,main_w4_handler1,2815839,13819148,False,,8040759.roundup,slurm,,132112168.0,corral-repl,,"""2965314e76de11e68b25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da71c38c9fc634ce'}]",,32.0,,32721262,1473460862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-09 22:41:08.984803,89365.0,4701,vcf,4.0
,,2016-09-09 23:10:22.205148,slurm_normal,1473462636.0,0,,1.0,main_w4_handler1,2815839,13819280,False,,8040918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585de48587e35d232'}]",,32.0,,32721262,1473462630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-09 23:10:38.861175,89365.0,124087,vcf,6.0
,,2016-09-09 23:06:47.665158,slurm_normal,1473462433.0,0,,1.0,main_w4_handler0,2815839,13819270,False,,8040907.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5315f484d4f9c4eaa'}]",,32.0,,32721262,1473462422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-09 23:07:15.263495,89365.0,123982,vcf,11.0
,,2016-03-02 17:50:15.081280,slurm_normal,1456941064.0,0,,1.0,main_w2_handler1,2419718,11997768,False,,6225317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23616051,,,32.0,,28605384,1456941052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-03-02 17:51:08.748463,62983.0,16031,vcf,12.0
,,2016-05-03 04:52:09.231714,slurm_normal,1462251166.0,0,,1.0,main_w1_handler2,2692607,12743219,False,,6946676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f064b305b074404'}]",,32.0,,29975590,1462251163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-05-03 04:52:48.936527,,24685,vcf,3.0
,,2016-06-22 13:23:59.332828,slurm_normal,1466601857.0,0,,1.0,main_w2_handler0,2745893,13236118,False,,7421473.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57dcea19cff38ba12'}]",,32.0,,30928896,1466601854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-06-22 13:24:21.390419,85846.0,860,vcf,3.0
,,2016-06-22 13:23:59.758466,slurm_normal,1466601857.0,0,,1.0,main_w2_handler0,2745893,13236119,False,,7421474.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dabd46c7382dd875'}]",,32.0,,30928896,1466601854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-06-22 13:24:21.467753,85846.0,860,vcf,3.0
,,2016-09-09 20:14:46.076653,slurm_normal,1473452172.0,0,,1.0,main_w3_handler0,2815763,13818297,False,,8039724.roundup,slurm,,132112168.0,corral-repl,,"""0ba91b8476ca11e6b50b005056a52a46""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b62a85d6bcd4f318'}]",,32.0,,32721262,1473452169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-09 20:16:14.268885,89365.0,5117,vcf,3.0
