create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-18 19:26:35.267576,slurm_normal,1495135634.0,0,1.0,main_w4_handler1,3072485,15883182,False,,17720,bed,9982965.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641671}]","""BZR_tnt`At4g18890_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:27:18.331159,104097.0,4.0
2017-05-18 19:23:21.572914,slurm_normal,1495135724.0,0,1.0,main_w4_handler1,3072485,15883008,False,,114415,bed,9983007.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641475}]","""NAC_tnt`ANAC103_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:28:45.229792,104097.0,5.0
2017-05-18 19:28:20.435972,slurm_normal,1495135790.0,0,1.0,main_w4_handler1,3072485,15883277,False,,149878,bed,9983032.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641761}]","""AP2EREBP_tnt`At1g19210_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:29:55.131220,104097.0,4.0
2017-05-18 19:24:16.638326,slurm_normal,1495135960.0,0,1.0,main_w4_handler1,3072485,15883057,False,,123768,bed,9983111.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641523}]","""MYB_tnt`MYB119_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:45.146800,104097.0,6.0
2017-05-18 19:26:44.973214,slurm_normal,1495136271.0,0,1.0,main_w4_handler1,3072485,15883192,False,,49740,bed,9983238.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641680}]","""bZIP_tnt`TGA2_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:54.769821,104097.0,4.0
2017-05-18 19:26:38.495137,slurm_normal,1495136262.0,0,1.0,main_w4_handler1,3072485,15883185,False,,14091,bed,9983234.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641674}]","""bZIP_tnt`TGA10_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:44.202389,104097.0,5.0
2017-05-18 19:27:39.519915,slurm_normal,1495136360.0,0,1.0,main_w4_handler1,3072485,15883240,False,,191662,bed,9983272.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641725}]","""AP2EREBP_tnt`ERF15_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:39:22.570885,104097.0,5.0
2017-05-18 19:28:10.728457,slurm_normal,1495135823.0,0,1.0,main_w3_handler1,3072485,15883268,False,,321143,bed,9983050.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641753}]","""AP2EREBP_tnt`At4g16750_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:27.875814,104097.0,5.0
2017-05-18 19:24:20.218474,slurm_normal,1495135809.0,0,1.0,main_w3_handler1,3072485,15883060,False,,113397,bed,9983043.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641526}]","""MYB_tnt`MYB98_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:11.513232,104097.0,5.0
2017-05-18 19:24:27.663673,slurm_normal,1495135812.0,0,1.0,main_w3_handler1,3072485,15883066,False,,191407,bed,9983045.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641532}]","""MYB_tnt`MYB73_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:16.319428,104097.0,4.0
2017-05-18 19:24:32.865002,slurm_normal,1495135867.0,0,1.0,main_w3_handler1,3072485,15883070,False,,55618,bed,9983067.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641536}]","""MYB_tnt`MYB63_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:09.049598,104097.0,4.0
2017-05-18 19:25:06.439894,slurm_normal,1495135850.0,0,1.0,main_w3_handler1,3072485,15883101,False,,46285,bed,9983061.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641567}]","""Homeobox_tnt`PDF2_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:51.704102,104097.0,4.0
2017-05-18 19:24:39.921108,slurm_normal,1495135894.0,0,1.0,main_w3_handler1,3072485,15883078,False,,56857,bed,9983078.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641544}]","""MYB_tnt`MYB13_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:35.929396,104097.0,4.0
2017-05-18 19:24:37.711392,slurm_normal,1495135878.0,0,1.0,main_w3_handler1,3072485,15883076,False,,450542,bed,9983072.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641542}]","""MYB_tnt`MYB33_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:20.299429,104097.0,4.0
2017-05-18 19:25:16.833378,slurm_normal,1495135914.0,0,1.0,main_w3_handler1,3072485,15883111,False,,236605,bed,9983087.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641581}]","""HB_tnt`ATHB53_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:58.466842,104097.0,5.0
2017-05-18 19:25:28.952468,slurm_normal,1495136048.0,0,1.0,main_w3_handler1,3072485,15883126,False,,115445,bed,9983147.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641608}]","""G2like_tnt`AT2G40260_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:34:09.315952,104097.0,4.0
2017-05-18 19:27:56.733666,slurm_normal,1495136287.0,0,1.0,main_w3_handler0,3072485,15883254,False,,50867,bed,9983245.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641739}]","""AP2EREBP_tnt`DDF1_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:38:09.968679,104097.0,5.0
2017-05-18 19:28:31.956745,slurm_normal,1495136249.0,0,1.0,main_w3_handler0,3072485,15883289,False,,19069,bed,9983229.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641771}]","""MYBrelated_tnt`TRP1_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:33.204115,104097.0,4.0
2017-05-18 19:27:35.311323,slurm_normal,1495136185.0,0,1.0,main_w4_handler0,3072485,15883237,False,,48039,bed,9983205.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641722}]","""AP2EREBP_tnt`ERF115_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:27.117936,104097.0,4.0
2017-05-18 19:27:53.605337,slurm_normal,1495136278.0,0,1.0,main_w3_handler0,3072485,15883251,False,,65846,bed,9983241.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641736}]","""AP2EREBP_tnt`DEAR3_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:59.636755,104097.0,4.0
2017-05-18 19:27:22.509433,slurm_normal,1495136307.0,0,1.0,main_w3_handler1,3072485,15883228,False,,53048,bed,9983252.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641714}]","""AP2EREBP_tnt`RAP211_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:38:30.052880,104097.0,4.0
2017-05-18 19:28:08.195746,slurm_normal,1495136330.0,0,1.0,main_w3_handler0,3072485,15883266,False,,64621,bed,9983258.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641751}]","""AP2EREBP_tnt`At4g31060_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:38:53.801434,104097.0,5.0
2017-05-18 19:25:26.590032,slurm_normal,1495135854.0,0,1.0,main_w4_handler0,3072485,15883124,False,,715152,bed,9983063.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641606}]","""G2like_tnt`At3g24120_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:55.914775,104097.0,5.0
2017-05-18 19:25:08.914157,slurm_normal,1495135871.0,0,1.0,main_w4_handler0,3072485,15883103,False,,31432,bed,9983068.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641569}]","""Homeobox_tnt`ATHB18_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:13.733013,104097.0,4.0
2017-05-18 19:25:03.037053,slurm_normal,1495135864.0,0,1.0,main_w4_handler0,3072485,15883098,False,,20898,bed,9983066.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641564}]","""HSF_tnt`HSF7_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:07.456192,104097.0,4.0
2017-05-18 19:24:46.547995,slurm_normal,1495135842.0,0,1.0,main_w4_handler0,3072485,15883083,False,,44985,bed,9983054.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641549}]","""MYB_tnt`BOS1_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:48.990022,104097.0,5.0
2017-05-18 19:25:22.236488,slurm_normal,1495135881.0,0,1.0,main_w4_handler0,3072485,15883118,False,,172279,bed,9983073.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641595}]","""HB_tnt`ANL2_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:23.907526,104097.0,4.0
2017-05-18 19:25:23.221226,slurm_normal,1495135931.0,0,1.0,main_w4_handler0,3072485,15883119,False,,140224,bed,9983093.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641598}]","""GRF_tnt`AtGRF6_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:14.189750,104097.0,4.0
2017-05-18 19:25:27.702476,slurm_normal,1495135922.0,0,1.0,main_w4_handler0,3072485,15883125,False,,356009,bed,9983090.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641607}]","""G2like_tnt`At3g04030_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:03.889044,104097.0,5.0
2017-05-18 19:25:59.043972,slurm_normal,1495135941.0,0,1.0,main_w4_handler0,3072485,15883152,False,,228650,bed,9983100.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641641}]","""C2H2_tnt`AT4G26030_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:22.889085,104097.0,4.0
2017-05-18 19:26:06.835623,slurm_normal,1495136015.0,0,1.0,main_w4_handler0,3072485,15883158,False,,31389,bed,9983132.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641647}]","""C2C2gata_tnt`GATA4_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:33:39.798719,104097.0,5.0
2017-05-18 19:25:18.626522,slurm_normal,1495135861.0,0,1.0,main_w3_handler0,3072485,15883115,False,,161474,bed,9983065.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641587}]","""HB_tnt`ATHB21_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:04.409020,104097.0,4.0
2017-05-18 19:25:19.758775,slurm_normal,1495135878.0,0,1.0,main_w3_handler0,3072485,15883116,False,,138639,bed,9983071.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641590}]","""HB_tnt`ATHB15_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:26.757235,104097.0,4.0
2017-05-18 19:25:24.369119,slurm_normal,1495135958.0,0,1.0,main_w4_handler0,3072485,15883121,False,,350276,bed,9983110.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641603}]","""G2like_tnt`AT5G45580_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:42.401070,104097.0,4.0
2017-05-18 19:25:40.965084,slurm_normal,1495135929.0,0,1.0,main_w3_handler0,3072485,15883137,False,,156599,bed,9983091.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641619}]","""CPP_tnt`SOL1_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:12.651209,104097.0,5.0
2017-05-18 19:28:04.239271,slurm_normal,1495135972.0,0,1.0,main_w3_handler1,3072485,15883261,False,,133771,bed,9983114.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641745}]","""AP2EREBP_tnt`CBF1_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:56.053809,104097.0,5.0
2017-05-18 19:26:27.879913,slurm_normal,1495136076.0,0,1.0,main_w4_handler0,3072485,15883176,False,,170944,bed,9983161.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641665}]","""C2C2dof_tnt`AT1G69570_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:34:39.058885,104097.0,6.0
2017-05-18 19:25:34.066297,slurm_normal,1495135891.0,0,1.0,main_w3_handler0,3072485,15883131,False,,222069,bed,9983076.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641613}]","""G2like_tnt`At1g25550_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:33.241568,104097.0,4.0
2017-05-18 19:25:33.215547,slurm_normal,1495135910.0,0,1.0,main_w3_handler0,3072485,15883130,False,,181002,bed,9983084.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641612}]","""G2like_tnt`AT1G49560_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:55.189306,104097.0,4.0
2017-05-18 19:27:13.175586,slurm_normal,1495136144.0,0,1.0,main_w3_handler0,3072485,15883219,False,,45232,bed,9983189.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641706}]","""BES1_tnt`BAM8_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:35:47.748811,104097.0,6.0
2017-05-18 19:24:47.252244,slurm_normal,1495135949.0,0,1.0,main_w3_handler1,3072485,15883084,False,,419096,bed,9983107.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641550}]","""MYB_tnt`ATY13_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:33.926613,104097.0,4.0
2017-05-18 19:28:33.137275,slurm_normal,1495135962.0,0,1.0,main_w3_handler1,3072485,15883290,False,,133837,bed,9983112.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641772}]","""MYBrelated_tnt`TBP3_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:44.755712,104097.0,4.0
