chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.breaks,parameters.chromInfo,parameters.dbkey,parameters.density,parameters.frequency,parameters.input,parameters.input|__identifier__,parameters.numerical_column,parameters.numerical_column.__class__,parameters.numerical_column.value,parameters.title,parameters.xlab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
6.0,len,2015-12-11 17:12:20.046444,slurm_normal,1449854249.0,0,1.0,main_w1_handler0,2336468,11159231,False,,452084,tabular,5424879.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419892,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449854243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:17:31.809202,51264.0,6.0
,,2015-11-02 09:02:41.730501,slurm_normal,1446454980.0,0,1.0,main_w2_handler1,2461096,10792420,False,,32763,interval,5048291.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",21839353,,"""6""",,,"""Histogram""","""V1""",32.0,,25543038,1446454974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-02 09:03:03.602382,70484.0,6.0
,,2015-11-02 13:42:18.353993,slurm_normal,1446471761.0,0,1.0,main_w2_handler0,2461096,10795525,False,,1403099,tabular,5050772.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",21843015,,"""1""",,,"""Histogram""","""V1""",32.0,,25543038,1446471753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-02 13:42:44.025930,70484.0,8.0
,,2015-10-20 14:24:25.803216,slurm_normal,1445351159.0,0,1.0,main_w1_handler2,2477582,10658475,False,,1441084,tabular,4920656.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21625971,,"""9""",,,"""Histogram""","""V1""",32.0,,24386101,1445351137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-20 14:26:05.101188,52013.0,22.0
,,2015-10-20 14:52:19.392869,slurm_normal,1445352768.0,0,1.0,main_w2_handler1,2478458,10660335,False,,1893,tabular,4921154.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/dm2.len""","""dm2""","""True""","""False""",21642520,,"""1""",,,"""Histogram""","""V1""",32.0,,25794531,1445352756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-20 14:52:52.186797,,12.0
,,2015-10-20 17:03:41.150041,slurm_normal,1445360683.0,0,1.0,main_w1_handler2,2183061,10661533,False,,158266,bed,4922600.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/pyrAer1.len""","""pyrAer1""","""True""","""False""",21524005,,"""2""",,,"""Histogram""","""V1""",32.0,,24658353,1445360669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-20 17:04:47.127336,42300.0,14.0
,,2015-10-20 23:06:18.037241,slurm_normal,1445382425.0,0,1.0,main_w1_handler2,2453254,10664563,False,,232626,bed,4926669.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21648435,,"""2""",,,"""Histogram""","""V1""",32.0,,25732862,1445382399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-20 23:07:12.361407,68101.0,26.0
,,2015-10-21 14:40:33.392786,slurm_normal,1445438450.0,0,1.0,main_w2_handler1,2479806,10674692,False,,58120,bed,4936577.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",21663600,,"""2""",,,"""Histogram""","""V1""",32.0,,25812689,1445438444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-21 14:40:53.334000,,6.0
,,2015-10-21 16:18:12.992645,slurm_normal,1445444344.0,0,1.0,main_w2_handler0,2480012,10676373,False,,27080,interval,4938324.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",21666434,,"""6""",,,"""Histogram""","""V1""",32.0,,25814439,1445444307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-21 16:19:07.386431,2390.0,37.0
6.0,len,2015-12-11 17:12:22.936306,slurm_normal,1449854361.0,0,1.0,main_w1_handler2,2336468,11159234,False,,600999,tabular,5424918.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419895,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449854351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:19:26.911616,51264.0,10.0
6.0,len,2015-12-11 17:11:37.144376,slurm_normal,1449853935.0,0,1.0,main_w1_handler1,2336468,11159189,False,,444425,tabular,5424786.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419850,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449853928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:12:17.175833,51264.0,7.0
6.0,len,2015-12-11 17:11:39.484945,slurm_normal,1449853956.0,0,1.0,main_w1_handler1,2336468,11159192,False,,822246,tabular,5424791.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419852,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449853946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:12:41.555848,51264.0,10.0
6.0,len,2015-12-11 17:12:08.617709,slurm_normal,1449853993.0,0,1.0,main_w1_handler1,2336468,11159218,False,,768987,tabular,5424800.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419879,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449853986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:13:18.901994,51264.0,7.0
6.0,len,2015-12-11 17:12:24.850412,slurm_normal,1449854208.0,0,1.0,main_w1_handler1,2336468,11159236,False,,663230,tabular,5424859.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419907,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449854154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:16:50.907310,51264.0,54.0
6.0,len,2015-12-11 17:12:05.539357,slurm_normal,1449854249.0,0,1.0,main_w1_handler2,2336468,11159215,False,,408756,tabular,5424878.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419876,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449854243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:17:31.882320,51264.0,6.0
6.0,len,2015-12-11 17:12:16.306720,slurm_normal,1449854271.0,0,1.0,main_w1_handler2,2336468,11159227,False,,720495,tabular,5424886.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419889,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449854261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:17:55.863388,51264.0,10.0
6.0,len,2015-12-11 17:12:19.274586,slurm_normal,1449854303.0,0,1.0,main_w1_handler2,2336468,11159230,False,,599372,tabular,5424897.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419891,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449854296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:18:29.957041,51264.0,7.0
6.0,len,2015-12-11 17:12:30.375168,slurm_normal,1449854320.0,0,1.0,main_w1_handler2,2336468,11159242,False,,395108,tabular,5424901.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419918,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449854314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:18:43.681104,51264.0,6.0
,,2015-11-02 13:44:27.067307,slurm_normal,1446471891.0,0,1.0,main_w1_handler1,2461096,10795533,False,,33074,interval,5050793.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",21842848,,"""6""",,,"""Histogram""","""V1""",32.0,,25543038,1446471884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-02 13:44:52.637867,70484.0,7.0
6.0,len,2015-12-11 17:12:21.102134,slurm_normal,1449854336.0,0,1.0,main_w1_handler2,2336468,11159232,False,,219327,tabular,5424908.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419893,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449854330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:19:00.347560,51264.0,6.0
6.0,len,2015-12-11 17:12:32.483338,slurm_normal,1449854393.0,0,1.0,main_w1_handler2,2336468,11159245,False,,471342,tabular,5424934.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/013/522/dataset_13522491.dat""","""?""","""True""","""False""",22419921,,"""2""",,,"""Histogram""","""Read Length""",32.0,,26626691,1449854386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-12-11 17:19:58.258684,51264.0,7.0
,,2015-11-02 14:45:39.396865,slurm_normal,1446475557.0,0,1.0,main_w2_handler0,2492766,10796101,False,,270,tabular,5051636.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21843914,,"""4""",,,"""Histogram""","""V1""",32.0,,26047824,1446475550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-02 14:46:00.189697,72088.0,7.0
,,2015-10-23 10:13:18.355983,slurm_normal,1445595222.0,0,1.0,main_w1_handler2,2479582,10697504,False,,1592800,wig,4960718.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",21695307,,"""2""",,,"""Histogram""","""V1""",32.0,,25684589,1445595216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-23 10:13:45.126116,69813.0,6.0
,,2015-10-23 10:18:53.736590,slurm_normal,1445595570.0,0,1.0,main_w2_handler0,2461096,10697524,False,,21925028,interval,4960761.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",21695337,,"""6""",,,"""Histogram""","""V1""",32.0,,25543038,1445595563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-23 10:19:33.089996,70484.0,7.0
,,2015-10-23 11:29:04.864637,slurm_normal,1445599778.0,0,1.0,main_w1_handler1,2461096,10697849,False,,21925028,interval,4961141.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",21695323,,"""6""",,,"""Histogram""","""V1""",32.0,,25543038,1445599767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-23 11:29:42.248292,70484.0,11.0
,,2015-10-23 10:20:05.408974,slurm_normal,1445595636.0,0,1.0,main_w1_handler2,2461096,10697525,False,,21925028,interval,4960774.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",21695323,,"""6""",,,"""Histogram""","""V1""",32.0,,25543038,1445595628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-23 10:20:39.704273,70484.0,8.0
,,2015-10-23 15:47:53.955637,slurm_normal,1445615398.0,0,1.0,main_w1_handler1,2481326,10701956,False,,246587,tabular,4964386.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",21685583,,"""8""",,,"""Histogram""","""V1""",32.0,,25523637,1445615296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-23 15:50:02.338143,70414.0,102.0
,,2015-11-03 01:50:53.619117,slurm_normal,1446515471.0,0,1.0,main_w2_handler0,2493402,10802427,False,,232626,bed,5057812.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21852685,,"""2""",,,"""Histogram""","""V1""",32.0,,26057583,1446515465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 01:51:13.295760,,6.0
,,2015-11-03 10:03:49.820479,slurm_normal,1446545079.0,0,1.0,main_w2_handler0,2461096,10804190,False,,97414,interval,5059564.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",21854778,,"""5""",,,"""Histogram""","""V1""",32.0,,25543038,1446545048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 10:04:43.593095,70484.0,31.0
,,2015-11-03 13:01:48.608226,slurm_normal,1446555801.0,0,1.0,main_w1_handler2,2493912,10806095,False,,270192,tabular,5061739.roundup,slurm,,132112168.0,corral-repl,,"""00972400822b11e5a52c005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858085,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446555795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:03:25.051713,53665.0,6.0
,,2015-11-03 13:13:57.709853,slurm_normal,1446556924.0,0,1.0,main_w1_handler1,2493912,10806289,False,,1151129,tabular,5061928.roundup,slurm,,132112168.0,corral-repl,,"""b6d06c80822c11e5b26b005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858365,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446556920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:22:07.889022,53665.0,4.0
,,2015-11-03 13:02:46.128386,slurm_normal,1446555885.0,0,1.0,main_w2_handler1,2493912,10806116,False,,202632,tabular,5061772.roundup,slurm,,132112168.0,corral-repl,,"""22e1ef4a822b11e5a52c005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858123,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446555879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:04:50.934221,53665.0,6.0
,,2015-11-03 13:02:27.612673,slurm_normal,1446555839.0,0,1.0,main_w2_handler1,2493912,10806106,False,,127008,tabular,5061754.roundup,slurm,,132112168.0,corral-repl,,"""0c473b78822b11e5a52c005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858104,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446555835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:04:00.939754,53665.0,4.0
,,2015-11-03 13:14:48.391688,slurm_normal,1446557041.0,0,1.0,main_w2_handler1,2493912,10806319,False,,5895213,tabular,5061954.roundup,slurm,,132112168.0,corral-repl,,"""d05defb0822c11e5b26b005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858418,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446557034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:24:03.845528,53665.0,7.0
,,2015-11-03 13:14:28.525803,slurm_normal,1446556969.0,0,1.0,main_w2_handler0,2493912,10806304,False,,832036,tabular,5061941.roundup,slurm,,132112168.0,corral-repl,,"""c78f53f6822c11e5b26b005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858396,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446556962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:22:53.325975,53665.0,7.0
,,2015-11-03 13:03:10.359091,slurm_normal,1446555939.0,0,1.0,main_w1_handler2,2493912,10806125,False,,1344456,tabular,5061795.roundup,slurm,,132112168.0,corral-repl,,"""2e60e380822b11e5a52c005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858140,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446555934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:05:42.485695,53665.0,5.0
,,2015-11-03 13:16:20.909504,slurm_normal,1446558361.0,0,1.0,main_w2_handler1,2493912,10806354,False,,718030,tabular,5062106.roundup,slurm,,132112168.0,corral-repl,,"""08030996822d11e5b26b005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858488,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446558355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:46:03.826320,53665.0,6.0
,,2015-11-03 13:15:05.790730,slurm_normal,1446558014.0,0,1.0,main_w1_handler1,2493912,10806327,False,,948053,tabular,5062060.roundup,slurm,,132112168.0,corral-repl,,"""dcbd99c2822c11e5b26b005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858434,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446558009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:40:16.905311,53665.0,5.0
,,2015-11-03 13:15:25.619134,slurm_normal,1446558183.0,0,1.0,main_w1_handler2,2493912,10806336,False,,505751,tabular,5062084.roundup,slurm,,132112168.0,corral-repl,,"""e6ca9c76822c11e5b26b005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858452,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446558157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:43:05.919744,53665.0,26.0
,,2015-11-03 13:14:13.408199,slurm_normal,1446556952.0,0,1.0,main_w1_handler1,2493912,10806297,False,,610094,tabular,5061936.roundup,slurm,,132112168.0,corral-repl,,"""bdf1dc4c822c11e5b26b005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858381,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446556947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:22:34.919092,53665.0,5.0
,,2015-11-03 13:16:01.722863,slurm_normal,1446558205.0,0,1.0,main_w1_handler1,2493912,10806346,False,,518205,tabular,5062089.roundup,slurm,,132112168.0,corral-repl,,"""f329a35e822c11e5b26b005056a51846""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21858472,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,24604780,1446558191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-03 13:43:27.744928,53665.0,14.0
,,2015-10-22 22:39:19.252069,slurm_normal,1445553626.0,0,1.0,main_w1_handler2,2459384,10694052,False,,1125439,tabular,4956919.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21690473,,"""1""",,,"""Histogram""","""V1""",32.0,,25577301,1445553592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-22 22:40:32.948544,20517.0,34.0
,,2015-10-22 23:06:38.014254,slurm_normal,1445555225.0,0,1.0,main_w2_handler1,2459384,10694186,False,,434044,tabular,4957317.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",21690632,,"""1""",,,"""Histogram""","""coverage""",32.0,,25577301,1445555218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-22 23:07:08.595249,20517.0,7.0
,,2015-10-22 23:09:43.259366,slurm_normal,1445555407.0,0,1.0,main_w2_handler1,2459384,10694194,False,,113041,tabular,4957353.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",21690650,,"""1""",,,"""Histogram""","""V1""",32.0,,25577301,1445555401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-22 23:10:09.188664,20517.0,6.0
,,2015-10-22 23:03:12.499500,slurm_normal,1445555047.0,0,1.0,main_w2_handler0,2459384,10694174,False,,434044,tabular,4957259.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",21690632,,"""1""",,,"""Histogram""","""V1""",32.0,,25577301,1445555025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-22 23:04:08.978713,20517.0,22.0
,,2015-10-22 23:35:45.043722,slurm_normal,1445556971.0,0,1.0,main_w1_handler0,2459384,10694313,False,,113041,tabular,4957666.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",21690650,,"""1""",,,"""Histogram""","""Coverage""",32.0,,25577301,1445556965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-10-22 23:36:12.941482,20517.0,6.0
109.0,len,2015-11-08 14:48:58.829966,slurm_normal,1446994182.0,0,1.0,main_w1_handler1,2494508,10846688,False,,68204200,tabular,5100969.roundup,slurm,,132112168.0,corral-repl,,,"""30""","""/galaxy-repl/main/files/013/123/dataset_13123995.dat""","""?""","""False""","""True""",21917817,,"""1""",,,"""SC_K27_III""","""Clonal reads""",32.0,,26166386,1446994149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-08 14:49:46.369796,65515.0,33.0
,,2015-11-05 03:33:21.329861,slurm_normal,1446694658.0,0,1.0,main_w1_handler1,2493912,10823053,False,,1754000,tabular,5078550.roundup,slurm,,132112168.0,corral-repl,,"""f1a387a6836d11e5a99c005056a52a46""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21884070,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446694650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 03:37:39.875829,53665.0,8.0
,,2015-11-05 03:33:02.709753,slurm_normal,1446694627.0,0,1.0,main_w1_handler2,2493912,10823029,False,,259609,tabular,5078542.roundup,slurm,,132112168.0,corral-repl,,"""e6f0786e836d11e5a99c005056a52a46""","""44""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",21884035,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,25942871,1446694616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-11-05 03:37:09.658447,53665.0,11.0
