classification,classification1,classification10,classification10_filetype,classification11,classification11_filetype,classification12,classification12_filetype,classification13,classification13_filetype,classification14,classification14_filetype,classification15,classification15_filetype,classification16,classification16_filetype,classification17,classification17_filetype,classification18,classification18_filetype,classification19,classification19_filetype,classification1_filetype,classification2,classification20,classification20_filetype,classification21,classification21_filetype,classification22,classification22_filetype,classification23,classification23_filetype,classification24,classification24_filetype,classification25,classification25_filetype,classification2_filetype,classification3,classification3_filetype,classification4,classification4_filetype,classification5,classification5_filetype,classification6,classification6_filetype,classification7,classification7_filetype,classification8,classification8_filetype,classification9,classification9_filetype,classification_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.classification.values,parameters.cluster.__current_case__,parameters.cluster.cluster,parameters.cluster.summation,parameters.dbkey,parameters.header_line,parameters.intermediate,parameters.kraken_database,parameters.otu_name,parameters.sanitize_names,parameters.show_rank,parameters.show_zeros,parameters.taxonomy,parameters.tree,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
28565570,28565570,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-15 04:16:42.645455,slurm_normal,1518668262.0,0,7680.0,1.0,main_w3_handler0,3428663,18392470,False,,12477362,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33854585}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43914529.0,1518668210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-15 04:17:44.906055,121979.0,52.0
18922253,18922253,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-15 09:59:19.550770,slurm_normal,1518688787.0,0,7680.0,1.0,main_w4_handler1,3428663,18394587,False,,12480138,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33870330}]",0,,false,"""?""","""true""","""true""","""viruses""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43914529.0,1518688765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-15 09:59:50.596932,121979.0,22.0
1483,1483,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-17 05:51:16.363028,slurm_normal,1518846768.0,0,7680.0,1.0,main_w3_handler0,3242060,18419855,False,,12506638,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33913374}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43741411.0,1518846728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-17 05:52:50.230102,111344.0,40.0
10194283,10194283,7969545.0,bed,7968992.0,bed,8330899.0,bed,8327628.0,bed,6586552.0,bed,6584036.0,bed,8637407.0,bed,8636685.0,bed,9185787.0,bed,9185540.0,bed,bed,9519343.0,8579004.0,bed,,,,,,,,,,,bed,9516548.0,bed,9567217.0,bed,9566891.0,bed,9171422.0,bed,9169361.0,bed,8518418.0,bed,8516562.0,bed,bed,2018-02-19 03:15:13.663923,slurm_normal,1519010241.0,0,7680.0,1.0,main_w4_handler1,3432046,18430740,False,,12524935,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33912961}, {'src': 'hda', 'id': 33912968}, {'src': 'hda', 'id': 33912973}, {'src': 'hda', 'id': 33912980}, {'src': 'hda', 'id': 33912985}, {'src': 'hda', 'id': 33912992}, {'src': 'hda', 'id': 33912994}, {'src': 'hda', 'id': 33912998}, {'src': 'hda', 'id': 33913002}, {'src': 'hda', 'id': 33913004}, {'src': 'hda', 'id': 33913018}, {'src': 'hda', 'id': 33913023}, {'src': 'hda', 'id': 33913030}, {'src': 'hda', 'id': 33913034}, {'src': 'hda', 'id': 33913038}, {'src': 'hda', 'id': 33913041}, {'src': 'hda', 'id': 33913046}, {'src': 'hda', 'id': 33913049}, {'src': 'hda', 'id': 33913056}, {'src': 'hda', 'id': 33913069}]",26,Subspecies,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""true""","""true""","""true""",32.0,,43791088.0,1519010128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-19 03:17:24.227420,100803.0,113.0
8579004,8579004,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,2018-02-19 03:02:14.937914,slurm_normal,1519009420.0,0,7680.0,1.0,main_w4_handler0,3432046,18430572,False,,12524821,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33913069}]",0,,true,"""?""","""true""","""true""","""bacteria""","""--name-id""","""true""","""false""","""true""","""true""","""true""",32.0,,43791088.0,1519009344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-19 03:03:42.407435,100803.0,76.0
8579004,8579004,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,2018-02-19 03:05:43.477097,slurm_normal,1519009583.0,0,7680.0,1.0,main_w3_handler0,3432046,18430592,False,,12524855,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33913069}]",5,Phylum,,"""?""","""true""","""true""","""bacteria""","""--name-id""","""true""","""true""","""false""","""true""","""true""",32.0,,43791088.0,1519009553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-19 03:06:26.110830,100803.0,30.0
10194283,10194283,7969545.0,bed,7968992.0,bed,8330899.0,bed,8327628.0,bed,6586552.0,bed,6584036.0,bed,8637407.0,bed,8636685.0,bed,9185787.0,bed,9185540.0,bed,bed,9519343.0,8579004.0,bed,,,,,,,,,,,bed,9516548.0,bed,9567217.0,bed,9566891.0,bed,9171422.0,bed,9169361.0,bed,8518418.0,bed,8516562.0,bed,bed,2018-02-19 03:09:28.074952,slurm_normal,1519009854.0,0,7680.0,1.0,main_w4_handler1,3432046,18430604,False,,12524879,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33912961}, {'src': 'hda', 'id': 33912968}, {'src': 'hda', 'id': 33912973}, {'src': 'hda', 'id': 33912980}, {'src': 'hda', 'id': 33912985}, {'src': 'hda', 'id': 33912992}, {'src': 'hda', 'id': 33912994}, {'src': 'hda', 'id': 33912998}, {'src': 'hda', 'id': 33913002}, {'src': 'hda', 'id': 33913004}, {'src': 'hda', 'id': 33913018}, {'src': 'hda', 'id': 33913023}, {'src': 'hda', 'id': 33913030}, {'src': 'hda', 'id': 33913034}, {'src': 'hda', 'id': 33913038}, {'src': 'hda', 'id': 33913041}, {'src': 'hda', 'id': 33913046}, {'src': 'hda', 'id': 33913049}, {'src': 'hda', 'id': 33913056}, {'src': 'hda', 'id': 33913069}]",5,Phylum,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""true""","""true""","""true""",32.0,,43791088.0,1519009775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-19 03:10:56.655851,100803.0,79.0
6429467,6429467,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-20 01:56:39.875894,slurm_normal,1519091834.0,0,7680.0,1.0,main_w3_handler0,3434613,18442683,False,,12537642,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33949123}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,44005329.0,1519091806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-20 01:57:16.618420,52654.0,28.0
0,0,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-21 03:44:34.189148,slurm_normal,1519184703.0,0,7680.0,1.0,main_w3_handler0,3423210,18455776,False,,12550617,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33972110}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,44047126.0,1519184685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-21 03:45:05.219913,121677.0,18.0
68130,68130,,,,,,,,,,,,,,,,,,,,,taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taxonomy,2018-02-21 03:45:26.882865,slurm_normal,1519184757.0,0,7680.0,1.0,main_w3_handler1,3423210,18455783,False,,12550627,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33971988}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,44047126.0,1519184738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-21 03:45:59.243489,121677.0,19.0
36814,36814,36835.0,tabular,37014.0,tabular,37206.0,tabular,36738.0,tabular,36912.0,tabular,37238.0,tabular,36885.0,tabular,36917.0,tabular,36788.0,tabular,37223.0,tabular,tabular,37167.0,37521.0,tabular,,,,,,,,,,,tabular,37091.0,tabular,36745.0,tabular,36916.0,tabular,37360.0,tabular,37172.0,tabular,37449.0,tabular,37215.0,tabular,tabular,2018-02-22 06:57:19.120158,slurm_normal,1519282749.0,0,7680.0,1.0,main_w3_handler1,3438290,18479241,False,,12573823,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34006771}, {'src': 'hda', 'id': 34006772}, {'src': 'hda', 'id': 34006773}, {'src': 'hda', 'id': 34006774}, {'src': 'hda', 'id': 34006775}, {'src': 'hda', 'id': 34006776}, {'src': 'hda', 'id': 34006777}, {'src': 'hda', 'id': 34006778}, {'src': 'hda', 'id': 34006779}, {'src': 'hda', 'id': 34006780}, {'src': 'hda', 'id': 34006781}, {'src': 'hda', 'id': 34006782}, {'src': 'hda', 'id': 34006783}, {'src': 'hda', 'id': 34006785}, {'src': 'hda', 'id': 34006786}, {'src': 'hda', 'id': 34006787}, {'src': 'hda', 'id': 34006788}, {'src': 'hda', 'id': 34006790}, {'src': 'hda', 'id': 34006792}, {'src': 'hda', 'id': 34006794}]",24,Species Subgroup,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""true""","""false""","""true""",32.0,,43791088.0,1519282652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-22 06:59:11.232889,100803.0,97.0
14890709,14890709,,,,,,,,,,,,,,,,,,,,,tabular,13984925.0,,,,,,,,,,,,,tabular,13378367.0,tabular,,,,,,,,,,,,,tabular,2018-02-22 14:03:13.246450,slurm_normal,1519308311.0,0,7680.0,1.0,main_w3_handler0,3438546,18482968,False,,12578002,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34009265}, {'src': 'hda', 'id': 34009268}, {'src': 'hda', 'id': 34009271}]",25,Species,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""true""","""false""",32.0,,44086010.0,1519308229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-22 14:05:14.671725,122563.0,82.0
0,0,,,,,,,,,,,,,,,,,,,,,tabular,0.0,,,,,,,,,,,,,tabular,0.0,tabular,0.0,tabular,0.0,tabular,0.0,tabular,,,,,,,tabular,2018-02-23 01:22:05.867845,slurm_normal,1519348983.0,0,7680.0,1.0,main_w3_handler1,3439629,18491719,False,,12587025,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34025587}, {'src': 'hda', 'id': 34025588}, {'src': 'hda', 'id': 34025589}, {'src': 'hda', 'id': 34025590}, {'src': 'hda', 'id': 34025591}, {'src': 'hda', 'id': 34025592}]",0,,false,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""true""","""true""","""false""",32.0,,44086010.0,1519348937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-23 01:23:06.739846,122563.0,46.0
8720790,8720790,7939608.0,tabular,7030856.0,tabular,7247286.0,tabular,6565083.0,tabular,6571820.0,tabular,6959047.0,tabular,7374602.0,tabular,5393616.0,tabular,5461163.0,tabular,7138363.0,tabular,tabular,8862784.0,7293913.0,tabular,7161887.0,tabular,7647966.0,tabular,7045008.0,tabular,7285558.0,tabular,,,tabular,8131794.0,tabular,8424459.0,tabular,7781069.0,tabular,8030677.0,tabular,8026649.0,tabular,8453380.0,tabular,7450588.0,tabular,tabular,2018-02-23 15:31:43.273149,slurm_normal,1519400000.0,0,7680.0,1.0,main_w4_handler0,3439787,18498455,False,,12593962,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34029215}, {'src': 'hda', 'id': 34029216}, {'src': 'hda', 'id': 34029217}, {'src': 'hda', 'id': 34029218}, {'src': 'hda', 'id': 34029219}, {'src': 'hda', 'id': 34029220}, {'src': 'hda', 'id': 34029221}, {'src': 'hda', 'id': 34029222}, {'src': 'hda', 'id': 34029223}, {'src': 'hda', 'id': 34029224}, {'src': 'hda', 'id': 34029225}, {'src': 'hda', 'id': 34029226}, {'src': 'hda', 'id': 34029227}, {'src': 'hda', 'id': 34029228}, {'src': 'hda', 'id': 34029229}, {'src': 'hda', 'id': 34029230}, {'src': 'hda', 'id': 34029231}, {'src': 'hda', 'id': 34029232}, {'src': 'hda', 'id': 34029233}, {'src': 'hda', 'id': 34029234}, {'src': 'hda', 'id': 34029235}, {'src': 'hda', 'id': 34029236}, {'src': 'hda', 'id': 34029237}, {'src': 'hda', 'id': 34029238}]",0,,false,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""true""","""true""","""false""",32.0,,44086010.0,1519399917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-23 15:33:23.420397,122563.0,83.0
5461163,5461163,,,,,,,,,,,,,,,,,,,,,tabular,7138363.0,,,,,,,,,,,,,tabular,7293913.0,tabular,7161887.0,tabular,7647966.0,tabular,7045008.0,tabular,7285558.0,tabular,10907.0,tabular,,,tabular,2018-02-23 15:44:51.486615,slurm_normal,1519400756.0,0,7680.0,1.0,main_w4_handler0,3439787,18498670,False,,12594212,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34029232}, {'src': 'hda', 'id': 34029233}, {'src': 'hda', 'id': 34029234}, {'src': 'hda', 'id': 34029235}, {'src': 'hda', 'id': 34029236}, {'src': 'hda', 'id': 34029237}, {'src': 'hda', 'id': 34029238}, {'src': 'hda', 'id': 34035239}]",26,Subspecies,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""true""","""false""","""false""",32.0,,44086010.0,1519400702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-23 15:45:58.253360,122563.0,54.0
8720790,8720790,7939608.0,tabular,7030856.0,tabular,7247286.0,tabular,6565083.0,tabular,6571820.0,tabular,6959047.0,tabular,7374602.0,tabular,5393616.0,tabular,5461163.0,tabular,7138363.0,tabular,tabular,8862784.0,7293913.0,tabular,7161887.0,tabular,7647966.0,tabular,7045008.0,tabular,7285558.0,tabular,8175005.0,tabular,tabular,8131794.0,tabular,8424459.0,tabular,7781069.0,tabular,8030677.0,tabular,8026649.0,tabular,8453380.0,tabular,7450588.0,tabular,tabular,2018-02-23 15:55:08.523597,slurm_normal,1519401477.0,0,7680.0,1.0,main_w4_handler1,3439787,18498772,False,,12594334,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34029215}, {'src': 'hda', 'id': 34029216}, {'src': 'hda', 'id': 34029217}, {'src': 'hda', 'id': 34029218}, {'src': 'hda', 'id': 34029219}, {'src': 'hda', 'id': 34029220}, {'src': 'hda', 'id': 34029221}, {'src': 'hda', 'id': 34029222}, {'src': 'hda', 'id': 34029223}, {'src': 'hda', 'id': 34029224}, {'src': 'hda', 'id': 34029225}, {'src': 'hda', 'id': 34029226}, {'src': 'hda', 'id': 34029227}, {'src': 'hda', 'id': 34029228}, {'src': 'hda', 'id': 34029229}, {'src': 'hda', 'id': 34029230}, {'src': 'hda', 'id': 34029231}, {'src': 'hda', 'id': 34029232}, {'src': 'hda', 'id': 34029233}, {'src': 'hda', 'id': 34029234}, {'src': 'hda', 'id': 34029235}, {'src': 'hda', 'id': 34029236}, {'src': 'hda', 'id': 34029237}, {'src': 'hda', 'id': 34029238}, {'src': 'hda', 'id': 34035556}]",25,Species,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""false""","""true""","""true""",32.0,,44086010.0,1519401317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-23 15:58:01.125923,122563.0,160.0
63673895,63673895,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-25 14:25:29.299526,slurm_normal,1519569079.0,0,7680.0,1.0,main_w3_handler1,3415793,18512211,False,,12608586,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34056077}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,44149559.0,1519569052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-25 14:31:21.046870,121204.0,27.0
13919,13919,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-25 21:11:54.435747,slurm_normal,1519593145.0,0,7680.0,1.0,main_w3_handler0,3434863,18514867,False,,12611153,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34060306}]",8,Class,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,44009060.0,1519593119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-25 21:12:30.150910,,26.0
56347,56347,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-26 03:38:37.061325,slurm_normal,1519616357.0,0,7680.0,1.0,main_w3_handler0,3435004,18518212,False,,12614548,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34065512}]",5,Phylum,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,44160885.0,1519616325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-26 03:39:18.683563,110134.0,32.0
1756490,1756490,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-26 03:40:05.238250,slurm_normal,1519616551.0,0,7680.0,1.0,main_w3_handler1,3435004,18518218,False,,12614577,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34065365}]",5,Phylum,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,44160885.0,1519616412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-26 03:42:33.455117,110134.0,139.0
40871606,40871606,,,,,,,,,,,,,,,,,,,,,tabular,46411454.0,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,tabular,2018-02-26 23:44:53.978504,slurm_normal,1519688772.0,0,7680.0,1.0,main_w4_handler1,3443787,18529320,False,,12625640,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34085166}, {'src': 'hda', 'id': 34085167}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43944763.0,1519688723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-26 23:46:15.424312,105062.0,49.0
9104,9104,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-28 15:22:10.818660,slurm_normal,1519831585.0,0,7680.0,1.0,main_w4_handler0,3441497,18549813,False,,12645989,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34063953}]",0,,false,"""?""","""true""","""true""","""viruses""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,44148793.0,1519831557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-28 15:26:28.494578,122720.0,28.0
6757,6757,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-28 15:22:29.557838,slurm_normal,1519831605.0,0,7680.0,1.0,main_w3_handler0,3441497,18549828,False,,12645995,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34063995}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,44148793.0,1519831584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-28 15:26:50.585436,122720.0,21.0
152592,152592,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-28 15:21:27.489561,slurm_normal,1519831569.0,0,7680.0,1.0,main_w3_handler0,3441497,18549769,False,,12645982,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34063948}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,44148793.0,1519831527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-28 15:26:12.177977,122720.0,42.0
1484048,1484048,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-01-21 23:32:04.600781,slurm_normal,1516577607.0,0,,1.0,main_w3_handler0,3399369,18108420,False,,12187394,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33427678}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43326919.0,1516577537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-01-21 23:33:28.926487,120313.0,70.0
4461849,4461849,,,,,,,,,,,,,,,,,,,,,tabular,496624.0,,,,,,,,,,,,,tabular,1237265.0,tabular,124866670.0,tabular,,,,,,,,,,,tabular,2017-12-16 13:13:11.032971,slurm_normal,1513430079.0,0,,1.0,main_w4_handler1,3334356,17825110,False,,11898146,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32568887}, {'src': 'hda', 'id': 32568894}, {'src': 'hda', 'id': 32568899}, {'src': 'hda', 'id': 32631866}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,42696753.0,1513429999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 13:14:40.472157,116855.0,80.0
4461849,4461849,,,,,,,,,,,,,,,,,,,,,tabular,496624.0,,,,,,,,,,,,,tabular,1237265.0,tabular,,,,,,,,,,,,,tabular,2017-12-16 13:25:05.402393,slurm_normal,1513430848.0,0,,1.0,main_w3_handler0,3334356,17825142,False,,11898223,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32568887}, {'src': 'hda', 'id': 32568894}, {'src': 'hda', 'id': 32568899}]",25,Species,,"""?""","""true""","""true""","""bacteria""","""--name-id""","""true""","""true""","""false""","""true""","""true""",32.0,,42696753.0,1513430716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 13:27:31.755151,116855.0,132.0
