bamFile1,bamFile1_filetype,bamFile2,bamFile2_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName2,blackListFileName2_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamFile1.values,parameters.bamFile1|__identifier__,parameters.bamFile2.values,parameters.bamFile2|__identifier__,parameters.binSize,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.normalization.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.comparison.normalization.type,parameters.comparison.pseudocount,parameters.comparison.type,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.method,parameters.scaling.numberOfSamples,parameters.scaling.sampleLength,parameters.scaling.scaleFactor1,parameters.scaling.scaleFactor2,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1704513277,bam,1772616123,bam,,,,,,,,,2018-02-11 20:08:25.519247,slurm_multi,1518381385.0,0,30720.0,6.0,main_w4_handler2,3424205,18343880,False,,12428173,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33787391}]",,"[{'src': 'hda', 'id': 33788411}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,43793220.0,1518379712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-11 20:36:26.549949,21426,1673.0
1847079383,bam,1970448778,bam,,,,,,,,,2018-02-12 07:17:56.935410,slurm_multi,1518422146.0,0,30720.0,6.0,main_w4_handler2,3376082,18347013,False,,12431510,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33087934}]",,"[{'src': 'hda', 'id': 33087935}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,42513841.0,1518419886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 07:55:49.089962,107637,2260.0
466561983,bam,903643084,bam,,,,,,,,,2018-02-12 14:59:39.290585,slurm_multi,1518447764.0,0,30720.0,6.0,main_w4_handler2,3426344,18351001,False,,12435738,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33808543}]",,"[{'src': 'hda', 'id': 33808545}]",,"""25""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""",7,0.0,,,,rpkm,,subtract,"""ce10""","""bigwig""","""""",1,readCount,,,,,32.0,,42665351.0,1518447590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 15:02:45.503441,80875,174.0
476269629,bam,903643084,bam,,,,,,,,,2018-02-12 14:59:57.769738,slurm_multi,1518447826.0,0,30720.0,6.0,main_w4_handler2,3426344,18351006,False,,12435742,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33808544}]",,"[{'src': 'hda', 'id': 33808545}]",,"""25""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""",7,0.0,,,,rpkm,,subtract,"""ce10""","""bigwig""","""""",1,readCount,,,,,32.0,,42665351.0,1518447605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 15:03:49.019024,80875,221.0
366453505,bam,173577376,bam,,,,,,,,,2018-02-12 15:11:47.911846,slurm_multi,1518448888.0,0,30720.0,6.0,main_w4_handler2,3426250,18351143,False,,12435909,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33808453}]",,"[{'src': 'hda', 'id': 33809254}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",7,2.0,2.0,,2451960000,1x,,subtract,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,43856433.0,1518448316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 15:21:31.710130,86828,572.0
698798366,bam,1223349795,bam,,,,,,,,,2018-02-12 15:57:28.060261,slurm_multi,1518451351.0,0,30720.0,6.0,main_w4_handler2,3421310,18351775,False,,12436534,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33762410}]",,"[{'src': 'hda', 'id': 33762377}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""",0,,,,,,1.0,log2,"""dm3""","""bigwig""","""""",1,readCount,,,,,32.0,,43140984.0,1518451090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 16:02:35.552909,119747,261.0
836131718,bam,1242253745,bam,,,,,,,,,2018-02-12 15:53:44.801614,slurm_multi,1518451078.0,0,30720.0,6.0,main_w3_handler2,3421310,18351683,False,,12436480,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33762369}]",,"[{'src': 'hda', 'id': 33762394}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""",0,,,,,,1.0,log2,"""dm3""","""bigwig""","""""",1,readCount,,,,,32.0,,43140984.0,1518450834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 15:58:00.974399,119747,244.0
698798366,bam,1554498931,bam,,,,,,,,,2018-02-12 15:56:23.850008,slurm_multi,1518451241.0,0,30720.0,6.0,main_w3_handler2,3421310,18351761,False,,12436515,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33762410}]",,"[{'src': 'hda', 'id': 33762386}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""",0,,,,,,1.0,log2,"""dm3""","""bigwig""","""""",1,readCount,,,,,32.0,,43140984.0,1518450997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 16:00:44.697928,119747,244.0
149187928,bam,477098061,bam,,,,,,,,,2018-02-12 17:59:06.479414,slurm_multi,1518458548.0,0,30720.0,6.0,main_w3_handler2,3397072,18353192,False,,12438024,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784433}]",,"[{'src': 'hda', 'id': 33784430}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518458409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 18:02:30.284297,116852,139.0
183080405,bam,276194762,bam,,,,,,,,,2018-02-12 17:42:14.389169,slurm_multi,1518458010.0,0,30720.0,6.0,main_w4_handler2,3397072,18353036,False,,12437895,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784386}]",,"[{'src': 'hda', 'id': 33784385}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518457888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 17:53:42.672595,116852,122.0
259177347,bam,256336425,bam,,,,,,,,,2018-02-12 17:54:38.504674,slurm_multi,1518458185.0,0,30720.0,6.0,main_w4_handler2,3397072,18353157,False,,12437986,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784395}]",,"[{'src': 'hda', 'id': 33784394}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518458089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 17:56:27.644407,116852,96.0
523178731,bam,256336425,bam,,,,,,,,,2018-02-12 17:53:37.006380,slurm_multi,1518458182.0,0,30720.0,6.0,main_w3_handler2,3397072,18353152,False,,12437981,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784392}]",,"[{'src': 'hda', 'id': 33784394}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518458029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 17:56:25.422883,116852,153.0
222348717,bam,289495741,bam,,,,,,,,,2018-02-12 17:55:21.327251,slurm_multi,1518458286.0,0,30720.0,6.0,main_w3_handler2,3397072,18353167,False,,12437999,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784400}]",,"[{'src': 'hda', 'id': 33784398}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518458192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 17:58:08.196092,116852,94.0
290998221,bam,289495741,bam,,,,,,,,,2018-02-12 17:54:59.632718,slurm_multi,1518458344.0,0,30720.0,6.0,main_w4_handler2,3397072,18353159,False,,12438001,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784396}]",,"[{'src': 'hda', 'id': 33784398}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518458197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 17:59:07.547532,116852,147.0
365329947,bam,254471350,bam,,,,,,,,,2018-02-12 17:56:10.371955,slurm_multi,1518458409.0,0,30720.0,6.0,main_w4_handler2,3397072,18353169,False,,12438014,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784406}]",,"[{'src': 'hda', 'id': 33784407}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518458296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 18:00:10.847234,116852,113.0
194551600,bam,254471350,bam,,,,,,,,,2018-02-12 17:56:23.752018,slurm_multi,1518458454.0,0,30720.0,6.0,main_w4_handler2,3397072,18353172,False,,12438023,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784408}]",,"[{'src': 'hda', 'id': 33784407}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518458354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 18:00:57.061485,116852,100.0
169573867,bam,477098061,bam,,,,,,,,,2018-02-12 17:58:14.148921,slurm_multi,1518458674.0,0,30720.0,6.0,main_w4_handler2,3397072,18353181,False,,12438035,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784431}]",,"[{'src': 'hda', 'id': 33784430}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518458548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 18:04:37.238039,116852,126.0
155354286,bam,573918854,bam,,,,,,,,,2018-02-12 18:00:37.635688,slurm_multi,1518458780.0,0,30720.0,6.0,main_w3_handler2,3397072,18353207,False,,12438049,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784435}]",,"[{'src': 'hda', 'id': 33784432}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518458615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 18:06:22.856647,116852,165.0
227778218,bam,573918854,bam,,,,,,,,,2018-02-12 18:27:43.009113,slurm_multi,1518460191.0,0,30720.0,6.0,main_w3_handler2,3397072,18353456,False,,12438299,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33812561}]",,"[{'src': 'hda', 'id': 33784432}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518460070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 18:29:53.147013,116852,121.0
51109639,bam,24971812,bam,,,,,,,,,2018-02-12 19:31:38.305652,slurm_multi,1518464167.0,0,30720.0,6.0,main_w4_handler2,3417876,18354710,False,,12439484,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33760744}]",,"[{'src': 'hda', 'id': 33760741}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""",0,,,,,,1.0,log2,"""sacCer2""","""bigwig""","""""",0,SES,100000,100,,,32.0,,43868876.0,1518463909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 19:36:10.273380,116257,258.0
206084000,bam,165222129,bam,,,,,,,,,2018-02-12 19:20:30.130350,slurm_multi,1518463795.0,0,30720.0,6.0,main_w4_handler2,3417876,18354610,False,,12439258,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33760743}]",,"[{'src': 'hda', 'id': 33760738}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""",0,,,,,,1.0,log2,"""sacCer2""","""bigwig""","""""",0,SES,100000,100,,,32.0,,43868876.0,1518463392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 19:29:57.310228,116257,403.0
169064061,bam,403084436,bam,,,,,,,,,2018-02-12 22:37:38.995089,slurm_multi,1518475184.0,0,30720.0,6.0,main_w3_handler2,3397072,18356751,False,,12441516,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784440}]",,"[{'src': 'hda', 'id': 33815342}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518475069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 22:39:51.738822,116852,115.0
181122558,bam,403084436,bam,,,,,,,,,2018-02-12 21:40:14.353438,slurm_multi,1518471806.0,0,30720.0,6.0,main_w3_handler2,3397072,18356033,False,,12440987,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784436}]",,"[{'src': 'hda', 'id': 33815342}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518471628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 21:43:28.142509,116852,178.0
153257174,bam,616276134,bam,,,,,,,,,2018-02-12 21:40:31.796838,slurm_multi,1518471829.0,0,30720.0,6.0,main_w3_handler2,3397072,18356039,False,,12440992,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784437}]",,"[{'src': 'hda', 'id': 33815351}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518471641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 21:43:51.728849,116852,188.0
182841139,bam,403084436,bam,,,,,,,,,2018-02-12 22:25:27.153106,slurm_multi,1518474444.0,0,30720.0,6.0,main_w3_handler2,3397072,18356597,False,,12441418,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33817517}]",,"[{'src': 'hda', 'id': 33815342}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518474340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 22:27:26.455851,116852,104.0
215035780,bam,664755220,bam,,,,,,,,,2018-02-12 22:28:25.799726,slurm_multi,1518474966.0,0,30720.0,6.0,main_w4_handler2,3397072,18356620,False,,12441442,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784439}]",,"[{'src': 'hda', 'id': 33780969}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518474789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 22:36:08.115877,116852,177.0
185923042,bam,616276134,bam,,,,,,,,,2018-02-12 22:25:39.141582,slurm_multi,1518474559.0,0,30720.0,6.0,main_w4_handler2,3397072,18356602,False,,12441421,slurm,,132109816.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33817503}]",,"[{'src': 'hda', 'id': 33815351}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518474356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 22:29:21.104561,116852,203.0
267198646,bam,628579873,bam,,,,,,,,,2018-02-12 22:27:59.480482,slurm_multi,1518474696.0,0,30720.0,6.0,main_w3_handler2,3397072,18356617,False,,12441433,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784438}]",,"[{'src': 'hda', 'id': 33780967}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518474493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 22:31:42.483324,116852,203.0
206083966,bam,165222086,bam,,,,,,,,,2018-02-12 22:43:56.136629,slurm_multi,1518476103.0,0,30720.0,6.0,main_w3_handler2,3426455,18356793,False,,12441561,slurm,,132109816.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33814463}]",,"[{'src': 'hda', 'id': 33814460}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""",0,,,,,,1.0,log2,"""sacCer2""","""bigwig""","""""",0,SES,100000,100,,,32.0,,43324538.0,1518475637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 22:55:06.665808,87699,466.0
83113014,bam,616276134,bam,,,,,,,,,2018-02-12 22:38:05.218536,slurm_multi,1518475244.0,0,30720.0,6.0,main_w4_handler2,3397072,18356753,False,,12441519,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33784441}]",,"[{'src': 'hda', 'id': 33815351}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518475096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 22:40:45.554946,116852,148.0
51109608,bam,24971772,bam,,,,,,,,,2018-02-12 22:45:17.473361,slurm_multi,1518475983.0,0,30720.0,6.0,main_w4_handler2,3426455,18356803,False,,12441576,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 33814464}]",,"[{'src': 'hda', 'id': 33814462}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""",0,,,,,,1.0,log2,"""sacCer2""","""bigwig""","""""",0,SES,100000,100,,,32.0,,43324538.0,1518475743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-12 22:53:06.479745,87699,240.0
206178118,bam,222262493,bam,,,,,,,,,2018-02-13 22:06:58.304837,slurm_multi,1518569473.0,0,30720.0,6.0,main_w3_handler2,3427894,18374505,False,,12460818,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33838412}]",,"[{'src': 'hda', 'id': 33838435}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518569356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-14 00:51:17.112846,116852,117.0
211992792,bam,343319381,bam,,,,,,,,,2018-02-13 23:38:28.826210,slurm_multi,1518570360.0,0,30720.0,6.0,main_w3_handler2,3427894,18375276,False,,12461007,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33838487}]",,"[{'src': 'hda', 'id': 33838496}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518570197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-14 01:06:03.454002,116852,163.0
142023899,bam,343319381,bam,,,,,,,,,2018-02-13 23:38:54.893102,slurm_multi,1518570563.0,0,30720.0,6.0,main_w3_handler2,3427894,18375290,False,,12461138,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 33838466}]",,"[{'src': 'hda', 'id': 33838496}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,42689221.0,1518570437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2018-02-14 01:09:35.723977,116852,126.0
