create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dgidb,parameters.family_wise,parameters.gt_filter,parameters.header,parameters.in,parameters.infile,parameters.infile.values,parameters.min_kindreds,parameters.q,parameters.region,parameters.sample_filter,parameters.show_families,parameters.show_samples,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-29 17:42:03.673808,slurm_normal,1493487732.0,0,,1.0,main_w4_handler1,3091904,15707862,False,181204992,gemini.sqlite,,9820096.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29407164}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0\n""","""""","""""","""false""","""false""",32.0,,37654316.0,1493487726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-04-29 17:42:15.895533,75412.0,6.0
2017-04-29 17:44:19.583184,slurm_normal,1493487878.0,0,,1.0,main_w4_handler0,3091904,15707866,False,181204992,gemini.sqlite,,9820100.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29407164}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'\n""","""""","""""","""false""","""false""",32.0,,37654316.0,1493487863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-04-29 17:44:39.532871,75412.0,15.0
2017-04-29 17:45:02.465106,slurm_normal,1493487910.0,0,,1.0,main_w4_handler1,3091904,15707867,False,181204992,gemini.sqlite,,9820101.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29407164}]","""1""","""SELECT * from variants\n""","""""","""""","""false""","""false""",32.0,,37654316.0,1493487905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-04-29 17:45:12.927744,75412.0,5.0
2017-04-29 17:49:28.889670,slurm_normal,1493488177.0,0,,1.0,main_w3_handler1,3091904,15707873,False,181204992,gemini.sqlite,,9820109.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types).(*).(==HET).(all)\n""","""false""","""all""",,"[{'src': 'hda', 'id': 29407164}]","""1""","""SELECT chrom, start, end, ref, alt, gene, impact, (gts).(*) FROM variants\n""","""""","""""","""false""","""false""",32.0,,37654316.0,1493488172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-04-29 17:49:39.749553,75412.0,5.0
2017-05-02 09:05:22.031279,slurm_normal,1493715940.0,0,,1.0,main_w4_handler1,3094437,15723111,False,181204992,gemini.sqlite,,9834055.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29430051}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,37704631.0,1493715927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-02 09:05:43.000111,104596.0,13.0
2017-05-02 09:05:38.374675,slurm_normal,1493715946.0,0,,1.0,main_w3_handler0,3094437,15723113,False,181204992,gemini.sqlite,,9834057.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29430051}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,37704631.0,1493715942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-02 09:05:49.000116,104596.0,4.0
2017-05-02 09:02:37.855240,slurm_normal,1493715773.0,0,,1.0,main_w3_handler1,3094437,15723095,False,181204992,gemini.sqlite,,9834042.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29430051}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,37704631.0,1493715762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-02 09:02:55.216051,104596.0,11.0
2017-05-02 09:06:17.478321,slurm_normal,1493715988.0,0,,1.0,main_w3_handler0,3094437,15723117,False,181204992,gemini.sqlite,,9834062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.HG002_NA24385_son <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 29430051}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,37704631.0,1493715984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-02 09:06:32.795319,104596.0,4.0
2017-05-02 09:07:18.338967,slurm_normal,1493716047.0,0,,1.0,main_w3_handler0,3094437,15723121,False,181204992,gemini.sqlite,,9834066.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.HG002_NA24385_son <> HOM_REF AND gt_types.HG003_NA24149_father <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 29430051}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,37704631.0,1493716041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-02 09:07:29.740076,104596.0,6.0
2017-05-02 09:07:52.561403,slurm_normal,1493716082.0,0,,1.0,main_w3_handler1,3094437,15723126,False,181204992,gemini.sqlite,,9834070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.HG002_NA24385_son <> HOM_REF AND gt_types.HG003_NA24149_father <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 29430051}]","""1""","""SELECT gts.HG002_NA24385_son, gts.HG003_NA24149_father from variants""","""""","""""","""false""","""false""",32.0,,37704631.0,1493716077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-02 09:08:05.833273,104596.0,5.0
2017-05-02 09:08:33.042813,slurm_normal,1493716122.0,0,,1.0,main_w3_handler0,3094437,15723131,False,181204992,gemini.sqlite,,9834081.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types).(*).(==HET).(all)""","""false""","""all""",,"[{'src': 'hda', 'id': 29430051}]","""1""","""SELECT chrom, start, end, ref, alt, gene, impact, (gts).(*) FROM variants""","""""","""""","""false""","""false""",32.0,,37704631.0,1493716118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-02 09:08:45.299681,104596.0,4.0
2017-06-08 15:11:23.283022,slurm_normal,1496934712.0,0,,1.0,main_w4_handler1,3145505,16054487,False,181209088,gemini.sqlite,,10144099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29953277}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp==0""","""""","""""","""false""","""false""",32.0,,38304268.0,1496934698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-08 15:11:54.006088,104823.0,14.0
2017-06-08 15:24:00.123584,slurm_normal,1496935466.0,0,,1.0,main_w3_handler0,3145505,16054666,False,181209088,gemini.sqlite,,10144322.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29953277}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'\n""","""""","""""","""false""","""false""",32.0,,38304268.0,1496935456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-08 15:24:31.079446,104823.0,10.0
2017-06-08 15:26:40.785993,slurm_normal,1496935616.0,0,,1.0,main_w3_handler1,3145505,16054690,False,181209088,gemini.sqlite,,10144341.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29953277}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants WHERE filter is NULL and gene = 'POLRMT'\n""","""""","""""","""false""","""false""",32.0,,38304268.0,1496935611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-08 15:26:57.580714,104823.0,5.0
2017-05-08 17:12:52.483088,slurm_normal,1494264500.0,0,,1.0,main_w4_handler0,3102355,15782219,False,184685568,gemini.sqlite,,9888550.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29520380}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp==0""","""""","""""","""false""","""false""",32.0,,37815714.0,1494264488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-08 17:28:41.554402,103913.0,12.0
2017-05-09 17:52:37.350728,slurm_normal,1494352370.0,0,,1.0,main_w4_handler1,3104300,15796518,False,181204992,gemini.sqlite,,9902225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29541342}]","""1""","""select count(*) from variants where in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,37842335.0,1494352363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-09 17:52:54.308492,105499.0,7.0
2017-05-09 17:59:18.346062,slurm_normal,1494352901.0,0,,1.0,main_w4_handler0,3104300,15796633,False,181204992,gemini.sqlite,,9902347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.HG002_NA24385_son <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 29541342}]","""1""","""select * from variants""","""""","""""","""false""","""false""",32.0,,37842335.0,1494352766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-09 18:01:43.772565,105499.0,135.0
2017-05-19 15:53:36.003328,slurm_normal,1495209244.0,0,,1.0,main_w4_handler1,3099030,15891413,False,181204992,gemini.sqlite,,9991189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29691691}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0 ""","""""","""""","""false""","""false""",32.0,,37765220.0,1495209229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-19 15:54:06.516637,96136.0,15.0
2017-05-26 01:10:05.752487,slurm_normal,1495761026.0,0,,1.0,main_w4_handler1,3127588,15941986,False,239201280,gemini.sqlite,,10040855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29777713}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,38065517.0,1495761020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-26 01:10:29.562638,31294.0,6.0
2017-05-26 01:13:32.085136,slurm_normal,1495761248.0,0,,1.0,main_w3_handler0,3127588,15941995,False,239201280,gemini.sqlite,,10040863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29777713}]","""1""","""SELECT * FROM variants WHERE filter is NULL ""","""""","""""","""false""","""false""",32.0,,38065517.0,1495761223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-26 01:14:11.834425,31294.0,25.0
2017-05-29 09:17:22.285040,slurm_normal,1496049457.0,0,,1.0,main_w4_handler0,3131305,15959132,False,181209088,gemini.sqlite,,10056424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29803618}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,37600029.0,1496049450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-29 09:17:40.183615,70865.0,7.0
2017-05-29 09:18:16.618565,slurm_normal,1496049511.0,0,,1.0,main_w4_handler1,3131305,15959136,False,181209088,gemini.sqlite,,10056426.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29803618}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'\n""","""""","""""","""false""","""false""",32.0,,37600029.0,1496049507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-29 09:18:32.988070,70865.0,4.0
2017-05-29 09:19:59.017048,slurm_normal,1496049614.0,0,,1.0,main_w4_handler0,3131305,15959137,False,181209088,gemini.sqlite,,10056427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 29803618}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,37600029.0,1496049610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-29 09:20:14.896685,70865.0,4.0
2017-05-29 09:20:42.831564,slurm_normal,1496049660.0,0,,1.0,main_w3_handler0,3131305,15959139,False,181209088,gemini.sqlite,,10056429.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.HG002_NA24385_son <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 29803618}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,37600029.0,1496049656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-29 09:21:03.621471,70865.0,4.0
2017-05-29 09:21:22.323668,slurm_normal,1496049699.0,0,,1.0,main_w3_handler0,3131305,15959140,False,181209088,gemini.sqlite,,10056430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.HG002_NA24385_son <> HOM_REF AND gt_types.HG003_NA24149_father <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 29803618}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,37600029.0,1496049695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-29 09:21:42.256046,70865.0,4.0
2017-06-20 02:08:24.654867,slurm_normal,1497924687.0,0,,1.0,main_w4_handler1,3042033,16138592,False,4565469184,gemini.sqlite,,10218358.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""all""",,"[{'src': 'hda', 'id': 28926081}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15""","""""","""""","""false""","""true""",32.0,,38640781.0,1497924520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-20 02:11:28.525412,102626.0,167.0
2017-06-22 15:52:58.466579,slurm_normal,1498146834.0,0,,1.0,main_w4_handler1,3042033,16165986,False,4565469184,gemini.sqlite,,10243301.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""false""",32.0,,38817658.0,1498146788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-22 15:53:58.689000,102626.0,46.0
2017-06-22 18:07:28.370336,slurm_normal,1498154953.0,0,,1.0,main_w3_handler0,3042033,16167214,False,1465274368,gemini.sqlite,,10244054.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30105688}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""false""",32.0,,38640781.0,1498154935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-22 18:11:15.442203,102626.0,18.0
2017-06-23 21:13:06.336446,slurm_normal,1498253005.0,0,,1.0,main_w3_handler0,3042033,16171882,False,4565469184,gemini.sqlite,,10248572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15""","""""","""""","""false""","""false""",32.0,,38640781.0,1498252835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-23 21:23:29.798156,102626.0,170.0
2017-06-23 20:57:15.945680,slurm_normal,1498252102.0,0,,1.0,main_w3_handler0,3042033,16171735,False,4565469184,gemini.sqlite,,10248471.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15""","""""","""""","""false""","""false""",32.0,,38640781.0,1498251952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-23 21:08:25.927951,102626.0,150.0
2017-06-25 01:12:51.369366,slurm_normal,1498353476.0,0,,1.0,main_w3_handler1,3042033,16178053,False,4565469184,gemini.sqlite,,10253324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15""","""""","""""","""false""","""false""",32.0,,38640781.0,1498353273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-25 01:18:00.593570,102626.0,203.0
2017-06-25 00:32:02.242987,slurm_normal,1498352087.0,0,,1.0,main_w3_handler0,3042033,16177948,False,4565469184,gemini.sqlite,,10253145.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""false""",32.0,,38640781.0,1498352053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-25 00:54:48.533381,102626.0,34.0
2017-06-25 01:02:00.450847,slurm_normal,1498352752.0,0,,1.0,main_w4_handler1,3042033,16178021,False,4565469184,gemini.sqlite,,10253229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""false""",32.0,,38640781.0,1498352714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-25 01:05:56.927127,102626.0,38.0
2017-06-25 01:08:26.520078,slurm_normal,1498353138.0,0,,1.0,main_w4_handler0,3042033,16178039,False,430011392,gemini.sqlite,,10253295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30136080}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15""","""""","""""","""false""","""false""",32.0,,38640781.0,1498353110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-25 01:12:21.283049,102626.0,28.0
2017-06-25 00:58:07.121306,slurm_normal,1498352487.0,0,,1.0,main_w3_handler0,3042033,16178010,False,4565469184,gemini.sqlite,,10253196.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""false""",32.0,,38640781.0,1498352465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-06-25 01:01:30.298349,102626.0,22.0
2017-07-01 16:08:10.373757,slurm_normal,1498925453.0,0,,1.0,main_w3_handler1,3042033,16238611,False,4565469184,gemini.sqlite,,10314246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15""","""""","""""","""false""","""false""",32.0,,39042320.0,1498925304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-07-01 16:10:54.910794,102626.0,149.0
2017-07-01 19:41:10.286100,slurm_normal,1498938149.0,0,,1.0,main_w4_handler1,3042033,16239097,False,4565469184,gemini.sqlite,,10314714.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15""","""""","""""","""false""","""false""",32.0,,39042320.0,1498938087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-07-01 19:42:30.613648,102626.0,62.0
2017-07-01 19:26:07.161711,slurm_normal,1498937430.0,0,,1.0,main_w3_handler0,3042033,16239042,False,4565469184,gemini.sqlite,,10314659.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15""","""""","""""","""false""","""false""",32.0,,39042320.0,1498937179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-07-01 19:30:32.300516,102626.0,251.0
2017-07-01 20:02:11.140729,slurm_normal,1498939357.0,0,,1.0,main_w4_handler1,3042033,16239194,False,4565469184,gemini.sqlite,,10314798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""false""",32.0,,39042320.0,1498939340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-07-01 20:02:38.931534,102626.0,17.0
2017-07-01 19:53:10.479108,slurm_normal,1498938824.0,0,,1.0,main_w3_handler1,3042033,16239154,False,4565469184,gemini.sqlite,,10314772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""false""",32.0,,39042320.0,1498938801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-07-01 19:53:46.912227,102626.0,23.0
