toolid,num_instances,median_runtime,mean_runtime,std_runtime,90_perc_runtime,99_perc_runtime
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.126.0,44,138.47727272727272,93.5,174.98684184902584,310.8,796.3
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sigcleave88/5.0.0,44,11.545454545454545,6.0,12.839717713071973,25.500000000000014,58.53000000000001
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,44,145.5909090909091,52.0,143.06695752002994,305.7,336.99
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,44,23.818181818181817,16.5,21.667973072773847,62.80000000000001,88.54
toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.12,43,19476.325581395347,7514.0,24737.499285325364,51822.000000000015,83281.9
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: prettyplot79/5.0.0,43,259.5581395348837,10.0,973.3287337381271,361.20000000000124,4169.719999999992
toolshed.g2.bx.psu.edu/repos/anton/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.2,42,40.833333333333336,7.5,106.53407027839168,74.19999999999995,465.62999999999903
toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,42,24109.666666666668,4936.5,35720.87073862007,80887.2,109396.91999999998
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/1.126.0,42,231.33333333333334,47.0,480.6931309878079,650.7999999999995,1844.409999999999
toolshed.g2.bx.psu.edu/repos/anton/vcfprimers/vcfprimers/0.0.2,42,45.0,8.5,141.56081171932487,70.6,602.9599999999972
modENCODEworm,41,15.682926829268293,8.0,18.56264935884725,40.0,80.80000000000007
toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.5,41,14.658536585365853,6.0,27.243907352009515,33.0,125.00000000000006
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,41,2634.6341463414633,5.0,16442.273052647095,143.0,63524.60000000015
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,40,16.15,5.5,52.391793250470066,26.200000000000003,216.2699999999998
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: marscan49/5.0.0,40,10.55,5.0,15.140284182544434,16.70000000000004,61.879999999999995
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqmatchall83/5.0.0,40,8369.825,35.5,14867.11762260887,36390.0,45469.79
toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/0.0.3,40,401.625,17.0,1250.77167334656,501.9000000000017,5423.019999999999
toolshed.g2.bx.psu.edu/repos/devteam/vcfleftalign/vcfleftalign/0.0.3,38,636.7631578947369,9.0,3826.7664455616105,29.300000000000004,14941.82000000006
MAF_Reverse_Complement_1,38,43.421052631578945,9.5,114.85893382729573,77.0000000000003,509.4200000000011
toolshed.g2.bx.psu.edu/repos/devteam/variants_validate/gatk_validate_variants/0.0.4,38,115.05263157894737,26.5,254.4843166588465,243.50000000000148,1111.340000000001
toolshed.g2.bx.psu.edu/repos/devteam/indels_3way/indels_3way/1.0.3,37,75.13513513513513,16.0,121.45533293313184,297.6,400.8400000000001
toolshed.g2.bx.psu.edu/repos/devteam/quality_filter/qualityFilter/1.0.1,37,634.2432432432432,723.0,625.5554600781882,1524.8,1682.04
toolshed.g2.bx.psu.edu/repos/iuc/gemini_set_somatic/gemini_set_somatic/0.18.1.0,37,158.43243243243242,107.0,232.41528212095557,655.4,771.9200000000001
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordmatch110/5.0.0,36,9.5,4.0,23.497720254162044,7.0,108.34999999999988
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.27.0.0,36,22.25,5.0,57.1641121184062,22.5,250.04999999999976
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.5.0,36,43.52777777777778,26.0,54.19725143853757,67.0,264.34999999999985
toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/fetchflank/1.0.0,36,18.88888888888889,6.5,42.1051593565972,38.0,188.84999999999977
toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,35,5.571428571428571,5.0,3.0513807316930968,7.600000000000001,17.279999999999973
toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,35,21.37142857142857,11.0,28.977766034836915,49.20000000000001,126.39999999999986
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,35,987.2,185.0,2434.2545035873495,1314.2000000000003,9847.22
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/2.7.1.0,34,237.64705882352942,257.0,115.67873022924734,353.4,430.6700000000002
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,34,492.02941176470586,248.5,542.281626781784,1093.6,1990.2300000000005
toolshed.g2.bx.psu.edu/repos/iuc/gemini_dump/gemini_dump/0.18.1.0,33,164.27272727272728,141.0,191.31914970920855,521.6,611.88
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_uchime/1.23.0,33,5295.060606060606,11.0,9069.04736224881,15746.2,33705.119999999995
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_clusterbed/2.22.0,32,119.90625,10.5,243.82970781119008,385.60000000000014,964.8900000000004
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.0.2,32,12349.6875,9074.0,10490.952515066832,31175.900000000005,36950.240000000005
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2/1.3,32,7406.5625,269.0,28732.38672248028,16349.90000000003,119137.38000000018
toolshed.g2.bx.psu.edu/repos/devteam/vcfaddinfo/vcfaddinfo/0.0.3,32,203.9375,34.5,538.5944633652874,253.80000000000032,2210.7400000000016
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,32,7.125,5.5,7.631640418931632,8.900000000000002,36.22000000000005
toolshed.g2.bx.psu.edu/repos/iuc/gemini_roh/gemini_roh/0.18.1.0,32,137.65625,25.5,198.5082446284886,522.7,582.52
toolshed.g2.bx.psu.edu/repos/devteam/hgv_hilbertvis/hgv_hilbertvis/1.0.0,31,35.516129032258064,35.0,17.667052136188303,59.0,72.4
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_maskfastabed/2.24.0,30,67.36666666666666,18.0,144.60564288444274,160.50000000000014,606.2000000000003
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.27.0.0,30,1010.0,659.0,1740.6216487617091,1837.7000000000003,7517.450000000006
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.24.0,29,34.275862068965516,11.0,62.121940310813656,68.39999999999998,266.6399999999998
toolshed.g2.bx.psu.edu/repos/iuc/mothur_get_groups/mothur_get_groups/1.36.1.0,29,11.448275862068966,6.0,16.821725338078544,23.799999999999997,73.35999999999993
toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.0.0,29,14.758620689655173,6.0,23.960764315876595,28.19999999999999,103.27999999999992
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: octanol63/5.0.0,29,4.586206896551724,4.0,1.4272161058535886,6.0,9.159999999999997
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_discover_familial_relationships/1.0.0,29,50.62068965517241,14.0,84.84330674547869,214.2,301.1199999999999
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: plotcon75/5.0.0,29,875.0,26.0,3269.1615132935844,1143.4,13115.119999999983
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.5.0,29,1458.0689655172414,350.0,3091.5065551908797,2850.5999999999967,12074.399999999996
toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/2.0.12,29,1213.655172413793,1229.0,589.1512221506262,1875.3999999999999,2401.119999999999
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.3.6.0,29,166.79310344827587,91.0,209.78277528882532,373.5999999999999,875.6799999999995
toolshed.g2.bx.psu.edu/repos/iuc/gemini_fusions/gemini_fusions/0.18.1.0,29,7.620689655172414,5.0,6.388683036116332,10.799999999999997,30.47999999999999
toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.6,28,1116.3214285714287,1184.0,817.549593175599,2311.7,2594.3900000000003
toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.8.1,28,513.2142857142857,152.5,630.0703874343668,1311.5,1888.27
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.24.0,28,222.46428571428572,19.0,469.6556249899026,511.00000000000034,1798.88
CONVERTER_sam_to_bam_native,28,99.60714285714286,9.0,477.3045723245325,15.900000000000002,1855.410000000001
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedpetobam/2.26.0.0,28,361.7857142857143,7.5,889.1622922788517,1075.1000000000017,2929.71
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepcoil68/5.0.0,28,48.535714285714285,18.5,113.6229900259356,61.800000000000004,469.47000000000025
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,27,73.92592592592592,66.0,63.34880602719537,128.20000000000002,257.0599999999997
toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_groups/mothur_remove_groups/1.36.1.0,27,6.518518518518518,5.0,2.694301256218253,10.400000000000002,13.959999999999994
toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,27,304.9259259259259,13.0,1093.3683637811089,266.4000000000004,4480.519999999992
toolshed.g2.bx.psu.edu/repos/iuc/gemini_stats/gemini_stats/0.18.1.0,27,22.62962962962963,7.0,42.1710328471572,53.200000000000124,163.23999999999995
toolshed.g2.bx.psu.edu/repos/devteam/generate_pc_lda_matrix/generate_matrix_for_pca_and_lda1/1.0.0,27,3.814814814814815,4.0,2.270835783735838,5.0,11.659999999999986
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: nthseq62/5.0.0,27,10.777777777777779,4.0,25.759738014275353,12.200000000000006,109.21999999999984
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_groups/1.23.0,27,8.851851851851851,5.0,8.76489371432203,23.200000000000017,33.48
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cutseq18/5.0.0,27,7.0,4.0,6.933752452815364,16.400000000000002,28.359999999999978
toolshed.g2.bx.psu.edu/repos/iuc/mothur_sort_seqs/mothur_sort_seqs/1.36.1.0,26,4.576923076923077,4.5,0.7027418828034614,5.0,6.5
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_heatmap_bin/1.21.0,26,514.6923076923077,198.0,1727.4425204731015,302.5,6804.75
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: syco96/5.0.0,26,26.423076923076923,6.0,49.72256878072417,80.0,191.25
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,26,9.153846153846153,5.0,8.53553657454437,19.5,33.25
toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.1.0,26,57.23076923076923,60.5,25.986623778101983,93.5,103.5
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.27.0.0,26,4.384615384615385,4.0,1.5767542123469485,6.0,9.25
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.22.0,25,32.88,5.0,55.50099098214374,102.00000000000003,198.2399999999999
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.2.0,25,399.48,161.0,715.5414686329042,684.2,2958.5999999999976
toolshed.g2.bx.psu.edu/repos/iuc/circos/circgraph/0.9-RC2,25,51.64,37.0,35.471678843832585,103.0,137.07999999999993
toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,25,2225.44,427.0,4857.615971166652,6713.000000000009,19093.479999999978
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: textsearch98/5.0.0,25,30.84,6.0,76.9229484614312,67.60000000000011,312.63999999999953
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.3.5.0,25,1863.4,1805.0,976.2608940920113,3014.800000000001,3766.839999999999
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sra_pileup/2.8.1.2,25,1388.64,897.0,1385.9759160966685,2899.4,3762.88
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.22.0,25,7.04,5.0,4.25715084690845,10.600000000000001,20.559999999999988
toolshed.g2.bx.psu.edu/repos/iuc/mothur_parsimony/mothur_parsimony/1.36.1.0,24,5.375,5.0,1.582856526223617,8.0,8.77
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_list_otulabels/1.27.0,24,4.458333333333333,4.0,0.6580053301400784,5.0,5.77
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_refinepeak/2.1.1.20160309.0,24,1471.8333333333333,745.5,2898.2778794771675,1955.1,11953.039999999997
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_expandbed/2.26.0.0,24,4.666666666666667,4.0,1.4039282363260677,7.399999999999999,8.0
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.3.6.0,24,1424.125,1108.0,968.5551010116318,3033.0999999999995,3760.0099999999993
toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,24,7.875,4.0,11.932099563781724,6.0,47.31
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddCommentsToBam/1.126.0,24,20.458333333333332,7.0,31.731179518309567,52.400000000000006,126.05999999999997
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_consensus_seqs/1.21.0,24,12.541666666666666,5.0,32.13690708673517,9.7,128.49999999999994
CONVERTER_fasta_to_bowtie_color_index,23,128.17391304347825,10.0,374.9417715003362,246.80000000000018,1482.6800000000012
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.22.0,23,51.65217391304348,6.0,120.93559844947232,152.4000000000001,471.10000000000036
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/2.7.1.0,23,18.47826086956522,9.0,35.2753707089823,27.200000000000003,144.98000000000016
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_fastq/mothur_make_fastq/1.36.1.0,23,66.04347826086956,11.0,131.47916470296025,112.4,525.6200000000003
CONVERTER_sdf_to_smiles,23,6.956521739130435,5.0,6.277508631973829,10.600000000000001,28.360000000000014
toolshed.g2.bx.psu.edu/repos/iuc/vegan_fisher_alpha/vegan_fisher_alpha/0.0.3,23,12.91304347826087,8.0,17.37530390441419,12.600000000000001,76.04000000000008
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.27.0.0,23,67.04347826086956,8.0,119.34803127479715,225.8,397.50000000000006
toolshed.g2.bx.psu.edu/repos/iuc/vegan_diversity/vegan_diversity/0.0.2,22,11.636363636363637,10.5,5.178209421590906,19.200000000000017,26.739999999999995
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_classify_seqs/1.22.0,22,351.5,63.5,1062.5984660256197,426.9000000000001,4095.569999999996
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: banana3/5.0.0,22,8.181818181818182,4.0,10.490977364412053,19.800000000000004,41.37999999999998
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: msbar55/5.0.0,22,15.090909090909092,4.0,50.70823084396334,6.0,193.2799999999998
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.27.0.0,22,6.318181818181818,4.0,6.439360835158094,6.900000000000002,26.0
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_dist_seqs/1.20.0,21,1425.5714285714287,31.0,5686.048712167603,888.0,21365.200000000015
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pasteseq66/5.0.0,21,10.80952380952381,4.0,19.291498250833314,16.0,78.40000000000005
toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.5,21,21.38095238095238,10.0,26.224942689119818,55.0,87.4
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: vectorstrip106/5.0.0,21,36.57142857142857,7.0,43.74879590179761,103.0,112.80000000000001
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.1.3.2,21,42.142857142857146,6.0,157.51548676694802,12.0,590.2000000000005
toolshed.g2.bx.psu.edu/repos/iuc/gemini_region/gemini_region/0.18.1.0,20,6.3,6.0,2.903718124640961,9.100000000000001,14.859999999999992
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddCommentsToBam/1.136.0,20,12.5,6.5,16.49401805440225,26.400000000000006,66.44999999999993
toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatpurity/1.0.0,20,14.5,8.0,14.431325576492856,38.70000000000001,49.859999999999985
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.1.3.1,20,2350.2,636.5,4695.953281395869,5968.200000000002,17764.229999999985
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastn_wrapper/0.2.01,20,241.7,361.5,220.11363094164747,478.9,529.93
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_rank_terms/1.1.0,20,116.5,8.0,402.8722534893399,98.50000000000014,1507.539999999998
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: megamerger53/5.0.0,19,7.631578947368421,5.0,9.747994245631533,10.399999999999995,40.60000000000001
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_RevertSam/1.136.0,19,620.7368421052631,274.0,833.5806860969838,1781.9999999999995,2633.9
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: codcmp12/5.0.0,19,8.210526315789474,4.0,9.801241119642967,14.799999999999994,40.040000000000006
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sirna89/5.0.0,18,110.05555555555556,6.5,257.5912110809369,261.7000000000002,940.0599999999989
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_pcr_seqs/1.26.0,18,23.444444444444443,6.0,35.34738899122157,54.10000000000002,129.43999999999988
toolshed.g2.bx.psu.edu/repos/iuc/mothur_homova/mothur_homova/1.36.1.0,18,4.666666666666667,4.0,1.0289915108550531,6.300000000000001,7.0
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.2.0,18,4762.0,1480.5,4654.3074040897545,11521.3,14483.339999999997
toolshed.g2.bx.psu.edu/repos/devteam/vcfrandomsample/vcfrandomsample/0.0.3,17,121.82352941176471,13.0,228.89141401932204,499.2000000000001,678.36
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: btwisted5/5.0.0,17,5.882352941176471,4.0,5.666594578549542,9.4,23.439999999999998
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tcode97/5.0.0,17,16.647058823529413,9.0,13.513609697590926,36.2,38.0
fastq_groomer,17,7327.705882352941,10949.0,5585.18204453429,11666.599999999999,12196.4
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_gd_snp2vcf/1.1.0,17,273.4117647058824,276.0,243.95082978530976,622.0,691.24
toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.8.1,17,565.6470588235294,281.0,1176.5752175900438,562.2,4382.639999999999
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_RevertOriginalBaseQualitiesAndAddMateCigar/1.136.0,17,482.2352941176471,530.0,214.55754747030127,696.4000000000001,785.2
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_tagbed/2.24.0,17,319.1764705882353,14.0,695.8911764146494,863.4000000000005,2400.84
toolshed.g2.bx.psu.edu/repos/anton/vcfleftalign/vcfleftalign/0.0.2,16,50.625,4.0,174.4950333581637,25.5,604.6999999999998
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.24.0,16,189.5,14.0,446.5515274485876,681.0,1414.2499999999998
toolshed.g2.bx.psu.edu/repos/devteam/rcve/rcve1/1.0.0,16,858.625,10.5,2286.598634799441,3380.0,6782.2
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.27.0.0,16,33.9375,5.0,100.24534486282477,39.0,354.59999999999985
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_maskfastabed/2.22.0,16,62.6875,9.0,117.77816365240771,173.0,410.3499999999999
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.27.0.0,16,494.625,287.5,589.8580478951412,1381.0,1771.1499999999999
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_nmds/1.20.0,16,14.8125,6.0,31.654844284353487,14.0,115.14999999999996
toolshed.g2.bx.psu.edu/repos/boris/phylorelatives/phylorelatives/0.0.1,16,28.125,25.5,19.120233610846217,53.0,56.55
toolshed.g2.bx.psu.edu/repos/devteam/kernel_canonical_correlation_analysis/kcca1/1.0.0,15,135.33333333333334,11.0,326.88653922088855,465.3999999999998,1060.9999999999998
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: preg78/5.0.0,15,8.933333333333334,4.0,15.899086526620085,12.599999999999996,58.27999999999997
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.27.0.0,15,10.733333333333333,7.0,11.348169560812543,15.0,45.09999999999998
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_randsample/2.1.0.20151222.0,15,80.66666666666667,35.0,112.109427835146,198.19999999999996,388.6999999999999
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_calc_freq/1.2.0,15,34.06666666666667,7.0,96.42870546727896,22.4,332.15999999999974
CONVERTER_picard_interval_list_to_bed6,15,17.466666666666665,5.0,44.34099468351843,15.999999999999996,155.01999999999992
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_complementbed/2.22.0,15,1532.6,5.0,5911.1158579167,18.999999999999993,19697.499999999985
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: twofeat104/5.0.0,15,4.333333333333333,4.0,1.4960264830861913,6.199999999999999,7.859999999999999
toolshed.g2.bx.psu.edu/repos/iuc/resize_coordinate_window/resize_coordinate_window/1.0.1,15,12.066666666666666,8.0,13.466713814156034,16.6,52.25999999999998
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_randsample/2.1.1.20160309.0,14,64.85714285714286,21.5,81.19478681906496,188.50000000000003,239.49999999999997
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_complementbed/2.24.0,14,34.42857142857143,15.0,44.686453438140745,97.00000000000003,142.92999999999995
toolshed.g2.bx.psu.edu/repos/anton/vcfallelicprimitives/vcfallelicprimitives/0.0.2,14,57.0,5.0,129.5097263944652,259.70000000000033,362.87
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepnet70/5.0.0,14,18.142857142857142,6.0,28.565329019250278,44.70000000000003,99.23999999999995
toolshed.g2.bx.psu.edu/repos/anton/vcfaddinfo/vcfaddinfo/0.0.2,14,66.07142857142857,25.5,130.67485443809602,175.10000000000022,440.4499999999998
modmine,14,64.28571428571429,58.0,58.39972151070134,101.40000000000005,224.0099999999999
toolshed.g2.bx.psu.edu/repos/iuc/mothur_list_seqs/mothur_list_seqs/1.36.1.0,14,48.285714285714285,6.0,147.82704476798273,30.800000000000026,493.0099999999996
toolshed.g2.bx.psu.edu/repos/devteam/lda_analysis/lda_analy1/1.0.1,13,12.846153846153847,10.0,6.950373537277856,20.800000000000004,29.91999999999999
toolshed.g2.bx.psu.edu/repos/iuc/mothur_clearcut/mothur_clearcut/1.36.1.0,13,666.8461538461538,5.0,2385.719348056746,6.0,7574.879999999992
toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_bin/mothur_heatmap_bin/1.36.1.0,13,5.384615384615385,5.0,2.59930957302324,9.800000000000004,11.0
toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/0.0.1,13,69.61538461538461,5.0,190.26715361194042,111.60000000000005,624.5599999999995
toolshed.g2.bx.psu.edu/repos/devteam/vcfrandomsample/vcfrandomsample/1.0.0_rc1.0,12,44.0,24.0,55.64661224679769,132.70000000000005,171.48000000000002
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper/0.2.01,12,2746.25,6.0,9487.467897897539,25.20000000000001,29259.94000000002
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_rarefaction_single/1.21.0,12,9.75,6.0,10.082613297607466,21.700000000000006,35.46000000000001
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedpetobam/2.22.0,12,37.75,12.0,50.295716427038705,108.4,145.60000000000002
toolshed.g2.bx.psu.edu/repos/devteam/plot_from_lda/plot_for_lda_output1/1.0.1,12,4.583333333333333,4.5,2.5030284687057627,6.0,10.450000000000003
toolshed.g2.bx.psu.edu/repos/anton/vcfrandomsample/vcfrandomsample/0.0.2,12,45.0,13.5,62.924196820098906,140.0,173.15
toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.8.1,12,141824.41666666666,164213.5,77696.70550457819,217628.4,233840.57
toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.8.1,11,396.1818181818182,381.0,108.13585731090144,514.0,615.7
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_refinepeak/2.1.0.20140616.0,11,1710.090909090909,2318.0,1235.6903701611868,2727.0,3215.7000000000003
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/2.7.1.0,11,225.45454545454547,8.0,474.2177482204485,758.0,1411.4000000000003
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/1.136.0,11,70.0,33.0,75.87489703452651,120.0,248.70000000000005
hgv_gpass,11,616.7272727272727,445.0,647.6207363741669,1356.0,2187.6000000000004
toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.2,11,2081.090909090909,644.0,3666.443848050737,2829.0,11800.200000000004
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_pca/1.21.0,11,7.363636363636363,6.0,5.572660536453432,7.0,22.300000000000004
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_rarefaction_shared/1.27.0,11,5.0,5.0,0.8944271909999159,6.0,6.9
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.27.0.0,11,39.63636363636363,8.0,54.61002239016704,133.0,133.9
