chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,genomeFastaFiles,genomeFastaFiles_filetype,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.multi_bridges_compute_resource,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1|__identifier__,parameters.input2|__identifier__,parameters.output_params.__current_case__,parameters.output_params.outFilterIntronMotifs,parameters.output_params.outSAMattributes,parameters.output_params.outSAMstrandField,parameters.output_params.output_params2.__current_case__,parameters.output_params.output_params2.outFilterMatchNmin,parameters.output_params.output_params2.outFilterMatchNminOverLread,parameters.output_params.output_params2.outFilterMismatchNmax,parameters.output_params.output_params2.outFilterMismatchNoverLmax,parameters.output_params.output_params2.outFilterMismatchNoverReadLmax,parameters.output_params.output_params2.outFilterMultimapNmax,parameters.output_params.output_params2.outFilterMultimapScoreRange,parameters.output_params.output_params2.outFilterScoreMin,parameters.output_params.output_params2.outFilterScoreMinOverLread,parameters.output_params.output_params2.outFilterType,parameters.output_params.output_params2.outSAMmapqUnique,parameters.output_params.output_params2.outSAMprimaryFlag,parameters.output_params.output_params2.outSAMunmapped,parameters.output_params.output_params2.output_select2,parameters.output_params.output_select,parameters.params.__current_case__,parameters.params.align.alignEndsType,parameters.params.align.alignIntronMax,parameters.params.align.alignIntronMin,parameters.params.align.alignMatesGapMax,parameters.params.align.alignSJDBoverhangMin,parameters.params.align.alignSJoverhangMin,parameters.params.align.alignSplicedMateMapLmin,parameters.params.align.alignSplicedMateMapLminOverLmate,parameters.params.align.alignTranscriptsPerReadNmax,parameters.params.align.alignTranscriptsPerWindowNmax,parameters.params.align.alignWindowsPerReadNmax,parameters.params.chim.__current_case__,parameters.params.chim.chimJunctionOverhangMin,parameters.params.chim.chimScoreDropMax,parameters.params.chim.chimScoreJunctionNonGTAG,parameters.params.chim.chimScoreMin,parameters.params.chim.chimScoreSeparation,parameters.params.chim.chimSegmentMin,parameters.params.chim.chim_select,parameters.params.seed.seedMultimapNmax,parameters.params.seed.seedNoneLociPerWindow,parameters.params.seed.seedPerReadNmax,parameters.params.seed.seedPerWindowNmax,parameters.params.seed.seedSearchLmax,parameters.params.seed.seedSearchStartLmax,parameters.params.seed.seedSearchStartLmaxOverLread,parameters.params.settingsType,parameters.quantMode,parameters.refGenomeSource.GTFconditional.GTFselect,parameters.refGenomeSource.GTFconditional.__current_case__,parameters.refGenomeSource.GTFconditional.genomeDir,parameters.refGenomeSource.GTFconditional.sjdbGTFfile.values,parameters.refGenomeSource.GTFconditional.sjdbOverhang,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.geneSource,parameters.refGenomeSource.genomeFastaFiles.values,parameters.refGenomeSource.sjdbGTFfile.values,parameters.refGenomeSource.sjdbOverhang,parameters.singlePaired.__current_case__,parameters.singlePaired.input.values,parameters.singlePaired.input1.values,parameters.singlePaired.input2.values,parameters.singlePaired.sPaired,refGenomeSource|sjdbGTFfile,refGenomeSource|sjdbGTFfile_filetype,runner_name,session_id,sjdbGTFfile,sjdbGTFfile_filetype,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-02 14:16:32.634583,slurm_multi,,3153507220.0,fasta,main_w4_handler2,3137447,15999480,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3574988224,fastqsanger,,,10096240,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,1,,,,,,,,,,,,,,,,,,,no,1,,,,,,,,,,,,,,,,,,,,,,,,,,,star_fusion,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29866113}]","[{'src': 'hda', 'id': 29866114}]",100,0,,"[{'src': 'hda', 'id': 29865218}]",,single,,,,38396913.0,1188673275.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-02 20:23:44.250697,102800,22031.616114
,,2018-02-26 19:47:28.168263,slurm_multi,,966969940.0,fasta,main_w3_handler2,3435093,18526290,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13662293851,fastqsanger,,,12622366,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33945594}]","[{'src': 'hda', 'id': 33945593}]",100,0,,"[{'src': 'hda', 'id': 33945596}]",,single,,,,44012971.0,540192.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-26 19:49:35.929299,122303,127.761036
,,2017-12-20 23:00:17.621486,slurm_multi,,,,main_w3_handler2,3356198,17865404,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2738053871,fastq.gz,2758408289.0,fastq.gz,11937675,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,2,false,0,21,0,3,5,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""false""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 32808282}]",100,0.0,indexed,,,,1,,"[{'src': 'hda', 'id': 33028595}]","[{'src': 'hda', 'id': 33028597}]",paired,1263772921.0,gff3,,42124260.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-21 00:14:04.797500,76356,4427.176014000001
,,2017-10-26 13:42:32.949640,slurm_multi,,,,main_w3_handler2,3274950,17227276,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",151407477,fastqsanger.gz,,,11288710,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 31827604}]",100,0.0,indexed,,,,0,,"[{'src': 'hda', 'id': 31805514}]",,single,238695801.0,gtf,,41036080.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-26 14:17:07.905500,112742,2074.95586
,,2018-01-17 12:13:28.178185,slurm_multi,,,,main_w3_handler2,3377973,18059077,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",177244221,fastqsanger,,,12136900,slurm,,corral-repl,,0.0,no,,,"""cc6c5bf2fb7f11e79467005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,0,None,Standard,None,0.0,0,0.66,10,0.3,1.0,10,1,0,0.66,false,255,false,false,yes,yes,2,false,0,21,0,3,3,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",without-gtf,1.0,mm10,"[{'src': 'hda', 'id': 33348114}]",100,0.0,indexed,,,,0,,"[{'src': 'hda', 'id': 33348136}]",,single,1391323669.0,gff3,,,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-01-17 12:22:40.734281,21426,552.556096
,,2017-06-08 09:45:28.670805,slurm_multi,,376520799.0,fasta,main_w4_handler2,3145058,16051665,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",122481074,fastq,,,10141034,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 29948287}]",,single,,,,38525870.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-08 09:54:19.114745,107319,530.44394
,,2017-07-07 00:10:17.833570,slurm_multi,,2776387546.0,fasta,main_w3_handler2,3184530,16278106,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",62262832,fastq.gz,,,10359147,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1047_S47_L001_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340356}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-08 16:07:26.639822,108667,143828.806252
,,2017-06-06 21:28:04.007098,slurm_multi,,1379669276.0,fasta,main_w4_handler2,3141701,16032002,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3398343937,fastqsanger,3398343937.0,fastqsanger,10122994,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29904718}]","[{'src': 'hda', 'id': 29904719}]",100,1,,"[{'src': 'hda', 'id': 29917677}]","[{'src': 'hda', 'id': 29918710}]",paired,,,,38455021.0,337115947.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-06 21:46:12.378220,60757,1088.371122
,,2017-12-02 12:20:53.788568,slurm_multi,,,,main_w3_handler2,3341910,17674549,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11009798642,fastqsanger,10912680608.0,fastqsanger,11859390,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,2,false,0,21,0,3,5,0,0.66,1000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 32679416}]",140,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 1199791}]",,,paired_collection,1151947379.0,gtf,,42392435.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-12 22:46:59.640163,117374,901565.851595
,,2017-07-07 00:09:00.905355,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278005,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",37951409,fastq.gz,,,10349283,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1094_S94_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340587}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-07 02:30:52.308371,108667,8511.403016
,,2017-05-26 02:16:02.554406,slurm_normal,,347831063.0,fasta,main_w3_handler1,3107361,15942274,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11416750602,fastqsanger,11097880352.0,fastqsanger,10041112.roundup,slurm,,corral-repl,,,,,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,,,,,,1,,"[{'src': 'hda', 'id': 29738472}]","[{'src': 'hda', 'id': 29738473}]",paired,,,,37945833.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-05-26 02:18:04.592893,104781,122.038487
,,2017-07-07 00:11:23.014630,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278202,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",45255702,fastq.gz,,,10361561,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1005_S5_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340171}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-09 17:47:25.570271,108667,236162.555641
,,2017-12-22 01:35:42.898358,slurm_multi,,3138499822.0,fasta,main_w3_handler2,3372250,17875921,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1849725393,fastqsanger.gz,1778564557.0,fastqsanger.gz,11949623,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33032249}]","[{'src': 'hda', 'id': 33032242}]",100,2,"[{'src': 'dce', 'id': 1302128}]",,,paired_collection,,,,42652318.0,1113079074.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-22 04:25:05.642991,117259,10162.744633
,,2017-07-07 00:10:56.576030,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278160,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",38071649,fastq.gz,,,10360853,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1021_S21_L001_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340228}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-09 08:54:27.661832,108667,204211.08580200002
,,2017-07-11 22:10:10.455269,slurm_multi,,1401803064.0,fasta,main_w3_handler2,3185703,16315109,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1877744539,fastqsanger,,,10382244,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Clean3-b-24hGroomer""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30377719}]","[{'src': 'hda', 'id': 30357417}]",100,0,,"[{'src': 'hda', 'id': 30391469}]",,single,,,,39167650.0,53946463.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-11 22:26:08.382708,108059,957.927439
,,2018-01-16 01:48:13.107841,slurm_multi,,32217069.0,fasta,main_w3_handler2,3381194,18043827,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19023909198,fastqsanger,,,12121134,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33323842}]","[{'src': 'hda', 'id': 33323844}]",100,0,,"[{'src': 'hda', 'id': 33181682}]",,single,,,,43179064.0,46412130.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-01-16 01:48:35.505764,76356,22.397923000000002
,,2017-09-20 01:33:40.708973,slurm_multi,,1700419557.0,fasta,main_w4_handler2,3107233,16870743,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",22175687671,fastqsanger,22710267284.0,fastqsanger,10935898,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30706471}]","[{'src': 'hda', 'id': 31090645}]",100,1,,"[{'src': 'hda', 'id': 31096133}]","[{'src': 'hda', 'id': 31096134}]",paired,,,,40651651.0,491989616.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-20 02:06:35.947341,105633,1975.238368
,,2017-11-01 01:39:10.234416,slurm_multi,,871146350.0,fasta,main_w4_handler2,3305970,17282166,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1158237577,fastqsanger,,,11343211,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,RemoveNoncanonical,Standard,intronMotif,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 31992146}]",,single,,,,41626679.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-11-01 01:40:17.178599,111817,66.94418300000001
,,2017-06-01 20:01:06.574061,slurm_multi,,4914354351.0,fasta,main_w3_handler2,3136602,15992485,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3720303952,fastq,3720303952.0,fastq,10087064,slurm,,corral-repl,,0.0,no,,,"""0a71a32e470511e7af00005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,,,,,,1,,"[{'src': 'hda', 'id': 29833899}]","[{'src': 'hda', 'id': 29833900}]",paired,,,,,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-01 21:17:39.670445,42765,4593.096384
,,2017-06-12 19:47:26.665964,slurm_multi,,4914354351.0,fasta,main_w4_handler2,3151699,16085304,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3790213981,fastq,3790213981.0,fastq,10171962,slurm,,corral-repl,,0.0,no,,,"""eca8772c4fa711e7b60d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,,,,,,1,,"[{'src': 'hda', 'id': 29833895}]","[{'src': 'hda', 'id': 29833896}]",paired,,,,,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-12 21:15:23.301765,42765,5276.635801
,,2017-09-08 16:50:03.503085,slurm_multi,,,,main_w4_handler2,3241323,16774310,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",610596012,fastqsanger,503485044.0,fastqsanger,10843539,slurm,,corral-repl,,0.0,no,,,"""bf4c4c6094b511e7beda005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 31100585}]",100,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 892491}]",,,paired_collection,238695801.0,gtf,,,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-08 20:19:01.207734,105579,12537.704649000001
,,2017-09-18 16:33:10.637834,slurm_multi,,,,main_w4_handler2,3258075,16857015,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",249016456,fastqsanger,187379022.0,fastqsanger,10925001,slurm,,corral-repl,,0.0,no,,,"""0c9e05c89c8e11e7940c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 31269195}]",299,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 917169}]",,,paired_collection,300987935.0,gtf,,,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-18 18:25:51.939789,105579,6761.301955000001
,,2017-10-19 11:48:46.323846,slurm_multi,,3290776768.0,fasta,main_w4_handler2,3292338,17144262,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17115053573,fastqsanger,,,11201925,slurm,,corral-repl,,0.0,no,,,"""106bf56eb4c311e79578005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","""BT_SS_090_CIM-Stim1049.fastq""",,0,RemoveNoncanonicalUnannotated,Standard,intronMotif,0.0,0,0.66,10,0.3,1.0,10,1,0,0.66,false,255,false,false,yes,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,star_fusion,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31700918}]","[{'src': 'hda', 'id': 31700921}]",100,0,,"[{'src': 'hda', 'id': 31756964}]",,single,,,,,1263772921.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-19 13:56:28.507881,43654,7662.184035
,,2017-06-02 07:41:25.122059,slurm_multi,,3153507220.0,fasta,main_w4_handler2,3015642,15997201,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2963281530,fastqsanger,,,10092922,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,1,,,,,,,,,,,,,,,,,,,no,1,,,,,,,,,,,,,,,,,,,,,,,,,,,star_fusion,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29833724}]","[{'src': 'hda', 'id': 29833750}]",100,0,,"[{'src': 'hda', 'id': 28587237}]",,single,,,,38345383.0,1188673275.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-02 12:32:06.449276,101149,17441.327217000002
,,2017-09-14 17:30:36.436013,slurm_multi,,152855760.0,fasta,main_w3_handler2,3166856,16822621,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1310372398,fastqsanger.gz,6531488625.0,fastqsanger,10891818,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,,,,,,1,,"[{'src': 'hda', 'id': 31217529}]","[{'src': 'hda', 'id': 31217530}]",paired,,,,40483001.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-14 18:32:11.565450,87026,3695.129437
,,2018-02-28 10:48:51.020616,slurm_multi,,,,main_w3_handler2,3348491,18546299,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19661394459,fastqsanger,19583060349.0,fastqsanger,12649273,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,None,None,None,1.0,,,,,,,,,,,,,,no,yes,2,true,0,21,0,3,5,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""false""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 33976338}]",149,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 1493728}]",,,paired_collection,1151947379.0,gtf,,44063999.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-28 19:11:41.941782,117374,30170.921166
,,2017-12-19 17:03:26.616877,slurm_multi,,387564294.0,fasta,main_w3_handler2,3369447,17851159,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5221323541,fastqsanger,,,11924274,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 32990047}]","[{'src': 'hda', 'id': 32990129}]",100,0,,"[{'src': 'hda', 'id': 32990341}]",,single,,,,42759989.0,148560567.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-19 17:05:10.435329,108344,103.81845200000001
,,2018-02-11 20:43:32.867623,slurm_multi,,2789994497.0,fasta,main_w3_handler2,3339347,18344019,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",15148441674,fastqsanger,15148441674.0,fastqsanger,12428355,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33784023}]","[{'src': 'hda', 'id': 33792826}]",100,1,,"[{'src': 'hda', 'id': 32524161}]","[{'src': 'hda', 'id': 32524162}]",paired,,,,43589664.0,801386874.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-11 21:18:49.993377,66521,2117.125754
