comp_rod_bind_0|comp_input_rod,comp_rod_bind_0|comp_input_rod_filetype,create_time,dbsnp_input_rod,dbsnp_input_rod_filetype,destination_id,exit_code,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals_filetype,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,handler,history_id,id,imported,info,input_bam,input_bam_filetype,input_interval_repeat_0|input_intervals,input_interval_repeat_0|input_intervals_filetype,input_variant,input_variant_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.additional_annotations,parameters.annotation_group,parameters.annotations_type.__current_case__,parameters.annotations_type.annotations,parameters.annotations_type.annotations_type_selector,parameters.chromInfo,parameters.comp_rod_bind,parameters.dbkey,parameters.dbsnp_rod_bind_type.__current_case__,parameters.dbsnp_rod_bind_type.dbsnp_input_rod,parameters.dbsnp_rod_bind_type.dbsnp_input_rod.values,parameters.dbsnp_rod_bind_type.dbsnp_rod_bind_type_selector,parameters.dbsnp_rod_bind_type.dbsnp_rod_name,parameters.exclude_annotations,parameters.expressions,parameters.family_string,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.mendel_violation_genotype_quality_threshold,parameters.reference_source.__current_case__,parameters.reference_source.input_bam,parameters.reference_source.input_bam.values,parameters.reference_source.input_variant,parameters.reference_source.input_variant.values,parameters.reference_source.input_variant_bti,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.resource_rod_bind,parameters.snpEff_rod_bind_type.__current_case__,parameters.snpEff_rod_bind_type.snpEff_rod_bind_type_selector,ref_file,ref_file_filetype,resource_rod_bind_0|resource_input_rod,resource_rod_bind_0|resource_input_rod_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-11-26 07:31:14.531671,10796220779.0,vcf,rodeo_normal,,,,,,main_w1_handler1,2079025,8254881,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,236435064,vcf,2121669.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,19622992,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-11-26 07:34:21.431380,50891.0,186.899709
,,2015-10-19 00:18:42.656253,140673.0,vcf,slurm_normal,,,,,,main_w1_handler0,2475941,10634413,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,140673,vcf,4895898.roundup,slurm,,corral-repl,,[],,1.0,['SnpEff'],choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,21604258.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,25760774,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-10-19 00:19:31.720469,46716.0,49.064216
,,2015-02-04 18:21:04.082173,10796220779.0,vcf,rodeo_normal,,,,,,main_w1_handler1,2079025,8664451,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2175801,vcf,2645213.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,21013590,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-04 18:29:07.780324,50891.0,483.69815100000005
,,2015-12-10 16:45:10.910394,69118719.0,vcf,slurm_normal,,,,,,main_w2_handler0,2532915,11141508,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,69118719,vcf,5410407.roundup,slurm,,corral-repl,,[],"[""Standard""]",1.0,['SnpEff'],choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,22380772.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,26505155,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-10 16:48:19.056563,59637.0,188.14616900000001
,,2015-02-03 15:25:18.683437,10796220779.0,vcf,rodeo_normal,,,,,,main_w2_handler1,2079025,8656841,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,39945,vcf,2630997.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,19622992,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-03 15:29:04.866777,50891.0,226.18334000000002
,,2015-08-19 20:51:16.326068,,,slurm_normal,,,,,,main_w2_handler1,2401826,10152332,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",236720999.0,bam,,,1104354,vcf,4422385.roundup,slurm,,corral-repl,,[],,1.0,"['DepthOfCoverage', 'DepthPerAlleleBySample', 'ReadDepthAndAllelicFractionBySample', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",0.0,20826647.0,,20826652.0,,False,hg_g1k_v37,,cached,[],0,exclude_snpEff,,,,,,24518808,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-08-19 20:53:47.425015,,151.098947
,,2016-06-13 17:38:54.150395,186550.0,vcf,slurm_normal,,,,,,main_w2_handler0,2735385,13150638,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,186550,vcf,7334866.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587203ee907e267a4'}]",set_dbsnp,dbsnp,,[],"""""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],[],ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,254235640.0,fasta,,,,30827177,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2016-06-13 17:40:38.840793,85949.0,104.690398
,,2016-02-15 08:06:21.819564,16629004.0,vcf,slurm_normal,,,,,,main_w2_handler0,2523734,11825745,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",95712244.0,bam,,,16629004,vcf,6074752.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,23344124.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,22327598.0,,23344124.0,,False,22327351,,history,[],0,exclude_snpEff,380710511.0,fasta,,,,26915837,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2016-02-15 08:09:49.502243,67460.0,207.682679
,,2015-11-19 16:50:21.842675,16550.0,vcf,slurm_normal,,,,,,main_w2_handler0,2512418,10950465,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,836995,vcf,5208950.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,22075284.0,,set_dbsnp,dbsnp,"[""IndelType"", ""SnpEff""]",[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,25812945,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-11-19 16:53:25.329701,24431.0,183.48702600000001
,,2015-12-03 12:50:49.368019,1625.0,vcf,slurm_normal,,,,,,main_w1_handler1,2525580,11076629,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5329030.roundup,slurm,,corral-repl,,[],,1.0,['BaseCounts'],choose,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22280057.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-03 12:53:21.098215,67460.0,151.730196
,,2015-02-22 12:14:42.577306,7572857398.0,vcf,rodeo_normal,,,,,,main_w1_handler1,2206069,8786529,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8349809324.0,bam,,,4950926,vcf,2868279.roundup,slurm,,corral-repl,,[],"""Standard""",0.0,,use_all_annotations,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,18511348.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,18534369.0,,18597964.0,,True,18511350,,history,[],0,exclude_snpEff,3199905909.0,fasta,,,,21372725,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-22 12:17:38.003998,58799.0,175.426692
,,2015-11-30 05:30:38.041842,140861432.0,vcf,slurm_normal,,,,,,main_w1_handler1,2425275,11039975,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5295523.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22214484.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-11-30 05:33:31.304998,67460.0,173.263156
,,2015-02-05 08:20:55.345600,10796220779.0,vcf,rodeo_normal,,,,,,main_w2_handler1,2079025,8667924,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2175801,vcf,2651291.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,19622992,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-05 08:24:16.179492,50891.0,200.83389200000002
,,2015-09-06 09:49:29.279236,91760.0,vcf,slurm_normal,,,,,,main_w2_handler0,2423379,10266660,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,91760,vcf,4553408.roundup,slurm,,corral-repl,,[],,1.0,"['BaseCounts', 'BaseQualityRankSumTest', 'FisherStrand', 'NBaseCount', 'QualByDepth', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,21018097.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,25032621,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-09-06 09:50:26.547605,68595.0,57.26836900000001
,,2015-10-28 07:51:57.388025,194131.0,vcf,slurm_normal,,,,,,main_w1_handler1,2464412,10751431,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",489640730.0,bam,,,194131,vcf,5011026.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,21630366.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,21608618.0,,21630366.0,,False,21608314,,history,[],0,exclude_snpEff,4877849.0,fasta,,,,25505008,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-10-28 07:54:12.171177,59442.0,134.783152
,,2015-02-27 23:56:07.734150,,,rodeo_normal,,,,,,main_w1_handler0,2149527,8831801,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,420701697,vcf,2951117.roundup,slurm,,corral-repl,,[],,1.0,"['SampleList', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3153506519.0,fasta,,,,20183130,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-27 23:58:35.227778,50040.0,147.493628
,,2015-02-19 13:15:41.533501,10796220779.0,vcf,rodeo_normal,,,,,,main_w2_handler0,2079025,8766084,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,22522,vcf,2830785.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,21238994,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-19 13:18:22.294289,50891.0,160.76078800000002
,,2015-02-03 13:18:34.478993,10796220779.0,vcf,rodeo_normal,,,,,,main_w1_handler0,2079025,8656203,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2175801,vcf,2629864.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,19622992,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-03 13:21:54.115203,50891.0,199.63621
,,2015-12-03 18:38:16.585355,1625.0,vcf,slurm_normal,,,,,,main_w1_handler0,2425275,11080587,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5334080.roundup,slurm,,corral-repl,,[],,1.0,['BaseCounts'],choose,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22287498.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-03 18:40:52.706540,67460.0,156.121185
,,2016-09-14 18:29:15.552871,1186506.0,vcf,slurm_normal,,,,,,main_w4_handler1,2785164,13851600,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",40648647.0,bam,,,1186506,vcf,8074552.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e96251af3b5c2095'}]",set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c8910322b6a40e9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e96251af3b5c2095'}]",false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6fc18eee1aff0a4'}]",history,[],0,exclude_snpEff,3199905909.0,fasta,,,,31956780,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2016-09-14 18:46:59.264751,88163.0,1063.71188
,,2015-12-07 11:32:46.706330,13137.0,vcf,slurm_normal,,,,,,main_w1_handler2,2525947,11109674,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,13137,vcf,5375320.roundup,slurm,,corral-repl,,[],,1.0,"['AlleleBalance', 'AlleleBalanceBySample', 'BaseCounts', 'BaseQualityRankSumTest', 'ChromosomeCounts', 'DepthOfCoverage', 'DepthPerAlleleBySample', 'FisherStrand', 'GCContent', 'HaplotypeScore', 'HardyWeinberg', 'HomopolymerRun', 'InbreedingCoeff', 'IndelType', 'LowMQ', 'MVLikelihoodRatio', 'MappingQualityRankSumTest', 'MappingQualityZero', 'MappingQualityZeroBySample', 'MappingQualityZeroFraction', 'NBaseCount', 'QualByDepth', 'RMSMappingQuality', 'ReadDepthAndAllelicFractionBySample', 'ReadPosRankSumTest', 'SampleList', 'SnpEff', 'SpanningDeletions', 'TechnologyComposition']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,22337019.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,25945684,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-07 11:34:45.687414,72096.0,118.98108400000001
,,2015-03-23 09:47:36.546646,8444.0,vcf,rodeo_normal,,,,,,main_w1_handler1,2240930,9011769,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,8444,vcf,3285932.roundup,slurm,,corral-repl,,[],,1.0,"['DepthOfCoverage', 'FisherStrand', 'InbreedingCoeff', 'MappingQualityRankSumTest', 'QualByDepth', 'RMSMappingQuality', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,18916230.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,21962162,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-03-23 09:48:42.222049,61078.0,65.675403
,,2015-02-03 14:59:46.882720,,,rodeo_normal,,,,,,main_w2_handler1,1104862,8656777,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,8264099411,vcf,2630861.roundup,slurm,,corral-repl,,[],,1.0,"['DepthOfCoverage', 'FisherStrand', 'MappingQualityRankSumTest', 'QualByDepth', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,20845931,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-03 15:04:22.237588,25699.0,275.354868
,,2015-01-24 09:16:30.550180,80781.0,vcf,rodeo_normal,,,,,,main_w1_handler1,2136423,8597989,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,80781,vcf,2551894.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/main/files/009/304/dataset_9304384.dat""",[],"""IRGSP-1.0""",1,18285044.0,,set_dbsnp,dbsnp,"""FisherStrand""",[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,379466370.0,fasta,,,,20532794,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-01-24 09:17:29.872344,49852.0,59.322164
,,2015-06-19 13:28:50.563144,3156862.0,vcf,slurm_normal,,,,,,main_w2_handler1,567701,9692016,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,3156862,vcf,4001043.roundup,slurm,,corral-repl,,[],,1.0,['SnpEff'],choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,20069061.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,23675110,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-06-19 13:33:10.174339,10476.0,259.611195
,,2015-12-02 06:33:04.607541,883.0,vcf,slurm_normal,,,,,,main_w1_handler2,2425275,11060995,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5314931.roundup,slurm,,corral-repl,,[],,1.0,['BaseCounts'],choose,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22248357.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-02 06:34:17.676054,67460.0,73.06851300000001
,,2015-12-02 19:22:45.235508,1625.0,vcf,slurm_normal,,,,,,main_w2_handler0,2525580,11068630,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5321081.roundup,slurm,,corral-repl,,[],,1.0,['BaseCounts'],choose,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22267743.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-02 19:26:19.208172,67460.0,213.972664
,,2015-10-18 21:09:49.833143,,,slurm_normal,,,,,,main_w1_handler1,2475941,10633062,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,140673,vcf,4893658.roundup,slurm,,corral-repl,,[],,0.0,,use_all_annotations,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,25760774,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-10-18 21:11:57.012381,46716.0,127.17923800000001
,,2015-10-23 16:17:32.910786,8590101431.0,vcf,slurm_normal,,,,,,main_w2_handler1,2482439,10702368,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7701249.0,bam,,,8590101431,vcf,4964892.roundup,slurm,,corral-repl,,[],,1.0,['SnpEff'],choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,21701187.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,21701280.0,,21701187.0,,False,21697767,,history,[],0,exclude_snpEff,3157608038.0,fasta,,,,25855591,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-10-23 16:22:01.609952,44046.0,268.699166
,,2015-07-27 11:54:00.215290,7572857398.0,vcf,slurm_normal,,,,,,main_w2_handler0,2361225,10005444,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,41684473,vcf,4287774.roundup,slurm,,corral-repl,,[],"[""Standard""]",1.0,"['FisherStrand', 'HomopolymerRun', 'MappingQualityRankSumTest', 'QualByDepth', 'ReadDepthAndAllelicFractionBySample']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,20292511.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,24333873,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-07-27 11:57:06.890731,64800.0,186.675441
,,2014-11-24 19:45:14.462963,10641623137.0,vcf,rodeo_normal,,,,,,main_w1_handler1,2075330,8241110,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",757070.0,bam,,,10528,vcf,2104589.roundup,slurm,,corral-repl,,[],,1.0,"['DepthOfCoverage', 'FisherStrand', 'MappingQualityRankSumTest', 'MappingQualityZero', 'QualByDepth', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,17324755.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",0.0,17654582.0,,17666031.0,,False,hg_g1k_v37,,cached,[],0,exclude_snpEff,,,,,,19754766,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-11-24 19:46:38.426537,53761.0,83.96357400000001
